frame,u1_0_u2_0_b_0,std_u1_0_u2_0_b_0
-0.02260183893063599,0.9955833333333339,0.0037923534176609337
-0.02247592339341796,0.9946666666666676,0.004102844541697069
-0.022350007856199935,0.9935000000000006,0.0045613107278013485
-0.022224092318981904,0.9925416666666674,0.005061942699091817
-0.02209817678176388,0.9910833333333338,0.00552205175234311
-0.02197226124454585,0.9899583333333337,0.0061349126137034615
-0.021846345707327824,0.9886666666666667,0.006531972647421809
-0.021720430170109793,0.9872083333333335,0.006779129532780904
-0.02159451463289177,0.9857083333333334,0.00687575753402246
-0.021468599095673738,0.9845416666666671,0.007269490086045305
-0.021342683558455713,0.9831666666666671,0.007507403753036798
-0.021216768021237682,0.9816666666666667,0.007710022337480238
-0.021090852484019658,0.9797083333333327,0.007512836237622459
-0.020964936946801627,0.9779583333333328,0.008018966232903366
-0.020839021409583602,0.9762916666666663,0.00873997441516722
-0.02071310587236557,0.97425,0.008595460688319406
-0.020587190335147547,0.9726249999999999,0.009078266935685218
-0.020461274797929516,0.9710000000000001,0.009300537618869129
-0.02033535926071149,0.9690833333333334,0.009544850269473416
-0.02020944372349346,0.9673333333333334,0.009681023820971744
-0.020083528186275436,0.9653749999999999,0.00988115138927533
-0.019957612649057405,0.9636249999999998,0.010058077875794939
-0.01983169711183938,0.962,0.01014615417014962
-0.01970578157462135,0.96,0.010274023338281642
-0.019579866037403325,0.9584166666666667,0.010593171280489052
-0.019453950500185294,0.9565000000000003,0.011351700802571897
-0.019328034962967266,0.9542083333333335,0.011945986657544132
-0.019202119425749238,0.9520833333333331,0.012784267675545604
-0.01907620388853121,0.950583333333333,0.012701432552625284
-0.018950288351313183,0.9488749999999996,0.012359698733293538
-0.018824372814095155,0.9463333333333332,0.012905640455070626
-0.018698457276877127,0.9444166666666669,0.013089170672311096
-0.0185725417396591,0.9428333333333334,0.013292646254393617
-0.01844662620244107,0.9410416666666664,0.013308244625043531
-0.018320710665223044,0.9389166666666666,0.012929026344710657
-0.018194795128005016,0.9362916666666667,0.013301981368703437
-0.01806887959078699,0.9338750000000005,0.013898878352026987
-0.01794296405356896,0.9315833333333339,0.014210471491122305
-0.017817048516350933,0.9298333333333337,0.014394250395364266
-0.017691132979132905,0.9282500000000002,0.014615203271479549
-0.017565217441914877,0.9258749999999998,0.01487208187996705
-0.01743930190469685,0.9240833333333335,0.01489756691543957
-0.01731338636747882,0.9215416666666666,0.01566084776689237
-0.017187470830260794,0.919583333333333,0.015893525935633868
-0.017061555293042766,0.9172499999999999,0.016251282000712016
-0.01693563975582474,0.9151666666666669,0.016782100252617033
-0.01680972421860671,0.9120000000000001,0.01704243070821895
-0.016683808681388683,0.9091666666666663,0.017008984553921944
-0.016557893144170655,0.9066666666666665,0.016733200530681502
-0.016431977606952627,0.9039166666666663,0.016937589688159414
-0.0163060620697346,0.9017083333333332,0.016649939522746342
-0.016180146532516572,0.8995000000000001,0.017297238058269427
-0.016054230995298544,0.896625,0.018223106135404628
-0.015928315458080516,0.8943333333333335,0.0185397470916467
-0.01580239992086249,0.8922083333333337,0.018818901181170668
-0.01567648438364446,0.8894166666666665,0.01892804356856073
-0.015550568846426433,0.886333333333333,0.01872757918745032
-0.015424653309208405,0.883958333333333,0.01885687135296368
-0.015298737771990378,0.8810416666666665,0.019547618141349105
-0.01517282223477235,0.8778749999999997,0.01997389789756177
-0.015046906697554322,0.8740416666666666,0.019668741062915045
-0.014920991160336294,0.8715416666666668,0.01959268393786031
-0.014795075623118267,0.8692499999999997,0.019500534180717562
-0.014669160085900239,0.8663749999999999,0.0192656411924326
-0.014543244548682211,0.8633333333333333,0.0197484176581315
-0.014417329011464183,0.8607500000000001,0.020152026366265664
-0.014291413474246156,0.8587500000000002,0.019953940017505875
-0.014165497937028128,0.8555416666666666,0.019825234691058652
-0.0140395823998101,0.8530000000000001,0.019990275413588252
-0.013913666862592072,0.8508333333333337,0.020058940926956013
-0.013787751325374045,0.8486666666666668,0.020504741998972925
-0.013661835788156017,0.846208333333333,0.02070120601693426
-0.013535920250937989,0.8437500000000002,0.020591091655265757
-0.013410004713719961,0.8410416666666662,0.020840623724404744
-0.013284089176501934,0.8383333333333333,0.020816659994661316
-0.013158173639283906,0.8357500000000002,0.021042120457152914
-0.013032258102065878,0.8332500000000002,0.020962764607751514
-0.01290634256484785,0.8303333333333335,0.02113843261297613
-0.012780427027629822,0.8280833333333332,0.021053998036794176
-0.012654511490411795,0.8253750000000002,0.02115087173144406
-0.012528595953193767,0.8224166666666667,0.021794335400639204
-0.01240268041597574,0.8201666666666666,0.021723643033954194
-0.012276764878757711,0.8172500000000003,0.022140805716544688
-0.012150849341539684,0.8145833333333335,0.022125745436281034
-0.012024933804321656,0.8117083333333335,0.02205418674033975
-0.011899018267103628,0.8094166666666668,0.02160102235234866
-0.0117731027298856,0.8061666666666667,0.021583815953420078
-0.011647187192667573,0.8033750000000002,0.021560597742177754
-0.011521271655449545,0.8010000000000002,0.021326821922952648
-0.011395356118231517,0.7988333333333333,0.02159024985702781
-0.01126944058101349,0.7958333333333331,0.02179768081445568
-0.011143525043795462,0.7936249999999998,0.022392916476719454
-0.011017609506577434,0.7909583333333332,0.02246103879808077
-0.010891693969359406,0.7884166666666663,0.02280335623445717
-0.010765778432141378,0.7858333333333334,0.023294610726279363
-0.01063986289492335,0.7832916666666665,0.023371954644164653
-0.010513947357705323,0.7809583333333332,0.02379422052842993
-0.010388031820487295,0.7792083333333334,0.023893535562295242
-0.010262116283269267,0.7766666666666666,0.023570226039551584
-0.01013620074605124,0.7742083333333333,0.023861543619156097
-0.010010285208833212,0.7720833333333336,0.024337756447316367
-0.009884369671615184,0.770125,0.024366665241678027
-0.009758454134397156,0.7672499999999998,0.02448227817104537
-0.009632538597179129,0.7650416666666666,0.025088696824134442
-0.0095066230599611,0.7629583333333334,0.023996491352325282
-0.009380707522743073,0.7602083333333336,0.02381260024767467
-0.009254791985525045,0.7575000000000002,0.02397626140813265
-0.009128876448307018,0.756125,0.02377232138199566
-0.00900296091108899,0.7538749999999999,0.023389478581903725
-0.008877045373870962,0.7524166666666666,0.02346377231203692
-0.008751129836652934,0.750875,0.023621692890222746
-0.008625214299434907,0.7497499999999999,0.024595477226514628
-0.008499298762216879,0.7485833333333333,0.02498763583143559
-0.008373383224998851,0.7467500000000001,0.02512178669335974
-0.008247467687780823,0.7457916666666669,0.0251977939400346
-0.008121552150562796,0.7440833333333332,0.02538577357497698
-0.007995636613344768,0.7430833333333331,0.025302475724279967
-0.00786972107612674,0.7424999999999999,0.024824383174612816
-0.007743805538908712,0.7422083333333332,0.02366985747269673
-0.0076178900016906845,0.7417083333333333,0.023728755117882687
-0.007491974464472657,0.7417083333333332,0.02290677816959667
-0.007366058927254629,0.7416250000000002,0.022484523998618347
-0.007240143390036598,0.7418750000000001,0.022942220601134294
-0.00711422785281857,0.742208333333333,0.023051534957327417
-0.006988312315600542,0.7423750000000002,0.023059065161257313
-0.0068623967783825145,0.7429583333333333,0.02222982074951472
-0.006736481241164487,0.74325,0.021337076494527842
-0.006610565703946459,0.7428333333333333,0.021095681495931273
-0.006484650166728431,0.7427500000000001,0.021658812679061286
-0.0063587346295104034,0.7423333333333335,0.022300971578236975
-0.006232819092292376,0.7430416666666666,0.022093197482483142
-0.006106903555074348,0.7433749999999999,0.021765758978011508
-0.00598098801785632,0.7432916666666666,0.02191836970569561
-0.005855072480638292,0.742875,0.020888219367225458
-0.005729156943420265,0.7423750000000001,0.020997312989470277
-0.005603241406202237,0.7430416666666665,0.021584419213353353
-0.005477325868984209,0.7438750000000002,0.021962365221239503
-0.005351410331766181,0.7442916666666666,0.022193553556031625
-0.005225494794548154,0.7452083333333335,0.02299060043438042
-0.005099579257330126,0.7449583333333332,0.022503047633104664
-0.004973663720112098,0.7451666666666668,0.02203469486463966
-0.00484774818289407,0.7442083333333336,0.02216568763502123
-0.004721832645676043,0.7447083333333335,0.02196394615171771
-0.004595917108458015,0.7449166666666668,0.02271792610839877
-0.004470001571239987,0.7444583333333333,0.02252741385512326
-0.004344086034021959,0.744,0.02290924122124809
-0.004218170496803932,0.7450833333333332,0.022711811660210825
-0.004092254959585904,0.7446666666666666,0.022977041681740584
-0.003966339422367876,0.7444583333333333,0.02300328328014647
-0.0038404238851498483,0.7456250000000002,0.023526543815207714
-0.0037145083479318206,0.7456666666666669,0.02331785200704006
-0.003588592810713793,0.74575,0.023915214822367782
-0.003462677273495765,0.7459583333333333,0.024859012170862914
-0.0033367617362777373,0.7446666666666665,0.025180459796349135
-0.0032108461990597095,0.7434999999999998,0.02528119635003235
-0.0030849306618416818,0.7441666666666665,0.025058265436112424
-0.002959015124623654,0.7442083333333335,0.024848115007872207
-0.0028330995874056263,0.7435,0.02513242703936269
-0.0027071840501875985,0.7438333333333332,0.02528229507866017
-0.0025812685129695707,0.7437916666666669,0.025984737774744273
-0.002455352975751543,0.7445,0.026231342575883016
-0.0023294374385335152,0.7446666666666667,0.02569911368986183
-0.0022035219013154875,0.7447499999999997,0.025936755344062944
-0.0020776063640974597,0.7444999999999997,0.02623134257588302
-0.001951690826879432,0.7448333333333335,0.026925308210347793
-0.0018257752896614042,0.7449583333333333,0.027411442004713613
-0.0016998597524433764,0.7452083333333331,0.02674386611916833
-0.0015739442152253487,0.7444166666666665,0.026836826894731377
-0.001448028678007321,0.7443333333333333,0.026840061268351995
-0.0013221131407892932,0.7445833333333333,0.026506681547614867
-0.0011961976035712654,0.7440833333333332,0.02682750972002019
-0.0010702820663532377,0.7442916666666666,0.027336350189201674
-0.0009443665291352099,0.7442499999999999,0.02663526797312164
-0.0008184509919171822,0.7441666666666665,0.02621227447844489
-0.0006925354546991544,0.7448749999999996,0.02711571781785939
-0.0005666199174811266,0.7449166666666664,0.02695147388259952
-0.0004407043802630989,0.7450833333333333,0.02741641337269012
-0.0003147888430450711,0.745041666666667,0.027828810760313363
-0.00018887330582704337,0.7459583333333335,0.02800145705534306
-6.295776860901908e-05,0.7465000000000002,0.027863257367205126
6.295776860901214e-05,0.7460416666666667,0.027198313622151072
0.00018887330582703643,0.7462083333333334,0.026498132795853106
0.00031478884304506766,0.7460833333333332,0.026582027136143438
0.00044070438026309194,0.7465833333333333,0.025630792028339653
0.0005666199174811232,0.746375,0.025045479465697323
0.0006925354546991475,0.7461250000000001,0.024366665241678017
0.0008184509919171787,0.7465833333333334,0.024289772653434925
0.0009443665291352099,0.7462499999999999,0.024280622131879384
0.0010702820663532342,0.746791666666667,0.02417783506299382
0.0011961976035712654,0.7470833333333332,0.023424672415591586
0.0013221131407892897,0.7472083333333333,0.024542727764270834
0.001448028678007321,0.7474166666666668,0.02410610227031045
0.0015739442152253452,0.747875,0.024552911968056066
0.0016998597524433764,0.7485000000000003,0.024832214739907685
0.0018257752896614007,0.7491666666666666,0.024149419132650875
0.001951690826879432,0.7499999999999999,0.02438692728127555
0.0020776063640974562,0.7499999999999999,0.024754348663977757
0.0022035219013154875,0.7493750000000001,0.025061556161224737
0.0023294374385335118,0.7498333333333334,0.024443244920063747
0.002455352975751543,0.7500416666666666,0.024571289422594185
0.0025812685129695673,0.7502083333333334,0.025173529693354922
0.0027071840501875985,0.7509166666666666,0.024568357020091233
0.002833099587405623,0.7519583333333333,0.02452716039867277
0.002959015124623654,0.7520416666666667,0.024378347348506708
0.0030849306618416783,0.7519583333333336,0.02469645582984642
0.0032108461990597095,0.7523333333333335,0.02544820447715538
0.003336761736277734,0.7527499999999996,0.025335389170968805
0.003462677273495765,0.7532499999999999,0.024988747467610293
0.0035885928107137893,0.7529583333333334,0.02517711565644042
0.0037145083479318206,0.7521666666666669,0.025276800957927142
0.003840423885149845,0.7515,0.026246163740842418
0.003966339422367876,0.7517916666666667,0.02556551360937446
0.0040922549595859,0.7513749999999999,0.02542796879859305
0.004218170496803932,0.7514583333333331,0.025363160894406572
0.004344086034021956,0.7512499999999995,0.025939968088732182
0.004470001571239987,0.751625,0.026028796819847218
0.004595917108458011,0.7528333333333335,0.02684885679337411
0.004721832645676043,0.7521250000000003,0.02618971251592248
0.004847748182894067,0.7510833333333332,0.02683165108598425
0.004973663720112098,0.7511249999999998,0.027166890336502554
0.005099579257330122,0.7514583333333335,0.026976552318634037
0.005225494794548154,0.751125,0.026645531989434916
0.005351410331766178,0.751166666666667,0.02752322251804425
0.005477325868984209,0.7512916666666667,0.027731318787008064
0.005603241406202233,0.7512499999999999,0.02752461020008579
0.005729156943420265,0.7510416666666667,0.027439801535968388
0.005855072480638289,0.7516666666666667,0.027923506624745787
0.00598098801785632,0.7517916666666664,0.027151548707619287
0.0061069035550743445,0.7517083333333335,0.026930949512905523
0.006232819092292376,0.7513333333333334,0.0265811127599195
0.0063587346295104,0.7515,0.02680122302350316
0.006484650166728431,0.7517916666666666,0.026520137788732037
0.0066105657039464555,0.7517499999999997,0.026796429073873085
0.006736481241164487,0.751625,0.027243723793033702
0.006862396778382511,0.7515833333333333,0.027079999794846526
0.006988312315600542,0.7515000000000001,0.02710012300095086
0.0071142278528185665,0.7512916666666669,0.026928370778377547
0.007240143390036598,0.750625,0.026599361677804727
0.007366058927254622,0.7505416666666668,0.02648607469554099
0.007491974464472653,0.7510833333333333,0.025979559272628155
0.0076178900016906775,0.7518333333333334,0.02557070806823916
0.007743805538908709,0.7524166666666667,0.025445884845207396
0.007869721076126733,0.7515416666666666,0.02582496504246316
0.007995636613344764,0.7519583333333333,0.02589344484828372
0.008121552150562789,0.7525833333333333,0.026473125786141853
0.00824746768778082,0.75325,0.026546473923626416
0.008373383224998844,0.7545,0.026151800447897777
0.008499298762216875,0.7557916666666664,0.025520926870576884
0.0086252142994349,0.7573749999999996,0.02498718421511316
0.00875112983665293,0.7593749999999997,0.025083714005970755
0.008877045373870955,0.7609166666666665,0.025380301854434715
0.009002960911088986,0.76225,0.025401088121924577
0.00912887644830701,0.7638333333333333,0.02471560460743599
0.009254791985525042,0.7656666666666669,0.02412007002016741
0.009380707522743066,0.7680416666666668,0.02432816012360984
0.009506623059961097,0.7692083333333332,0.02426270428959732
0.009632538597179122,0.7702083333333335,0.024309027529797335
0.009758454134397153,0.7729166666666665,0.024406141076012466
0.009884369671615177,0.7752083333333333,0.024174388134276883
0.010010285208833208,0.7784166666666669,0.02379878031421873
0.010136200746051233,0.780291666666667,0.023618458824026238
0.010262116283269264,0.7827500000000003,0.023533516288240665
0.010388031820487288,0.7850416666666666,0.02338680628759159
0.01051394735770532,0.7872083333333336,0.02251816396452725
0.010639862894923344,0.789666666666667,0.021969676071045458
0.010765778432141375,0.7922083333333333,0.02178776255658718
0.0108916939693594,0.7944166666666669,0.021958135672734663
0.01101760950657743,0.7966666666666669,0.02136976056643281
0.011143525043795455,0.7987083333333338,0.021515457944360737
0.011269440581013486,0.8008750000000002,0.021276902904845494
0.01139535611823151,0.804,0.020772578077840997
0.011521271655449541,0.8061666666666667,0.02064985875657911
0.011647187192667566,0.8091249999999999,0.02023983798518819
0.011773102729885597,0.8119166666666666,0.019774949079861402
0.011899018267103621,0.8142500000000001,0.0196495334974311
0.012024933804321652,0.8169583333333333,0.019416443131760486
0.012150849341539677,0.8189583333333335,0.019290136728390493
0.012276764878757708,0.8215833333333336,0.01917010838664078
0.012402680415975732,0.8242500000000004,0.019213529665894867
0.012528595953193764,0.8269166666666667,0.018802888371500546
0.012654511490411788,0.8295000000000003,0.018775723096002925
0.012780427027629819,0.8320416666666667,0.018852451579451278
0.012906342564847843,0.8339583333333331,0.01834918822000943
0.013032258102065875,0.8367916666666668,0.01871900215467337
0.013158173639283899,0.8393750000000001,0.01907655447284848
0.01328408917650193,0.8419166666666668,0.018913362413325075
0.013410004713719954,0.8451666666666664,0.019407186526874228
0.013535920250937986,0.8478750000000002,0.019143056109780954
0.01366183578815601,0.8504999999999999,0.019025567592642855
0.013787751325374041,0.8534166666666667,0.019393405236488682
0.013913666862592065,0.8560833333333335,0.019541799928472412
0.014039582399810097,0.8582500000000002,0.0190392503937407
0.014165497937028121,0.8609999999999998,0.01850225211517056
0.014291413474246152,0.8633749999999998,0.017892376946000724
0.014417329011464176,0.8660416666666663,0.01795127471487441
0.014543244548682208,0.8679583333333328,0.018054652755207207
0.014669160085900232,0.8705833333333333,0.017793374234997335
0.014795075623118263,0.87325,0.017865041903735418
0.014920991160336287,0.8758333333333335,0.017744326166724715
0.015046906697554319,0.8786666666666667,0.01771377367411524
0.015172822234772343,0.8808750000000002,0.01762844725940938
0.015298737771990374,0.8833749999999998,0.017292369463629532
0.015424653309208398,0.88575,0.017012862780849087
0.01555056884642643,0.8880833333333333,0.01765231335170172
0.015676484383644454,0.8905000000000001,0.01703835542402951
0.015802399920862485,0.8934583333333332,0.01691846254835231
0.01592831545808051,0.8956666666666665,0.017130220210039463
0.01605423099529854,0.8984583333333331,0.016624477853120347
0.016180146532516565,0.9010833333333332,0.016480417672700733
0.016306062069734596,0.9031666666666667,0.01661575557515616
0.01643197760695262,0.9051666666666666,0.016724067819894904
0.01655789314417065,0.9074999999999995,0.01645279442661471
0.016683808681388676,0.9093749999999998,0.015882325518918466
0.016809724218606707,0.9116249999999999,0.015590183432033255
0.01693563975582474,0.9138333333333332,0.015303412836502972
0.017061555293042763,0.9162083333333335,0.015826698171128424
0.017187470830260794,0.9184583333333338,0.015545129194273886
0.017313386367478818,0.9201666666666668,0.01498981135453159
0.01743930190469685,0.922375,0.014711991990663028
0.017565217441914874,0.9240000000000002,0.014581190318732926
0.017691132979132905,0.9265833333333336,0.014210471491122303
0.01781704851635093,0.9290000000000003,0.014514360704718158
0.01794296405356896,0.9315833333333334,0.01481342296702555
0.018068879590786985,0.9338749999999998,0.01505954616034479
0.018194795128005016,0.9359999999999997,0.014476033833738978
0.01832071066522304,0.9377499999999998,0.01443159150382706
0.01844662620244107,0.9398749999999998,0.014156307487006166
0.018572541739659096,0.9419583333333336,0.013851331163465846
0.018698457276877127,0.9443749999999997,0.013023416410450838
0.01882437281409515,0.9465416666666668,0.012785014556981254
0.018950288351313183,0.9485833333333333,0.01223354904441971
0.019076203888531207,0.9510000000000002,0.011953614051360747
0.019202119425749238,0.95325,0.011690154927212145
0.019328034962967262,0.9549166666666664,0.010839421366270238
0.019453950500185294,0.9569166666666667,0.010785471194569534
0.019579866037403318,0.9591249999999997,0.009940709649382855
0.01970578157462135,0.9614166666666663,0.010175883800000434
0.019831697111839373,0.9633333333333329,0.0099721835344344
0.019957612649057405,0.9649166666666662,0.010082644604577829
0.02008352818627543,0.9665416666666665,0.010006161296365806
0.02020944372349346,0.9684583333333331,0.009441982930860801
0.020335359260711484,0.9696666666666667,0.009137833441248536
0.020461274797929516,0.9713333333333332,0.009061518146045455
0.02058719033514754,0.9727083333333335,0.00911491070840643
0.02071310587236557,0.9741666666666665,0.008952032667997191
0.020839021409583595,0.97625,0.008289467882667602
0.020964936946801627,0.9782916666666669,0.008164859493926115
0.02109085248401965,0.9799583333333335,0.008018966232903364
0.021216768021237682,0.9814166666666665,0.007848832184896466
0.021342683558455706,0.9827083333333333,0.0076936797654525045
0.021468599095673738,0.9836666666666666,0.007333333333333337
0.021594514632891762,0.984875,0.007128654033780387
0.021720430170109793,0.986083333333333,0.006947721449031562
0.021846345707327817,0.9873333333333335,0.006527718675855383
0.02197226124454585,0.9883333333333336,0.005845225972250062
0.022098176781763873,0.9895833333333339,0.005661149274759599
0.022224092318981904,0.9911666666666672,0.005403188359149118
0.02235000785619993,0.992208333333334,0.00534747474151222
0.02247592339341796,0.9933750000000006,0.00495798318091362
0.022601838930635984,0.9947500000000009,0.004142429507212205
0.022727754467854015,0.9957916666666673,0.003237958461747165
0.02285367000507204,0.9963750000000008,0.0027984991017011756
0.02297958554229007,0.9973750000000006,0.002773573206773774
0.023105501079508095,0.9984166666666671,0.0022345146129653178
0.023231416616726126,0.9991250000000003,0.001881470317479268
0.02335733215394415,0.9993750000000002,0.0015893525935633797
0.023483247691162182,0.9999166666666668,0.0005204164998665278
0.023609163228380206,1.0,0.0
0.023735078765598237,1.0,0.0
0.02386099430281626,1.0,0.0
0.023986909840034293,1.0,0.0
0.024112825377252317,1.0,0.0
0.02423874091447035,1.0,0.0
0.024364656451688373,1.0,0.0
0.024490571988906404,1.0,0.0
0.024616487526124428,1.0,0.0
0.02474240306334246,1.0,0.0
0.024868318600560484,1.0,0.0
0.024994234137778515,1.0,0.0
0.02512014967499654,1.0,0.0
0.02524606521221457,1.0,0.0
0.025371980749432595,1.0,0.0
0.025497896286650626,1.0,0.0
0.02562381182386865,1.0,0.0
0.02574972736108668,1.0,0.0
0.025875642898304706,1.0,0.0
0.026001558435522737,1.0,0.0
0.02612747397274076,1.0,0.0
0.026253389509958792,1.0,0.0
0.026379305047176817,1.0,0.0
0.026505220584394848,1.0,0.0
0.026631136121612872,1.0,0.0
0.026757051658830903,1.0,0.0
0.026882967196048928,1.0,0.0
0.02700888273326696,1.0,0.0
0.027134798270484983,1.0,0.0
0.027260713807703014,1.0,0.0
0.02738662934492104,1.0,0.0
0.02751254488213907,1.0,0.0
0.027638460419357094,1.0,0.0
0.027764375956575126,1.0,0.0
0.02789029149379315,1.0,0.0
0.02801620703101118,1.0,0.0
0.028142122568229205,1.0,0.0
0.028268038105447237,1.0,0.0
0.02839395364266526,1.0,0.0
0.028519869179883292,1.0,0.0
0.028645784717101316,1.0,0.0
0.028771700254319348,1.0,0.0
0.028897615791537372,1.0,0.0
0.029023531328755403,1.0,0.0
0.029149446865973427,1.0,0.0
0.02927536240319146,1.0,0.0
0.029401277940409483,1.0,0.0
0.029527193477627514,1.0,0.0
0.02965310901484554,1.0,0.0
0.02977902455206357,1.0,0.0
0.029904940089281594,1.0,0.0
0.030030855626499625,1.0,0.0
0.03015677116371765,1.0,0.0
0.03028268670093568,1.0,0.0
0.030408602238153705,1.0,0.0
0.030534517775371736,1.0,0.0
0.03066043331258976,1.0,0.0
0.03078634884980779,1.0,0.0
0.030912264387025816,1.0,0.0
0.031038179924243847,1.0,0.0
0.03116409546146187,1.0,0.0
0.031290010998679896,1.0,0.0
0.031415926535897934,1.0,0.0
