frame,u1_0_u2_0_b_0,std_u1_0_u2_0_b_0,u1_0_u2_0.2_b_0,std_u1_0_u2_0.2_b_0,u1_0_u2_0.4_b_0,std_u1_0_u2_0.4_b_0,u1_0_u2_0_b_0.2,std_u1_0_u2_0_b_0.2,u1_0_u2_0.2_b_0.2,std_u1_0_u2_0.2_b_0.2,u1_0_u2_0.4_b_0.2,std_u1_0_u2_0.4_b_0.2,u1_0_u2_0_b_0.4,std_u1_0_u2_0_b_0.4,u1_0_u2_0.2_b_0.4,std_u1_0_u2_0.2_b_0.4,u1_0_u2_0.4_b_0.4,std_u1_0_u2_0.4_b_0.4,u1_0_u2_0_b_0.6,std_u1_0_u2_0_b_0.6,u1_0_u2_0.2_b_0.6,std_u1_0_u2_0.2_b_0.6,u1_0_u2_0.4_b_0.6,std_u1_0_u2_0.4_b_0.6,u1_0_u2_0_b_0.8,std_u1_0_u2_0_b_0.8,u1_0_u2_0.2_b_0.8,std_u1_0_u2_0.2_b_0.8,u1_0_u2_0.4_b_0.8,std_u1_0_u2_0.4_b_0.8
-0.04342635587933805,0.8578750000000003,0.019994747574189467,0.8573750000000004,0.01971106394050475,0.8567916666666665,0.01968815034199224,0.8634583333333328,0.021790949637661764,0.8637499999999998,0.02157915017377242,0.8641666666666665,0.021708293346092408,0.882625,0.02008795762805833,0.8839999999999998,0.020154955277107967,0.8849583333333332,0.02014526240142388,0.9127916666666662,0.015963880672039334,0.9149583333333334,0.016046752440568426,0.9166666666666664,0.016141733350404332,0.9465,0.014239030865898146,0.9482083333333332,0.013280559622579515,0.9502499999999998,0.012864410423939208
-0.04300677756166328,0.8565000000000002,0.020020128759714702,0.8560416666666668,0.019763137332473875,0.8560416666666668,0.01964330356635564,0.862208333333333,0.021691932384081312,0.8622500000000001,0.02181853824414256,0.8622916666666667,0.02135411585359808,0.8815416666666666,0.02017247678011911,0.8819583333333332,0.020011758696104432,0.8835833333333334,0.020246913345001505,0.911333333333333,0.016,0.9134166666666664,0.015916230360512148,0.9151666666666666,0.016011280745496632,0.9455416666666668,0.014442835113339459,0.9472916666666666,0.013704153364744743,0.9490833333333333,0.013207478941872297
-0.042587199243988516,0.8557916666666667,0.01961960293799149,0.8548750000000004,0.019719869773629058,0.8547083333333333,0.02013629772602479,0.8607916666666668,0.021770544256454003,0.8607500000000003,0.0212849385977764,0.8605000000000004,0.021422340363897376,0.8798749999999999,0.02027206445387895,0.8806666666666667,0.020085926526910443,0.8821249999999997,0.020263841291544137,0.9102499999999998,0.016564478393370687,0.9120416666666664,0.015999077664387764,0.9134583333333332,0.01623134613093511,0.94475,0.0143737318281185,0.94625,0.013848134651762076,0.9482083333333333,0.013090961152218321
-0.04216762092631377,0.8544166666666666,0.019598575628516145,0.8538749999999998,0.019758568816254547,0.853458333333333,0.019982240378785248,0.8587500000000002,0.021752234878793998,0.8591666666666669,0.02152195261690826,0.8591666666666669,0.0213924960883224,0.8781666666666667,0.02008246886106277,0.8790416666666664,0.020146641228199258,0.8798333333333332,0.020418537329266937,0.9086666666666668,0.016579773487261182,0.9106666666666664,0.01602428712229588,0.9124583333333331,0.016087812416028892,0.9437083333333331,0.014539159287172618,0.945375,0.01402867846393396,0.9473333333333336,0.013159280628767932
-0.041748042608639,0.8522083333333338,0.02008277143059028,0.8523333333333334,0.020023597190426214,0.8521250000000002,0.01996694316725633,0.8576666666666665,0.022081918193651368,0.8574999999999999,0.021605683408667174,0.8571666666666669,0.0219917913979032,0.8766666666666666,0.020595306908775764,0.8774583333333332,0.020277544709467285,0.878333333333333,0.01996524758451824,0.9075,0.016853123680130568,0.9091666666666663,0.016536995562139525,0.91125,0.016196493104647342,0.9426666666666668,0.014379769740081991,0.9445,0.014172547798864931,0.9462083333333334,0.013690464544508512
-0.041328464290964234,0.8508333333333337,0.020793294859427915,0.8502916666666668,0.020290896631522,0.8502083333333335,0.02015456765158266,0.8566250000000002,0.0219626814164391,0.8562916666666668,0.02165380227068165,0.8558750000000002,0.022106081051250226,0.8752500000000003,0.02075501947321017,0.87625,0.020509990790398287,0.877125,0.019914705273016503,0.9060000000000002,0.01725140896017224,0.9076250000000003,0.017217511676584786,0.9097083333333336,0.016584746589696334,0.9415,0.014461635069690034,0.9435,0.01434592470200355,0.945375,0.01348346466767517
-0.04090888597328947,0.8498749999999999,0.021189906860998184,0.849041666666667,0.021135763201529083,0.8486250000000002,0.020505377004851943,0.8552083333333333,0.021888884482515063,0.8552500000000002,0.021843985950879517,0.8547499999999996,0.021729236577068742,0.8737916666666665,0.02070120601693427,0.8749166666666668,0.020969389065439603,0.8755833333333334,0.02076839880416613,0.9048333333333334,0.017621798369569938,0.9061666666666668,0.017591822595235042,0.9079583333333334,0.017195717732427833,0.940333333333333,0.01449712615198842,0.9426666666666664,0.01418528188730215,0.9442916666666668,0.013684883692113233
-0.040489307655614704,0.8480833333333335,0.02104740020894636,0.8476250000000001,0.021292889723515163,0.8469166666666668,0.02124444371803811,0.8543749999999998,0.021612713272516248,0.8535416666666666,0.021732871608081,0.8533333333333332,0.0216794833886788,0.872041666666667,0.021157437292304047,0.8728750000000002,0.020728025512978,0.8739166666666668,0.02082849943920322,0.9036666666666668,0.018216293073326777,0.904916666666667,0.01740829144721304,0.9064583333333336,0.01759374691632102,0.9393749999999996,0.014511429882069585,0.9412499999999996,0.014340841057002972,0.943333333333333,0.013743685418725544
-0.04006972933793994,0.8470833333333335,0.021097491952046486,0.8460833333333339,0.02128363351393637,0.845125,0.02104191418996328,0.8534166666666666,0.021421529927725617,0.8529166666666665,0.02155983276579132,0.8521250000000002,0.02206835183645978,0.8707916666666667,0.021429754431630803,0.8707500000000001,0.02145392349509369,0.871666666666667,0.021304668241699732,0.9021666666666668,0.018090052515125545,0.9040000000000004,0.017938165396098268,0.9052916666666668,0.017986829672476085,0.9382916666666664,0.014404800029465481,0.9401666666666658,0.014384598244882153,0.9422916666666664,0.01390037719312362
-0.039650151020265166,0.8457916666666669,0.020814950222803257,0.8447500000000007,0.021244443718038103,0.8444166666666668,0.02111328570671398,0.8519166666666665,0.02153662900476509,0.8518333333333334,0.021133832801668712,0.8512500000000001,0.021733071317438967,0.8692916666666664,0.02169673394520219,0.8694999999999998,0.022080031199655903,0.86975,0.02165239914856756,0.9007083333333334,0.01817884721623214,0.902125,0.01817540882927014,0.904,0.01789164920042618,0.9372083333333332,0.01466708096005776,0.9387083333333328,0.014639119490066478,0.9410833333333327,0.014286502954420533
-0.03923057270259042,0.8447500000000001,0.02082849943920321,0.8435000000000004,0.021094364702977483,0.8423333333333337,0.02134635019544714,0.8509166666666669,0.021389087300667024,0.8504583333333336,0.021322547729262245,0.8501250000000002,0.02152158961239724,0.868375,0.02185173365865714,0.8687083333333329,0.022394777106876217,0.8686249999999998,0.02219668237222252,0.899625,0.01828777483274915,0.90075,0.017950355923428855,0.9024583333333336,0.017894317456170882,0.9362916666666669,0.014738401748870571,0.9381249999999994,0.014680332175321434,0.9398333333333329,0.014557357818871752
-0.038810994384915636,0.8438750000000003,0.020584809326296902,0.8426250000000003,0.02135476625174498,0.8410833333333334,0.021368298169640608,0.8497499999999997,0.021007769726672287,0.8488333333333336,0.0215902498570278,0.8483333333333334,0.02192157739660984,0.8669583333333334,0.02183392969923444,0.8672083333333331,0.021860947867525484,0.8674166666666663,0.02195940066982198,0.8984583333333335,0.018249381648580733,0.8992083333333334,0.01872493695286819,0.9011250000000002,0.017833674062165523,0.9354166666666666,0.015296831552826731,0.9371666666666664,0.014720544977834359,0.9388333333333329,0.015102428060856083
-0.038391416067240884,0.8436666666666669,0.020279984659209625,0.8417500000000002,0.02046660559165696,0.840041666666667,0.020632321932669933,0.8487916666666667,0.02172584066906912,0.8477916666666665,0.021414842659032332,0.8470833333333333,0.021911279439290315,0.865583333333333,0.022090564853700687,0.8660833333333333,0.02192015181415393,0.8662083333333334,0.02157508690596633,0.8972916666666666,0.018197174307506583,0.8982916666666666,0.018318128164319745,0.8997083333333334,0.017905568267999758,0.9340833333333334,0.015437823320950684,0.9364583333333334,0.01519634230479309,0.9380833333333329,0.015025672475244944
-0.037971837749566126,0.8430833333333336,0.02068799302870037,0.8410416666666668,0.02064645348883596,0.8396250000000002,0.0204395704863548,0.8476249999999996,0.021442388898316955,0.8462916666666667,0.02166021538571478,0.8457499999999998,0.0215894457239334,0.86425,0.02214833201645468,0.8647500000000002,0.022483172719960056,0.8645833333333336,0.02198089448184997,0.8961666666666668,0.0185823990796548,0.89775,0.018369471957571343,0.8981666666666668,0.018218580259357933,0.9334999999999998,0.015580436450882876,0.9357083333333334,0.015376693673652119,0.937125,0.014754883843060984
-0.03755225943189136,0.8430833333333334,0.02016442825042818,0.841,0.020476273532500425,0.8386250000000006,0.02057299841755908,0.846875,0.021866665078760096,0.8456666666666663,0.02172044607685988,0.8444583333333334,0.022009743738727255,0.8627083333333335,0.021820567196518467,0.8626666666666665,0.022113344387495987,0.8633750000000002,0.022604656292700226,0.8946250000000007,0.018352215654913292,0.8958333333333333,0.01864507680029474,0.8970833333333335,0.018305850613032627,0.9327499999999996,0.01577423180027759,0.9345833333333332,0.01548632909662224,0.9361666666666666,0.015294334463018219
-0.0371326811142166,0.8430000000000003,0.02001110802640484,0.8407083333333334,0.02073439004541864,0.8382499999999998,0.0213760964631057,0.8462500000000002,0.021424123215561367,0.8449583333333329,0.021724242411033184,0.8440000000000001,0.022125902367034773,0.8620833333333339,0.021720286216653163,0.8612499999999998,0.021879563016152268,0.8617916666666667,0.022204502483855745,0.8929583333333333,0.018715663003662644,0.894166666666667,0.018674849396983103,0.8953333333333335,0.0184887353091912,0.9315833333333332,0.01563449711375457,0.9335833333333332,0.015623833289774512,0.9354583333333333,0.015565665117673436
-0.03671310279654183,0.84325,0.02059513831520007,0.8406666666666667,0.02046948949045872,0.8377916666666664,0.021199736306012008,0.8454583333333334,0.021859677173076245,0.8442500000000004,0.021749680712854404,0.8430833333333334,0.02200236729687664,0.8612500000000003,0.021771381572044432,0.8604583333333334,0.02201479142909756,0.8600833333333332,0.02158301158061333,0.8916250000000001,0.018856134795987342,0.8928333333333338,0.01867187427359367,0.8944166666666671,0.01862476696349365,0.9305416666666664,0.016611941404369997,0.9323333333333332,0.01583245611605055,0.9343333333333333,0.016050268256671316
-0.036293524478867065,0.8431666666666668,0.020213444370847176,0.8404166666666665,0.020839165850228585,0.8379166666666664,0.021123808316157795,0.8447083333333335,0.021529654936079824,0.8433333333333335,0.02190890230020664,0.8422500000000002,0.02174201641471593,0.859625,0.021531590164221508,0.85975,0.021601022352348655,0.8591249999999999,0.021613677189841318,0.8907500000000003,0.01870810133486442,0.8915000000000003,0.018729803937990255,0.8928333333333335,0.01880528885417316,0.9300833333333334,0.01717536187553424,0.9315416666666664,0.016532323137821048,0.9335000000000001,0.01636306817195357
-0.0358739461611923,0.8426250000000002,0.020260071226703792,0.8400416666666665,0.020739748136797062,0.8374999999999997,0.02099272360710835,0.8438750000000004,0.02178457500924296,0.8424583333333336,0.02132254772926224,0.8408749999999999,0.02213433575792245,0.8586249999999996,0.021568326507481604,0.8582499999999997,0.02175606556546677,0.858125,0.02164000763760392,0.8892500000000003,0.018878081058318515,0.890125,0.01857749347702453,0.8912083333333335,0.019026616955669703,0.9290416666666668,0.016981965515739855,0.9307499999999996,0.01678272094215422,0.9328333333333333,0.0166090671354869
-0.035454367843517534,0.8427083333333334,0.020609421726212718,0.8398333333333333,0.02096226768903275,0.8369583333333332,0.02128636594160684,0.843375,0.02173383019626315,0.842041666666667,0.021689050937179242,0.8402083333333333,0.022418641486742923,0.8569583333333334,0.021181712172427317,0.8570833333333331,0.02145003885000368,0.857083333333333,0.021579150173772425,0.8875000000000004,0.01910133794034102,0.8887500000000003,0.018998355191963343,0.8897083333333334,0.01868000825303173,0.9282500000000002,0.016649783115037186,0.9302083333333332,0.016744350208022063,0.9320000000000002,0.016487368902688294
-0.03503478952584277,0.8433749999999998,0.021528364687340075,0.8393750000000001,0.02092376207675007,0.8359583333333335,0.021145617814993658,0.8428333333333334,0.022632940595512543,0.8411249999999999,0.02219198898251348,0.8390833333333332,0.022453501335476,0.8560416666666668,0.021337849456879308,0.8552916666666667,0.0215683265074816,0.8554583333333335,0.02192945602760513,0.8862083333333329,0.018795269425517104,0.8875416666666668,0.019247970672255303,0.8889583333333334,0.018757174553280204,0.927125,0.017286344562495944,0.929,0.016777961735562508,0.9310416666666669,0.016537782919390634
-0.03461521120816802,0.8433750000000003,0.021203339294135298,0.8394166666666669,0.02075501947321017,0.8356666666666669,0.02066532253693505,0.8429166666666665,0.022081760950310704,0.8400833333333331,0.022453501335475988,0.83825,0.022576874845243247,0.8547916666666666,0.021093994340148626,0.854125,0.02141030223202528,0.8534166666666666,0.02158944572393341,0.8848333333333332,0.019053287846924945,0.8859999999999996,0.019158693993995408,0.8871666666666668,0.01874611070773528,0.9262499999999998,0.017113793981594027,0.9280416666666668,0.016854720324651545,0.9300000000000004,0.016906606203887682
-0.03419563289049325,0.8430833333333331,0.020875124750126248,0.8388333333333333,0.020474238555913227,0.8355,0.021122000115729785,0.8426666666666666,0.021943108257491687,0.8402083333333333,0.02193008936243635,0.8374166666666667,0.02243493679262076,0.8542083333333335,0.021086750381855115,0.8533333333333332,0.02095630374533321,0.852875,0.021504158189625658,0.8837500000000003,0.019005664360336842,0.8851249999999997,0.01914087939173352,0.886083333333333,0.018928043568560742,0.9255833333333332,0.017117039918033584,0.926875,0.017064776506659024,0.9290416666666669,0.016651607780231514
-0.03377605457281849,0.843125,0.02064477166796044,0.8390416666666669,0.020623568973924512,0.8349166666666665,0.021154031661968248,0.842625,0.022064890097165658,0.8403333333333334,0.021817424229271427,0.8370416666666666,0.02161528362319382,0.8530833333333334,0.02134878997351684,0.8530416666666667,0.02114890166572881,0.852,0.021243299597232482,0.8829583333333334,0.01910492773838439,0.8840833333333334,0.01907568988121909,0.8847916666666666,0.018862394613504287,0.9244583333333336,0.016881480237230382,0.9260416666666662,0.017038304476808833,0.9283333333333335,0.017061978522759626
-0.03335647625514372,0.8432083333333333,0.01994049307035532,0.8389583333333336,0.020436852266324072,0.8347083333333334,0.020720988755365884,0.8430416666666666,0.02174469124228307,0.8400000000000001,0.02176898915634092,0.8368333333333335,0.021787483664811882,0.8514166666666669,0.021040800312197683,0.8513750000000003,0.021276576518165072,0.8507500000000002,0.021094858509967663,0.8815416666666666,0.019371684304101643,0.8828333333333331,0.0191129682560181,0.8835416666666669,0.018843977449336725,0.9234583333333332,0.017332081284908242,0.9253749999999998,0.01725216371293114,0.9268333333333331,0.017447540418828848
-0.03293689793746896,0.8434583333333336,0.02104521422239904,0.8385833333333332,0.02024691334500149,0.8346666666666669,0.02065994514352187,0.8429583333333334,0.021653802270681654,0.8405833333333336,0.0215624094200996,0.8363333333333338,0.02199494891509816,0.8502916666666668,0.021201374103790745,0.8498750000000003,0.02122265397321141,0.8500000000000003,0.02116732282447536,0.8805416666666666,0.01956075826467085,0.8813749999999999,0.019189795827180885,0.8822916666666666,0.018867916257204687,0.9226666666666664,0.017283582447577876,0.9242083333333332,0.017342495575256106,0.925833333333333,0.01695172885316159
-0.032517319619794184,0.8429583333333334,0.02090317459940793,0.8384583333333335,0.0211472598041028,0.8340416666666665,0.02115875016000077,0.8430416666666666,0.021299411507258958,0.8401666666666671,0.021160103969498814,0.8367083333333338,0.021746607334376444,0.8495833333333337,0.02134618753366095,0.8482916666666664,0.021324176094543745,0.847791666666667,0.02123246825814968,0.8792500000000001,0.0196495334974311,0.8802916666666668,0.01924400159068333,0.881375,0.01936989179973221,0.9213749999999996,0.016977875717794872,0.9235416666666668,0.017032189703943275,0.9252083333333333,0.01656505483439963
-0.032097741302119426,0.8428333333333334,0.021089096708963136,0.8386666666666667,0.02107921567168316,0.8340000000000001,0.0211239726903398,0.8436666666666669,0.02111871208194288,0.8401666666666671,0.021219095173922942,0.8368333333333332,0.021608254595562936,0.848666666666667,0.021158134763411128,0.8475833333333334,0.02106850598510593,0.8466666666666667,0.02108185106778919,0.8780000000000001,0.01982282634854184,0.8795000000000002,0.01988229251257399,0.8803749999999999,0.019727263635779688,0.9207083333333332,0.016639091772088988,0.9223333333333332,0.0165780980010776,0.9239166666666666,0.01671472238610155
-0.03167816298444466,0.8426666666666668,0.02123545253684141,0.8386666666666669,0.02092048437935093,0.8342916666666664,0.02077119901048885,0.8435416666666666,0.02083229164062369,0.8398750000000005,0.021294520356707303,0.8364166666666666,0.021504360023027885,0.8474999999999998,0.021463793803622986,0.8468750000000002,0.02138498791987812,0.8459166666666667,0.02135009107448698,0.8765833333333335,0.019818446794169657,0.8777916666666667,0.019916100061675386,0.8791250000000002,0.019921678239769085,0.919875,0.016136946479017214,0.9215416666666666,0.016167042521404103,0.9230833333333333,0.016225622741002366
-0.031258584666769895,0.842208333333333,0.02070254781690193,0.8381249999999998,0.021614319777509626,0.8338750000000003,0.020631985349074955,0.8432916666666668,0.020826623919610425,0.8399166666666668,0.02134358477648755,0.8360416666666668,0.021383364185480463,0.8467083333333333,0.02130788684188713,0.8453750000000001,0.021721045542156668,0.8445833333333332,0.021961930445406855,0.8760833333333332,0.019838059660942427,0.8767083333333335,0.019919935226913887,0.8779166666666669,0.02016167293543757,0.9190416666666664,0.01689998150886561,0.9207916666666666,0.016626984008599466,0.9224166666666666,0.016683116881712753
-0.030839006349095144,0.8421666666666667,0.02015288785481844,0.8376666666666663,0.020865974429412317,0.8331249999999997,0.02017523061963741,0.8430833333333332,0.02082183015758008,0.8396250000000001,0.021252409994058443,0.8357083333333335,0.02081795265576751,0.8462083333333332,0.02094797623479016,0.8450000000000001,0.02192791219731904,0.8435000000000002,0.02150516733769403,0.8748333333333331,0.019400028636863183,0.8757083333333334,0.019819979748279825,0.876625,0.01997563620180012,0.9182083333333332,0.01688970552667445,0.9195833333333334,0.01692610574100125,0.9211250000000002,0.017158928272023415
-0.030419428031420382,0.8417500000000002,0.020055305477049642,0.8376666666666667,0.02017561784817395,0.8327499999999999,0.02105399803679417,0.8430416666666668,0.020777884543694787,0.839541666666667,0.0211328059213894,0.8355416666666671,0.02164706645509065,0.8454166666666669,0.02173307131743898,0.8443333333333335,0.02169485346036397,0.8425833333333331,0.021838898781760947,0.8739583333333331,0.019847290257250627,0.8744999999999996,0.020447086181980392,0.8753749999999997,0.019940841325725902,0.9173333333333332,0.017259457954666154,0.918625,0.01713260171913963,0.9202083333333333,0.01707291348891571
-0.029999849713745613,0.8414583333333336,0.020019738523655985,0.8375833333333335,0.0198394598380769,0.8325833333333332,0.02024142479613965,0.8422500000000002,0.02015064790797336,0.839041666666667,0.021043564270869657,0.8350833333333337,0.021563697631796712,0.8447916666666672,0.02067502351201134,0.8432916666666671,0.021854911410888345,0.8417083333333334,0.022223572007617886,0.8729999999999999,0.019533447098644813,0.8733333333333331,0.019734346820820918,0.8739583333333334,0.01992411820159455,0.9164166666666668,0.01702755120385781,0.9177083333333332,0.017009750063484822,0.9192916666666665,0.01682172660909429
-0.02958027139607085,0.8410416666666665,0.019397836004736883,0.8368333333333332,0.01898756903286404,0.8322499999999999,0.0195702083677092,0.8426666666666666,0.02060474594736745,0.8385416666666664,0.020336364186681284,0.8343750000000002,0.02109234820445029,0.8442083333333332,0.020553073236001567,0.8424166666666668,0.02102230957816005,0.8408750000000002,0.02141354549241099,0.8717083333333333,0.019621372630091127,0.8723750000000001,0.0195731799920197,0.8729583333333333,0.01984659045724927,0.9152499999999996,0.017165655310014304,0.9165833333333332,0.017392327491039118,0.9182083333333333,0.016922566705109734
-0.029160693078396083,0.8405416666666665,0.019144507117650686,0.8359583333333331,0.018890721929031712,0.8322083333333332,0.019184366827069248,0.8423750000000002,0.02027720223688552,0.838208333333333,0.020151810988373,0.8347499999999994,0.02099454294175829,0.8437083333333334,0.02119351152016945,0.8424166666666665,0.021245751209228732,0.8396250000000002,0.021147588186625696,0.8706666666666669,0.01980740602232745,0.8711666666666666,0.019798288365973016,0.8716666666666668,0.01999305434950404,0.9136666666666664,0.017548345917619817,0.9154999999999998,0.017208686437055226,0.9171666666666665,0.017409288708426115
-0.028741114760721317,0.8410833333333334,0.018993968340853186,0.8357083333333332,0.019359133288106317,0.8315833333333332,0.018789587837712424,0.8422499999999999,0.01997063816929466,0.8382083333333332,0.020776213362079868,0.8335000000000002,0.020377683872314808,0.8434999999999999,0.020377683872314825,0.8417083333333334,0.02018658623662972,0.8393749999999998,0.021246527494053133,0.8692916666666669,0.02017763992090696,0.8699166666666669,0.020152026366265674,0.8704999999999998,0.02018043607061057,0.9127916666666666,0.017806395152678515,0.9144583333333332,0.017880341082379327,0.9158749999999996,0.017608739544139242
-0.02832153644304655,0.8414583333333333,0.01981051733858109,0.8357916666666666,0.019753647694089854,0.8310416666666667,0.01912381986191856,0.8419166666666669,0.01992886655638553,0.8377083333333333,0.020450439753489667,0.8333750000000002,0.020558140790883247,0.8427499999999999,0.0200331322785252,0.8416249999999998,0.019930391017516712,0.8388333333333332,0.020083851998835056,0.8684166666666668,0.019429180516829733,0.8686666666666671,0.01981581859693581,0.869166666666667,0.020340845606808,0.9118333333333334,0.017629678260125875,0.9135833333333332,0.017722984135485374,0.9149999999999997,0.01818118685772618
-0.027901958125371787,0.8414166666666667,0.01994976329572748,0.8352916666666665,0.01951988836204413,0.8304583333333333,0.01886902039204883,0.8424166666666666,0.02025514337972785,0.8379166666666669,0.02061805438606335,0.8332083333333333,0.020866265637786416,0.8425416666666665,0.019994747574189457,0.8407499999999999,0.019755273557542388,0.8383333333333336,0.019993054349504026,0.8669583333333334,0.019693440461793933,0.8676666666666669,0.02013427150132056,0.8683333333333335,0.02047356018543592,0.9105416666666668,0.01778297992463579,0.9128333333333328,0.017496825108827274,0.9141666666666663,0.017892425461319895
-0.02748237980769704,0.8409999999999995,0.01980039281316295,0.8353333333333334,0.019639812173802014,0.830291666666667,0.018731982083532352,0.8419583333333336,0.020260071226703792,0.8376250000000001,0.02062356897392451,0.8331250000000002,0.020998305156474988,0.8421249999999997,0.019757162906427404,0.8398750000000001,0.019674036401647055,0.8376250000000001,0.019924815278664163,0.8657499999999999,0.019521889423584668,0.866375,0.01978491112775929,0.8669166666666668,0.02006084494730968,0.9094166666666668,0.017699458560456956,0.9114166666666664,0.017738650518633645,0.9132499999999999,0.017527557667221555
-0.02706280149002227,0.8405833333333333,0.0195346913634863,0.8356666666666668,0.0195320249846246,0.8303750000000004,0.019571760765052383,0.8422083333333337,0.02004816249546188,0.8375416666666669,0.02028096911721263,0.8330416666666668,0.0207912491608048,0.8416666666666662,0.019465068427541903,0.8394583333333333,0.01961747909674204,0.8375416666666664,0.0202192410424658,0.8642916666666667,0.01955898308819875,0.8650000000000004,0.01967090349842744,0.8654583333333334,0.01990424124262074,0.9082083333333332,0.017996479208136476,0.909958333333333,0.017969833904506616,0.912083333333333,0.017813657369807254
-0.0266432231723475,0.8403750000000004,0.020165934904079096,0.8361250000000002,0.019947457022554682,0.8307916666666669,0.02017454219499857,0.8426250000000002,0.020046430480262563,0.8374166666666667,0.020145133131575184,0.8327916666666667,0.020759494146588002,0.8416666666666665,0.019755449318549497,0.8392499999999996,0.019713045595916086,0.83675,0.02032359739591175,0.8633749999999999,0.0196743893735542,0.8637916666666667,0.019591266123794387,0.8639999999999999,0.01964546880184957,0.9070416666666666,0.01797369799024242,0.9087499999999996,0.01803064520938356,0.911125,0.017988759993704702
-0.02622364485467274,0.8399166666666666,0.020337260549706943,0.835375,0.020258700120085568,0.8300416666666666,0.0206255892171728,0.8429583333333337,0.02001384069698877,0.8370416666666666,0.020689461555208344,0.8330416666666667,0.020650489300094874,0.8418749999999999,0.01985253797097209,0.8390000000000001,0.020271764709675483,0.8362499999999999,0.020051149870047625,0.8627916666666671,0.02016903395196596,0.8626249999999999,0.01976735348722456,0.8632499999999999,0.01967778640441495,0.9063333333333334,0.018016967311706787,0.9080833333333336,0.017754303077783067,0.9096666666666667,0.018093890927296106
-0.025804066536997967,0.839916666666667,0.02024142479613966,0.8349166666666665,0.019895386120628283,0.8301666666666666,0.020370866997313133,0.8428333333333334,0.02017355254342234,0.8378333333333332,0.02026285600139657,0.8332499999999999,0.020255143379727853,0.8420833333333331,0.019338900060643455,0.8392916666666668,0.019809465680718275,0.8358333333333334,0.020196946964000928,0.8622500000000001,0.020499153099037475,0.8621666666666667,0.020460666873024662,0.8619999999999998,0.02018387695386813,0.9051666666666665,0.017590243507884327,0.9066666666666664,0.017685524526509754,0.908583333333333,0.017581358498894976
-0.02538448821932321,0.8401249999999999,0.02057806106566461,0.8346666666666668,0.02074045965417995,0.8295416666666664,0.0211328059213894,0.8429166666666668,0.019981762518189755,0.8380833333333335,0.020397269697464672,0.8329583333333332,0.020412371997285253,0.8420416666666666,0.01958240246014546,0.8391666666666666,0.01980109424585755,0.8357500000000002,0.020082987548890447,0.8618333333333335,0.020668682697367158,0.8613333333333332,0.020518284528683185,0.8614583333333332,0.019803505231257533,0.9040416666666669,0.017675263238649538,0.9057916666666668,0.017565304738476804,0.9076249999999997,0.01799069010781841
-0.024964909901648444,0.839916666666667,0.020514053448523733,0.8342083333333331,0.02099433620712448,0.8289999999999995,0.020905873709451968,0.8428333333333337,0.01997985096151731,0.8384583333333339,0.02003430218123128,0.8335833333333333,0.020088519385736487,0.8423333333333336,0.019310331143946983,0.8388750000000004,0.019450390955796558,0.8358333333333334,0.019166666666666655,0.861375,0.02053245229441,0.8610416666666666,0.0204979250304892,0.8610416666666666,0.020031875640255627,0.9032083333333334,0.01816164877182441,0.90525,0.01791782941963426,0.9065833333333331,0.01769317979084345
-0.024545331583973682,0.8400000000000002,0.020364729858807905,0.8350000000000002,0.020962930244706825,0.8288333333333332,0.020937075037146674,0.8432083333333331,0.019821731550665963,0.8386666666666669,0.020653221432879548,0.8330833333333333,0.020040064038487158,0.8424583333333333,0.019562888263807608,0.8388750000000004,0.019184366827069255,0.8355,0.01907659997658561,0.8608333333333332,0.02001041395540499,0.8605833333333333,0.020335894647423584,0.8603333333333334,0.01997637493529684,0.9022083333333332,0.018325329692350227,0.904125,0.018274479396749498,0.9058333333333335,0.018031608050556352
-0.02412575326629892,0.8397083333333335,0.020386499822186245,0.83475,0.020607273527136517,0.8294166666666667,0.02100776972667228,0.8435416666666669,0.020195872446836467,0.8388333333333335,0.0197842529974388,0.8329583333333334,0.0198605817722778,0.8426666666666666,0.019353437822659712,0.8389583333333336,0.019447891559526725,0.8352083333333333,0.019306329920520875,0.8603333333333335,0.02035517952102937,0.8597083333333332,0.020372869690950385,0.8592916666666668,0.020437531855224917,0.9011666666666664,0.018649545719817282,0.9032916666666668,0.01842773988372481,0.904916666666667,0.017989001269294154
-0.02370617494862416,0.8397500000000001,0.020164428250428187,0.8349583333333335,0.020069281045086453,0.8297916666666669,0.020765514614914368,0.8436666666666668,0.019766694772324025,0.8385416666666666,0.01960614805785844,0.8329999999999999,0.020477630071210208,0.8422916666666669,0.01911655587006544,0.8390833333333335,0.01937190835548561,0.8356666666666668,0.019331896498332026,0.859875,0.02023777923422759,0.8592500000000001,0.02015891724385128,0.8587083333333334,0.020100399042473432,0.9001666666666663,0.01900950054870225,0.9025000000000002,0.018615256586407218,0.9041666666666668,0.0183749527588206
-0.0232865966309494,0.8398750000000004,0.0205915553753906,0.8348333333333336,0.020601375358617845,0.8297083333333337,0.020549356234847504,0.8439166666666666,0.019255410495061725,0.8380833333333333,0.01961274387285528,0.8329583333333332,0.01983959109961695,0.8419166666666665,0.019008587240741715,0.8385833333333338,0.018993968340853186,0.8362083333333334,0.019247970672255275,0.8591666666666669,0.019919978804094032,0.8585000000000005,0.01993670540039709,0.8581250000000002,0.02034319262335957,0.8993333333333334,0.01879272909043991,0.9012916666666668,0.01868967146432607,0.9033333333333333,0.01846167200806397
