,frm_02,lc_02,frm_04,lc_04,frm_08,lc_08,frm_16,lc_16,frm_32,lc_32,frm_64,lc_64
95,-0.6331615094535215,0.9884055555555555,-0.3345451526507093,0.9934472222222221,-0.1698203431373136,0.9948222222222223,-0.08523971047861954,0.9951166666666664,-0.042661408590917285,0.9952083333333334,-0.021335909869031798,0.9952166666666665
96,-0.6300653651530153,0.988,-0.3329092350338354,0.9930388888888887,-0.16898992581145875,0.9943861111111111,-0.08482289037847959,0.9947083333333335,-0.04245279534597392,0.9948083333333335,-0.021231577791432622,0.9948333333333336
97,-0.6269692208525091,0.9875416666666665,-0.3312733174169615,0.992525,-0.1681595084856039,0.993913888888889,-0.08440607027833964,0.994272222222222,-0.042244182101030564,0.9943833333333334,-0.021127245713833447,0.9943916666666666
98,-0.6238730765520027,0.9870611111111111,-0.3296373998000876,0.992036111111111,-0.1673290911597491,0.9934777777777778,-0.08398925017819969,0.9938194444444444,-0.042035568856087197,0.9939111111111111,-0.021022913636234267,0.9939222222222222
99,-0.6207769322514965,0.9866611111111112,-0.3280014821832137,0.9915805555555556,-0.16649867383389422,0.993075,-0.08357243007805976,0.9934166666666666,-0.04182695561114384,0.9934666666666667,-0.020918581558635088,0.9934833333333333
100,-0.6176807879509904,0.9861888888888889,-0.3263655645663398,0.9911027777777777,-0.1656682565080394,0.992572222222222,-0.08315560997791979,0.9929444444444443,-0.041618342366200475,0.99305,-0.020814249481035912,0.993075
101,-0.614584643650484,0.9857916666666667,-0.32472964694946593,0.9906055555555555,-0.1648378391821846,0.9920611111111111,-0.08273878987777986,0.9924277777777779,-0.041409729121257115,0.9925444444444445,-0.020709917403436737,0.9925666666666666
102,-0.6114884993499778,0.9853833333333333,-0.32309372933259206,0.9901277777777779,-0.16400742185632972,0.991588888888889,-0.08232196977763989,0.9919583333333334,-0.041201115876313754,0.9920416666666666,-0.020605585325837558,0.9920722222222221
103,-0.6083923550494716,0.9849583333333336,-0.3214578117157182,0.989625,-0.1631770045304749,0.9910972222222223,-0.08190514967749996,0.9914861111111113,-0.040992502631370394,0.9915666666666668,-0.02050125324823838,0.9915944444444444
104,-0.6052962107489654,0.9845222222222222,-0.3198218940988443,0.9891777777777777,-0.16234658720462009,0.9905694444444442,-0.08148832957736,0.9909555555555557,-0.04078388938642703,0.9910805555555555,-0.020396921170639203,0.9911222222222223
105,-0.6022000664484592,0.9841,-0.31818597648197045,0.9887416666666667,-0.16151616987876521,0.9900888888888887,-0.08107150947722006,0.9904472222222223,-0.04057527614148367,0.9905388888888889,-0.020292589093040027,0.9905666666666666
106,-0.599103922147953,0.9837638888888889,-0.3165500588650965,0.9882749999999998,-0.1606857525529104,0.9896222222222222,-0.0806546893770801,0.9899666666666668,-0.04036666289654031,0.9900444444444444,-0.020188257015440848,0.9900722222222222
107,-0.5960077778474469,0.9833944444444445,-0.31491414124822265,0.9878222222222222,-0.15985533522705558,0.9891083333333336,-0.08023786927694015,0.9895111111111111,-0.04015804965159695,0.9896027777777778,-0.02008392493784167,0.9896194444444445
108,-0.5929116335469407,0.9830166666666665,-0.3132782236313488,0.9873444444444447,-0.1590249179012007,0.9886777777777775,-0.0798210491768002,0.9890027777777779,-0.03994943640665359,0.9890611111111112,-0.019979592860242493,0.989063888888889
109,-0.5898154892464345,0.9825694444444445,-0.31164230601447485,0.9868444444444441,-0.1581945005753459,0.988175,-0.07940422907666025,0.9885222222222221,-0.03974082316171023,0.9886249999999998,-0.019875260782643314,0.9886444444444442
110,-0.5867193449459281,0.9821472222222221,-0.310006388397601,0.9863305555555554,-0.15736408324949105,0.9876833333333332,-0.07898740897652032,0.9880694444444446,-0.03953220991676687,0.98815,-0.019770928705044134,0.9881527777777779
111,-0.583623200645422,0.9817250000000001,-0.3083704707807271,0.985877777777778,-0.1565336659236362,0.9872277777777779,-0.07857058887638035,0.9875444444444442,-0.03932359667182351,0.9876194444444444,-0.01966659662744496,0.9876333333333331
112,-0.5805270563449157,0.9812611111111109,-0.30673455316385323,0.9853638888888887,-0.1557032485977814,0.9866916666666666,-0.07815376877624042,0.987075,-0.03911498342688015,0.9871805555555557,-0.019562264549845783,0.9871944444444445
113,-0.5774309120444094,0.9808666666666667,-0.30509863554697936,0.9848472222222221,-0.15487283127192655,0.9862138888888885,-0.07773694867610045,0.9865444444444447,-0.03890637018193679,0.9866388888888891,-0.019457932472246604,0.9866527777777778
114,-0.5743347677439032,0.9804444444444442,-0.3034627179301055,0.9843694444444444,-0.1540424139460717,0.9857111111111112,-0.07732012857596052,0.9860666666666665,-0.03869775693699343,0.9861305555555556,-0.019353600394647424,0.9861583333333334
115,-0.571238623443397,0.980038888888889,-0.3018268003132316,0.9840027777777779,-0.1532119966202169,0.9851666666666667,-0.07690330847582057,0.9855444444444443,-0.038489143692050067,0.9856361111111112,-0.01924926831704825,0.9856611111111112
116,-0.5681424791428908,0.9795666666666667,-0.3001908826963577,0.9835972222222222,-0.15238157929436205,0.9846583333333334,-0.07648648837568062,0.9849833333333335,-0.038280530447106706,0.9850666666666668,-0.019144936239449073,0.9850916666666668
117,-0.5650463348423846,0.9791722222222222,-0.2985549650794838,0.983175,-0.1515511619685072,0.9842027777777778,-0.07606966827554067,0.9845138888888888,-0.038071917202163345,0.9845916666666665,-0.019040604161849894,0.9846055555555553
118,-0.5619501905418784,0.9788027777777777,-0.2969190474626099,0.9826944444444443,-0.1507207446426524,0.9837944444444443,-0.07565284817540072,0.9840611111111112,-0.037863303957219985,0.9841333333333334,-0.018936272084250715,0.9841416666666668
119,-0.5588540462413722,0.9783499999999999,-0.295283129845736,0.9822138888888889,-0.14989032731679755,0.9833722222222223,-0.07523602807526077,0.9836444444444443,-0.03765469071227662,0.9837277777777776,-0.01883194000665154,0.9837333333333331
120,-0.555757901940866,0.9778944444444446,-0.29364721222886214,0.9816944444444444,-0.1490599099909427,0.9829722222222225,-0.07481920797512082,0.9832444444444444,-0.037446077467333264,0.9833055555555555,-0.018727607929052363,0.9833166666666666
121,-0.5526617576403597,0.9774388888888887,-0.29201129461198827,0.9812611111111111,-0.1482294926650879,0.9824694444444444,-0.07440238787498088,0.9827861111111109,-0.037237464222389896,0.9828583333333332,-0.018623275851453184,0.9828805555555556
122,-0.5495656133398535,0.976925,-0.2903753769951144,0.9808555555555556,-0.14739907533923305,0.9819222222222224,-0.07398556777484092,0.9822611111111114,-0.03702885097744654,0.9823500000000001,-0.018518943773854005,0.9823694444444446
123,-0.5464694690393473,0.9764166666666666,-0.2887394593782405,0.9802916666666669,-0.1465686580133782,0.9814055555555554,-0.07356874767470098,0.9817361111111111,-0.036820237732503175,0.9818055555555557,-0.01841461169625483,0.9818277777777777
124,-0.543373324738841,0.9759250000000002,-0.28710354176136665,0.9797694444444444,-0.1457382406875234,0.9809666666666667,-0.07315192757456102,0.9812666666666665,-0.03661162448755982,0.9813305555555556,-0.018310279618655653,0.9813499999999998
125,-0.5402771804383348,0.975483333333333,-0.2854676241444927,0.9793777777777777,-0.14490782336166855,0.9804777777777779,-0.07273510747442108,0.9807666666666667,-0.036403011242616454,0.9808444444444445,-0.018205947541056474,0.9808666666666667
126,-0.5371810361378286,0.9749555555555557,-0.28383170652761885,0.9789166666666667,-0.1440774060358137,0.9799555555555555,-0.07231828737428113,0.9802583333333332,-0.0361943979976731,0.9803333333333332,-0.018101615463457295,0.9803527777777779
127,-0.5340848918373224,0.9744222222222222,-0.2821957889107449,0.9784916666666665,-0.1432469887099589,0.9794638888888891,-0.07190146727414118,0.9797333333333332,-0.03598578475272973,0.9798194444444444,-0.01799728338585812,0.9798388888888889
128,-0.5309887475368162,0.9738444444444444,-0.28055987129387105,0.9780083333333334,-0.14241657138410405,0.9790194444444443,-0.07148464717400123,0.9792749999999999,-0.03577717150778638,0.9793499999999999,-0.017892951308258943,0.979375
129,-0.52789260323631,0.9732805555555556,-0.2789239536769972,0.9775333333333334,-0.1415861540582492,0.9786111111111112,-0.07106782707386128,0.9788222222222223,-0.03556855826284301,0.9788944444444445,-0.017788619230659764,0.9789055555555556
130,-0.5247964589358038,0.9726333333333333,-0.2772880360601233,0.9771055555555557,-0.1407557367323944,0.9781277777777776,-0.07065100697372133,0.9784333333333333,-0.03535994501789966,0.9784972222222224,-0.017684287153060585,0.9784999999999999
131,-0.5217003146352976,0.9719555555555556,-0.27565211844324944,0.9765916666666664,-0.13992531940653954,0.977625,-0.07023418687358138,0.9778888888888889,-0.03515133177295629,0.9779888888888889,-0.01757995507546141,0.9780027777777778
132,-0.5186041703347914,0.9712027777777779,-0.27401620082637557,0.9762083333333335,-0.1390949020806847,0.977175,-0.06981736677344144,0.9773972222222223,-0.03494271852801294,0.977477777777778,-0.017475622997862233,0.9774888888888891
133,-0.5155080260342851,0.9704805555555556,-0.2723802832095017,0.9758277777777776,-0.13826448475482989,0.9767055555555556,-0.06940054667330148,0.9769472222222222,-0.03473410528306957,0.9770305555555555,-0.017371290920263054,0.9770500000000002
134,-0.5124118817337789,0.9697722222222224,-0.27074436559262777,0.9754055555555556,-0.13743406742897504,0.9762138888888889,-0.06898372657316154,0.9764166666666666,-0.034525492038126215,0.9765277777777777,-0.017266958842663875,0.976536111111111
135,-0.5093157374332727,0.9686027777777778,-0.2691084479757539,0.974875,-0.1366036501031202,0.9758555555555556,-0.06856690647302158,0.9760472222222223,-0.03431687879318285,0.9760861111111111,-0.0171626267650647,0.9761027777777781
136,-0.5062195931327664,0.9672416666666668,-0.26747253035888,0.9744166666666667,-0.13577323277726538,0.9754749999999999,-0.06815008637288164,0.9756916666666667,-0.034108265548239494,0.9757194444444445,-0.017058294687465524,0.975761111111111
137,-0.5031234488322602,0.9660111111111109,-0.2658366127420061,0.9739027777777777,-0.13494281545141054,0.9749916666666665,-0.06773326627274169,0.9752500000000001,-0.03389965230329613,0.9753333333333332,-0.016953962609866344,0.9753527777777778
138,-0.500027304531754,0.9647055555555557,-0.2642006951251322,0.9733861111111108,-0.1341123981255557,0.9745166666666668,-0.06731644617260174,0.9747416666666666,-0.033691039058352766,0.9748222222222225,-0.016849630532267165,0.9748472222222221
