frame,2d,2dstd,3d,3dstd
-0.6283185307179586,1.0,0.0,1.0,0.0
-0.6251690643985703,1.0,0.0,1.0,0.0
-0.6220195980791821,1.0,0.0,1.0,0.0
-0.6188701317597939,1.0,0.0,1.0,0.0
-0.6157206654404056,1.0,0.0,1.0,0.0
-0.6125711991210173,1.0,0.0,1.0,0.0
-0.609421732801629,1.0,0.0,1.0,0.0
-0.6062722664822408,1.0,0.0,1.0,0.0
-0.6031228001628525,1.0,0.0,1.0,0.0
-0.5999733338434643,1.0,0.0,1.0,0.0
-0.596823867524076,1.0,0.0,1.0,0.0
-0.5936744012046877,1.0,0.0,1.0,0.0
-0.5905249348852994,1.0,0.0,1.0,0.0
-0.5873754685659112,1.0,0.0,1.0,0.0
-0.5842260022465229,1.0,0.0,1.0,0.0
-0.5810765359271347,1.0,0.0,1.0,0.0
-0.5779270696077464,1.0,0.0,1.0,0.0
-0.5747776032883581,1.0,0.0,1.0,0.0
-0.5716281369689699,1.0,0.0,1.0,0.0
-0.5684786706495816,1.0,0.0,1.0,0.0
-0.5653292043301934,1.0,0.0,1.0,0.0
-0.5621797380108051,1.0,0.0,1.0,0.0
-0.5590302716914168,1.0,0.0,1.0,0.0
-0.5558808053720286,1.0,0.0,1.0,0.0
-0.5527313390526403,1.0,0.0,1.0,0.0
-0.549581872733252,1.0,0.0,1.0,0.0
-0.5464324064138638,1.0,0.0,1.0,0.0
-0.5432829400944755,1.0,0.0,1.0,0.0
-0.5401334737750872,1.0,0.0,1.0,0.0
-0.536984007455699,1.0,0.0,1.0,0.0
-0.5338345411363107,1.0,0.0,1.0,0.0
-0.5306850748169225,1.0,0.0,1.0,0.0
-0.5275356084975342,0.9999963888888892,9.546022376369468e-06,0.9999933333333334,1.2801909579795509e-05
-0.5243861421781459,0.9999758333333335,2.775137634224758e-05,0.9999747222222224,2.1888113353441147e-05
-0.5212366758587577,0.9999491666666667,4.1239476772194515e-05,0.9999488888888888,3.4138425546077e-05
-0.5180872095393694,0.999932222222222,4.137303947091237e-05,0.9999338888888889,3.8425814368418626e-05
-0.5149377432199811,0.999936111111111,3.981050794965608e-05,0.9999275000000003,4.7587638450888644e-05
-0.5117882769005928,0.9999336111111107,3.748353548024394e-05,0.9999205555555556,4.6334798804420925e-05
-0.5086388105812046,0.9999302777777771,3.9174546094729395e-05,0.9999177777777772,4.9052755676979674e-05
-0.5054893442618164,0.999924444444444,5.2569765520811716e-05,0.9999238888888886,4.829180847133228e-05
-0.5023398779424281,0.9999261111111108,4.7713134563516283e-05,0.9999233333333332,4.681523968395789e-05
-0.4991904116230398,0.9999274999999999,4.031990134467231e-05,0.9999174999999997,5.2763887060918876e-05
-0.49604094530365156,0.9999241666666663,4.1407527496015426e-05,0.999918055555555,4.787538479360179e-05
-0.4928914789842633,0.999916111111111,4.0877715864767037e-05,0.9999180555555556,5.283987574867422e-05
-0.48974201266487505,0.9999172222222217,4.3881855976593685e-05,0.9999225000000002,4.150803135137083e-05
-0.48659254634548676,0.9999205555555551,4.2094103865585146e-05,0.9999177777777775,4.154054987539563e-05
-0.4834430800260985,0.9999244444444445,3.70768304743598e-05,0.9999169444444446,4.63722525058752e-05
-0.4802936137067102,0.9999291666666663,4.79076078393388e-05,0.9999166666666668,4.5338235029110654e-05
-0.47714414738732197,0.9999272222222225,4.781974900667459e-05,0.9999191666666659,4.3309288200617574e-05
-0.4739946810679337,0.9999227777777777,4.723529230888094e-05,0.9999188888888887,4.302956204606716e-05
-0.47084521474854546,0.9999186111111111,4.3069890086910925e-05,0.9999194444444441,4.358544892535338e-05
-0.4676957484291572,0.9999161111111109,4.461425891758107e-05,0.9999150000000003,4.453463071962208e-05
-0.4645462821097689,0.9999186111111107,4.979975333371293e-05,0.9999163888888889,5.071175503534662e-05
-0.4613968157903806,0.9999197222222224,4.736009285317707e-05,0.9999105555555553,5.163678944987036e-05
-0.4582473494709924,0.999922777777778,4.708804466759103e-05,0.9999136111111105,5.1661439401035806e-05
-0.45509788315160415,0.9999280555555558,4.6521765780730633e-05,0.9999069444444444,5.362262397970471e-05
-0.45194841683221587,0.9999277777777779,4.808043671870652e-05,0.9999038888888883,4.771313456351512e-05
-0.4487989505128276,0.9999222222222224,4.8654742324019486e-05,0.9999041666666664,4.460474563690843e-05
-0.4456494841934393,0.999921388888889,4.952007324631413e-05,0.9999044444444446,5.063181062250304e-05
-0.442500017874051,0.9999244444444443,4.471790869466371e-05,0.9998972222222218,5.006169033807404e-05
-0.4393505515546628,0.9999202777777779,4.2800318736550435e-05,0.9999077777777775,5.0089426202371194e-05
-0.43620108523527457,0.9999097222222223,5.0096357769075544e-05,0.9999041666666666,4.83405167075673e-05
-0.4330516189158863,0.9999105555555559,4.5640165330084655e-05,0.9999066666666666,4.8562674281105635e-05
-0.429902152596498,0.9999097222222224,4.953876770946819e-05,0.9999077777777775,4.4666113871642234e-05
-0.4267526862771097,0.9999152777777778,4.3091382943118504e-05,0.9999058333333332,5.323558751227401e-05
-0.4236032199577215,0.9999169444444438,4.622225560895613e-05,0.9999088888888885,4.6593858547246676e-05
-0.4204537536383332,0.9999169444444445,4.515832914709276e-05,0.9999049999999997,4.6278144589708966e-05
-0.417304287318945,0.999919722222222,4.5566563710627714e-05,0.999902777777777,5.0200216417803654e-05
-0.4141548209995567,0.9999141666666665,4.4103728741319745e-05,0.9999049999999998,4.8189440982661475e-05
-0.4110053546801684,0.9999136111111107,4.474637029213514e-05,0.9999066666666666,4.9131343243283285e-05
-0.4078558883607801,0.9999086111111112,4.268116796392741e-05,0.9999097222222224,4.467388692333565e-05
-0.4047064220413919,0.9999147222222219,4.046508173111034e-05,0.9999099999999999,4.576510072581948e-05
-0.4015569557220037,0.999917222222222,4.27597364553163e-05,0.9999047222222225,4.785604055167579e-05
-0.3984074894026154,0.999916944444444,4.295148713273103e-05,0.9998969444444442,4.6071770366358466e-05
-0.3952580230832271,0.9999194444444442,4.294340231594422e-05,0.9998988888888889,4.623477393679515e-05
-0.3921085567638388,0.9999141666666661,4.655492574487359e-05,0.9998997222222225,4.979045597473225e-05
-0.38895909044445054,0.9999116666666664,4.657729537493748e-05,0.9998975000000003,5.3495846152340586e-05
-0.3858096241250623,0.9999047222222222,4.638223505174157e-05,0.9998969444444444,5.0939476311723415e-05
-0.3826601578056741,0.9999063888888884,4.511730253077803e-05,0.9998961111111107,5.095083565870181e-05
-0.3795106914862858,0.9999066666666666,4.31083905212492e-05,0.9998999999999997,5.283622494715203e-05
-0.3763612251668975,0.999907222222222,4.64346082088081e-05,0.9999005555555549,5.361614829529762e-05
-0.37321175884750923,0.9999052777777773,4.9088135651382015e-05,0.9998999999999996,5.33593686452667e-05
-0.370062292528121,0.9999005555555551,4.957847003849433e-05,0.9999005555555556,5.1367112503165365e-05
-0.3669128262087327,0.9998991666666659,5.520794025016564e-05,0.9999055555555548,5.7103436579028746e-05
-0.3637633598893445,0.999898333333333,4.755114205895403e-05,0.9999055555555554,5.3977590228838835e-05
-0.3606138935699562,0.9998991666666665,4.9364010732065055e-05,0.9999113888888889,4.52095600618649e-05
-0.35746442725056793,0.9999052777777777,4.4798072324044696e-05,0.9999055555555554,4.4996570514033186e-05
-0.3543149609311797,0.9999058333333332,4.700029550733907e-05,0.9999022222222218,4.6344789417715234e-05
-0.3511654946117914,0.9999066666666666,4.406434688800285e-05,0.9998944444444441,5.698169513313569e-05
-0.34801602829240313,0.9999033333333331,4.7609522856945746e-05,0.9999002777777776,4.7652451907951886e-05
-0.3448665619730149,0.9999047222222222,4.247457482038011e-05,0.9998972222222217,4.223683957499566e-05
-0.3417170956536266,0.9999013888888886,4.255080478268248e-05,0.9999002777777773,4.5107040046184786e-05
-0.33856762933423834,0.9999047222222215,4.516857997860306e-05,0.9998947222222218,4.5107040046189584e-05
-0.3354181630148501,0.9999019444444445,5.003162580054984e-05,0.9999011111111104,4.439580672001409e-05
-0.33226869669546183,0.9998983333333332,4.310839052125611e-05,0.9998972222222221,4.631481111258572e-05
-0.32911923037607355,0.9998969444444442,4.406872438743434e-05,0.9998980555555559,5.2470597292635264e-05
-0.3259697640566853,0.999898611111111,4.704624071519104e-05,0.9998966666666665,4.44409720865694e-05
-0.32282029773729704,0.9999033333333329,4.017323597730936e-05,0.9998980555555559,4.80491325187217e-05
-0.31967083141790875,0.9998991666666667,5.22347798140524e-05,0.999891388888889,5.0022371538344e-05
-0.3165213650985205,0.999898611111111,5.3923957661469756e-05,0.9998963888888883,4.4963119317557357e-05
-0.31337189877913224,0.9998997222222213,4.7065917788605684e-05,0.9998955555555558,4.6484432546129994e-05
-0.310222432459744,0.9998974999999997,4.3628800375691596e-05,0.9999019444444445,4.9473306183143766e-05
-0.30707296614035573,0.9998936111111105,5.0492176389439415e-05,0.9998875000000003,5.37806760008674e-05
-0.30392349982096745,0.9998986111111111,4.477739867498265e-05,0.9998891666666667,5.7981079289322415e-05
-0.3007740335015792,0.9999013888888887,5.23557689582511e-05,0.9998786111111111,5.54728551123845e-05
-0.29762456718219094,0.9999077777777778,5.077789934339159e-05,0.9998774999999995,6.401497220702313e-05
-0.29447510086280265,0.9999052777777776,5.470812001029397e-05,0.9998777777777773,5.2631375893041884e-05
-0.2913256345434144,0.9999024999999995,5.426913385054176e-05,0.9998874999999999,5.86005783058237e-05
-0.28817616822402614,0.9998972222222223,5.2234041215739373e-05,0.9998883333333326,5.246692079564905e-05
-0.28502670190463786,0.9998952777777775,5.961618493473336e-05,0.999888333333333,5.09901951359241e-05
-0.28187723558524963,0.9998994444444439,5.3486469963300835e-05,0.9998941666666669,5.151186486841658e-05
-0.27872776926586135,0.999897222222222,5.102347559435041e-05,0.9998961111111109,4.9848536018721096e-05
-0.27557830294647306,0.999896111111111,5.43792126223926e-05,0.9998922222222221,5.318265752787777e-05
-0.27242883662708484,0.9998991666666665,5.196820609222072e-05,0.9998777777777775,5.169951166280051e-05
-0.26927937030769655,0.9998977777777773,4.649439100645655e-05,0.9998816666666667,5.066228051189518e-05
-0.26612990398830827,0.9999016666666664,4.7404875511085276e-05,0.9998908333333328,4.964457002868242e-05
-0.26298043766892004,0.9999069444444442,4.4257418991646025e-05,0.999891944444444,5.175097661152657e-05
-0.25983097134953176,0.9999072222222223,4.3340455255196444e-05,0.9998883333333333,4.932882862315657e-05
-0.2566815050301435,0.9999050000000003,4.7609522856948395e-05,0.9998916666666664,4.4876373392785104e-05
