,frm_2,lc_2,frm_4,lc_4,frm_8,lc_8,frm_16,lc_16,frm_32,lc_32,frm_64,lc_64
279,-0.0634709581603774,0.7500000000000002,-0.0335363111459146,0.7530555555555556,-0.017023555180024075,0.7538888888888889,-0.008544812052868944,0.7538888888888889,-0.0042765715213388955,0.7538888888888889,-0.002138807590783137,0.7536111111111111
280,-0.0603748138598712,0.75,-0.03190039352904073,0.7508333333333336,-0.01619313785416926,0.7516666666666667,-0.008127991952728994,0.7516666666666667,-0.004067958276395535,0.751388888888889,-0.0020344755131839615,0.751388888888889
281,-0.057278669559365,0.7483333333333333,-0.030264475912166855,0.75,-0.015362720528314416,0.7502777777777779,-0.007711171852589044,0.7502777777777779,-0.0038593450314521743,0.7502777777777779,-0.0019301434355847823,0.7502777777777779
282,-0.054182525258858805,0.7475,-0.028628558295292927,0.7483333333333333,-0.014532303202459573,0.7483333333333334,-0.007294351752449094,0.7486111111111111,-0.0036507317865088137,0.7486111111111111,-0.0018258113579856065,0.7486111111111111
283,-0.051086380958352495,0.7455555555555553,-0.026992640678419055,0.7475,-0.013701885876604758,0.7477777777777778,-0.006877531652309157,0.7477777777777778,-0.003442118541565453,0.7477777777777778,-0.0017214792803864273,0.7477777777777778
284,-0.0479902366578463,0.7466666666666666,-0.025356723061545183,0.7455555555555553,-0.012871468550749915,0.7452777777777777,-0.006460711552169207,0.7455555555555555,-0.0032335052966220926,0.7455555555555555,-0.0016171472027872516,0.7455555555555555
285,-0.0448940923573401,0.7480555555555555,-0.02372080544467131,0.7469444444444443,-0.012041051224895072,0.7466666666666666,-0.006043891452029257,0.7466666666666666,-0.003024892051678732,0.7463888888888888,-0.0015128151251880724,0.7463888888888888
286,-0.0417979480568339,0.7483333333333333,-0.02208488782779744,0.7477777777777777,-0.011210633899040257,0.7480555555555555,-0.005627071351889307,0.7474999999999999,-0.0028162788067353714,0.7477777777777777,-0.0014084830475888967,0.7477777777777777
287,-0.0387018037563277,0.7505555555555554,-0.02044897021092351,0.7497222222222221,-0.010380216573185413,0.7483333333333334,-0.0052102512517493565,0.7483333333333334,-0.002607665561792011,0.7483333333333333,-0.0013041509699897175,0.7483333333333333
288,-0.03560565945582139,0.7513888888888889,-0.01881305259404964,0.7516666666666666,-0.00954979924733057,0.7511111111111112,-0.004793431151609406,0.7505555555555554,-0.0023990523168486502,0.7505555555555554,-0.0011998188923905417,0.7502777777777777
289,-0.032509515155315194,0.7508333333333334,-0.017177134977175768,0.7511111111111112,-0.008719381921475755,0.7513888888888889,-0.004376611051469456,0.7511111111111111,-0.0021904390719052896,0.7511111111111111,-0.0010954868147913625,0.7511111111111111
290,-0.029413370854808996,0.7525,-0.015541217360301895,0.7516666666666667,-0.007888964595620912,0.7516666666666667,-0.003959790951329506,0.7516666666666667,-0.001981825826961929,0.7516666666666667,-0.0009911547371921868,0.7516666666666667
291,-0.026317226554302797,0.7522222222222221,-0.013905299743427968,0.7533333333333334,-0.007058547269766069,0.7527777777777778,-0.003542970851189556,0.7527777777777778,-0.0017732125820185685,0.7527777777777778,-0.0008868226595930076,0.7527777777777778
292,-0.0232210822537966,0.7530555555555556,-0.012269382126554096,0.7538888888888889,-0.006228129943911254,0.7538888888888889,-0.0031261507510496056,0.7536111111111111,-0.0015645993370752079,0.7536111111111111,-0.0007824905819938319,0.7536111111111111
