phase,tr3.77,mod3.77,res3.77,tr4.93,mod4.93,res4.93,tr7.43,mod7.43,res7.43,tr12.81,mod12.81,res12.81,tr24.37,mod24.37,res24.37,tr49.07,mod49.07,res49.07,tr100.52,mod100.52,res100.52,tr198.21,mod198.21,res198.21,tr331.42,mod331.42,res331.42,tr426.86,mod426.86,res426.86
-0.2985971943887775,0.0,0.0004575851730144187,-0.004413485662045802,0.0,0.0002123922229491093,-0.0020485585766262474,0.0,9.858373703863776e-05,-0.00095085666142698,0.0,4.575851730148628e-05,-0.00044134856620459134,0.0,2.123922229491093e-05,-0.00020485585766258916,0.0,9.858373703819368e-06,-9.508566614266913e-05,0.0,4.575851730193037e-06,-4.413485662047023e-05,0.0,2.1239222294244797e-06,-2.048558576623893e-05,0.0,9.858373704041412e-07,-9.50856661425803e-06,0.0,4.5758517308591706e-07,-4.413485662024819e-06
-0.2972611890447562,0.0,-0.0018718385002582938,-0.0028126939538711815,0.0,-0.0008688304681125913,-0.0013055368848658765,0.0,-0.00040327537990936246,-0.0006059765426662757,0.0,-0.00018718385002580717,-0.0002812693953871072,0.0,-8.688304681125913e-05,-0.00013055368848655655,0.0,-4.032753799099176e-05,-6.059765426660314e-05,0.0,-1.8718385002558513e-05,-2.812693953875289e-05,0.0,-8.688304681148118e-06,-1.3055368848635672e-05,0.0,-4.03275379912138e-06,-6.059765426646991e-06,0.0,-1.8718385003113625e-06,-2.8126939538575257e-06
-0.2959251837007348,0.0,0.015327792143584595,-0.006031320154462527,0.0,0.007114530885760084,-0.0027994908280897235,0.0,0.003302272711573684,-0.0012994085367462162,0.0,0.0015327792143584595,-0.0006031320154462617,0.0,0.0007114530885758974,-0.00027994908280892794,0.0,0.0003302272711573906,-0.00012994085367461496,0.0,0.00015327792143593477,-6.031320154467057e-05,0.0,7.114530885754533e-05,-2.7994908280892795e-05,0.0,3.302272711569465e-05,-1.299408536743485e-05,0.0,1.5327792143526864e-05,-6.0313201544426325e-06
-0.29458917835671344,0.0,0.014693587699002864,-0.006696128159063975,0.0,0.006820159258940084,-0.003108067369155165,0.0,0.003165637505975649,-0.0014426370794786484,0.0,0.0014693587699001753,-0.0006696128159064064,0.0,0.0006820159258940084,-0.00031080673691548095,0.0,0.0003165637505975205,-0.00014426370794784482,0.0,0.00014693587699010635,-6.696128159069393e-05,0.0,6.820159258946745e-05,-3.1080673691552536e-05,0.0,3.165637505975205e-05,-1.4426370794762277e-05,0.0,1.4693587699010635e-05,-6.696128159044968e-06
-0.293253173012692,0.0,0.0015494742569690523,-0.005294924363855413,0.0,0.0007192022409119314,-0.002457686180209584,0.0,0.00033382410905247184,-0.0011407568730584796,0.0,0.00015494742569699405,-0.0005294924363855371,0.0,7.192022409108212e-05,-0.00024576861802092507,0.0,3.3382410905336e-05,-0.00011407568730583685,0.0,1.54947425696772e-05,-5.2949243638611426e-05,0.0,7.192022409174825e-06,-2.4576861802105823e-05,0.0,3.3382410904447823e-06,-1.140756873057036e-05,0.0,1.5494742569011066e-06,-5.29492436385226e-06
-0.29191716766867065,0.0,0.003781625196021654,0.0017322270013093504,0.0,0.001755274928276318,0.0008040285506559998,0.0,0.0008147264507007979,0.000373196994263103,0.0,0.0003781625196022098,0.0001732227001309372,0.0,0.0001755274928276762,8.040285506560883e-05,0.0,8.147264506996876e-05,3.731969942633029e-05,0.0,3.78162519603098e-05,1.7322270013053757e-05,0.0,1.7552749282723212e-05,8.040285506538681e-06,0.0,8.147264507041285e-06,3.731969942633028e-06,0.0,3.7816251960975933e-06,1.7322270013053758e-06
-0.2905811623246492,0.0,-0.008877857476301099,0.005366768839762238,0.0,-0.004120736412840498,0.002491033431922119,0.0,-0.0019126764120102058,0.0011562352961765887,0.0,-0.0008877857476301543,0.000536676883976206,0.0,-0.00041207364128403867,0.00024910334319221404,0.0,-0.00019126764120103168,0.00011562352961766998,0.0,-8.877857476297102e-05,5.366768839760727e-05,0.0,-4.120736412838166e-05,2.4910334319216967e-05,0.0,-1.9126764120080963e-05,1.1562352961758115e-05,0.0,-8.877857476274897e-06,5.366768839754066e-06
-0.28924515698062797,0.0,-0.01980796468223922,0.0053639657529481076,0.0,-0.009194042768567834,0.002489732354276542,0.0,-0.004267496625034228,0.0011556313894294013,0.0,-0.001980796468223911,0.0005363965752948286,0.0,-0.0009194042768567723,0.00024897323542765197,0.0,-0.00042674966250344504,0.00011556313894298677,0.0,-0.0001980796468223911,5.363965752944733e-05,0.0,-9.194042768567723e-05,2.4897323542760755e-05,0.0,-4.26749662503223e-05,1.1556313894289793e-05,0.0,-1.9807964682261314e-05,5.363965752924748e-06
-0.2879091516366065,0.0,-0.003479121493261572,0.003659709430696978,0.0,-0.0016148651473905096,0.0016986866427790793,0.0,-0.0007495540035917791,0.0007884604952929975,0.0,-0.0003479121493261683,0.0003659709430697155,0.0,-0.00016148651473901765,0.0001698686642779279,0.0,-7.495540035917791e-05,7.884604952934637e-05,0.0,-3.479121493266124e-05,3.659709430696711e-05,0.0,-1.614865147392397e-05,1.698686642777059e-05,0.0,-7.495540035873383e-06,7.884604952912432e-06,0.0,-3.4791214932328174e-06,3.6597094306811686e-06
-0.2865731462925851,0.0,0.001563489691039699,-0.0005206217621320794,0.0,0.0007257076291398157,-0.00024165121576476007,0.0,0.00033684364278840917,-0.00011216455847233835,0.0,0.00015634896910388107,-5.206217621318566e-05,0.0,7.257076291389275e-05,-2.4165121576436035e-05,0.0,3.36843642787521e-05,-1.1216455847184993e-05,0.0,1.5634896910476925e-05,-5.2062176213007955e-06,0.0,7.257076291455888e-06,-2.416512157665804e-06,0.0,3.368436427786392e-06,-1.1216455847451465e-06,0.0,1.5634896910476925e-06,-5.206217621234192e-07
