# frame, 2d, 3d
-4.447962842875180511e-01 1.000000000000000000e+00 1.000000000000000000e+00
-4.377916183932264449e-01 1.000000000000000000e+00 1.000000000000000000e+00
-4.307869524989348387e-01 1.000000000000000000e+00 1.000000000000000000e+00
-4.237822866046432324e-01 1.000000000000000000e+00 1.000000000000000000e+00
-4.167776207103516262e-01 1.000000000000000000e+00 1.000000000000000000e+00
-4.097729548160599089e-01 1.000000000000000000e+00 1.000000000000000000e+00
-4.027682889217683027e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.957636230274766964e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.887589571331850902e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.817542912388934839e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.747496253446018777e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.677449594503102714e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.607402935560185542e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.537356276617269479e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.467309617674353417e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.397262958731437354e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.327216299788521292e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.257169640845605230e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.187122981902689167e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.117076322959771995e-01 1.000000000000000000e+00 1.000000000000000000e+00
-3.047029664016855932e-01 1.000000000000000000e+00 1.000000000000000000e+00
-2.976983005073939870e-01 1.000000000000000000e+00 1.000000000000000000e+00
-2.906936346131023807e-01 9.999783333333330804e-01 9.999608333333326327e-01
-2.836889687188107745e-01 9.997324999999999129e-01 9.997141666666665705e-01
-2.766843028245191682e-01 9.992666666666664144e-01 9.991758333333332631e-01
-2.696796369302275620e-01 9.985758333333331072e-01 9.984874999999997502e-01
-2.626749710359358447e-01 9.976691666666668290e-01 9.975558333333334193e-01
-2.556703051416442385e-01 9.966899999999998538e-01 9.965541666666667409e-01
-2.486656392473526322e-01 9.955508333333329407e-01 9.954008333333334013e-01
-2.416609733530610260e-01 9.944016666666667392e-01 9.942566666666670105e-01
-2.346563074587694198e-01 9.934675000000000589e-01 9.933349999999999680e-01
-2.276516415644778135e-01 9.926924999999997556e-01 9.926016666666666044e-01
-2.206469756701860963e-01 9.919550000000001422e-01 9.918974999999999875e-01
-2.136423097758944900e-01 9.913241666666664509e-01 9.913566666666665528e-01
-2.066376438816028838e-01 9.907108333333332073e-01 9.907641666666666680e-01
-1.996329779873112775e-01 9.901599999999999291e-01 9.902058333333335627e-01
-1.926283120930196713e-01 9.896966666666664469e-01 9.897650000000003390e-01
-1.856236461987280650e-01 9.892266666666665875e-01 9.893408333333332250e-01
-1.786189803044364588e-01 9.888766666666668481e-01 9.888974999999999849e-01
-1.716143144101447415e-01 9.883999999999998343e-01 9.884441666666666793e-01
-1.646096485158531353e-01 9.880499999999999838e-01 9.879508333333333336e-01
-1.576049826215615290e-01 9.877741666666665088e-01 9.876733333333332920e-01
-1.506003167272699228e-01 9.874016666666668440e-01 9.874058333333333159e-01
-1.435956508329783166e-01 9.871775000000000411e-01 9.870508333333332107e-01
-1.365909849386867103e-01 9.868508333333333438e-01 9.867700000000002580e-01
-1.295863190443951041e-01 9.866108333333331037e-01 9.865983333333332439e-01
-1.225816531501033868e-01 9.863266666666665738e-01 9.863058333333333261e-01
-1.155769872558117806e-01 9.860558333333330205e-01 9.860091666666664922e-01
-1.085723213615201743e-01 9.857875000000000387e-01 9.858133333333332082e-01
-1.015676554672285681e-01 9.855308333333334669e-01 9.856600000000000916e-01
-9.456298957293696184e-02 9.853533333333331923e-01 9.854591666666666638e-01
-8.755832367864535559e-02 9.852183333333335291e-01 9.853883333333328665e-01
-8.055365778435374935e-02 9.850841666666665386e-01 9.851716666666664457e-01
-7.354899189006203208e-02 9.849441666666668427e-01 9.851158333333334127e-01
-6.654432599577042584e-02 9.848308333333336551e-01 9.849033333333334639e-01
-5.953966010147881960e-02 9.847925000000002926e-01 9.847916666666669538e-01
-5.253499420718721336e-02 9.847741666666666172e-01 9.847416666666666263e-01
-4.553032831289560711e-02 9.847525000000003637e-01 9.847066666666666190e-01
-3.852566241860388985e-02 9.847575000000002854e-01 9.845933333333332094e-01
-3.152099652431239463e-02 9.846491666666670195e-01 9.846308333333335661e-01
-2.451633063002067736e-02 9.846091666666665354e-01 9.845266666666666611e-01
-1.751166473572918214e-02 9.845558333333335188e-01 9.844891666666665264e-01
-1.050699884143746488e-02 9.844550000000001910e-01 9.844791666666665719e-01
-3.502332947145747610e-03 9.845108333333334460e-01 9.844608333333333405e-01
3.502332947145747610e-03 9.844991666666665919e-01 9.844208333333330785e-01
1.050699884143746488e-02 9.844099999999997852e-01 9.844908333333333150e-01
1.751166473572896010e-02 9.844566666666666466e-01 9.844849999999996104e-01
2.451633063002067736e-02 9.844291666666666885e-01 9.845275000000001109e-01
3.152099652431217258e-02 9.845025000000001691e-01 9.845083333333336517e-01
3.852566241860388985e-02 9.844466666666666921e-01 9.846558333333330637e-01
4.553032831289560711e-02 9.845866666666669431e-01 9.847083333333331856e-01
5.253499420718710233e-02 9.847100000000001963e-01 9.847633333333334349e-01
5.953966010147881960e-02 9.847741666666665061e-01 9.848808333333332055e-01
6.654432599577031482e-02 9.849783333333331781e-01 9.850999999999999757e-01
7.354899189006203208e-02 9.851408333333334655e-01 9.852333333333335164e-01
8.055365778435352730e-02 9.854074999999998807e-01 9.854583333333332140e-01
8.755832367864524457e-02 9.855933333333335433e-01 9.855383333333331830e-01
9.456298957293696184e-02 9.856399999999999606e-01 9.856333333333332503e-01
1.015676554672284571e-01 9.857200000000004847e-01 9.858766666666667344e-01
1.085723213615201743e-01 9.858108333333333029e-01 9.860758333333338177e-01
1.155769872558116695e-01 9.859858333333332281e-01 9.862383333333333280e-01
1.225816531501033868e-01 9.861983333333329549e-01 9.863333333333331732e-01
1.295863190443948820e-01 9.863908333333337719e-01 9.865483333333334715e-01
1.365909849386865993e-01 9.866416666666665281e-01 9.867841666666665734e-01
1.435956508329783166e-01 9.869325000000001014e-01 9.871216666666667860e-01
1.506003167272698118e-01 9.873175000000002921e-01 9.873125000000001483e-01
1.576049826215615290e-01 9.876699999999999369e-01 9.876400000000000734e-01
1.646096485158530243e-01 9.880074999999999275e-01 9.879533333333334610e-01
1.716143144101447415e-01 9.884283333333331312e-01 9.883799999999997032e-01
1.786189803044362368e-01 9.888541666666669228e-01 9.887283333333332092e-01
1.856236461987279540e-01 9.893533333333334179e-01 9.890808333333331870e-01
1.926283120930196713e-01 9.897575000000001788e-01 9.895108333333333395e-01
1.996329779873111665e-01 9.903425000000003475e-01 9.900533333333336738e-01
2.066376438816028838e-01 9.908291666666663167e-01 9.906191666666667173e-01
2.136423097758943790e-01 9.914466666666669203e-01 9.911433333333331541e-01
2.206469756701860963e-01 9.920666666666664302e-01 9.918333333333329005e-01
2.276516415644778135e-01 9.927758333333331908e-01 9.925499999999997103e-01
2.346563074587693087e-01 9.935333333333331574e-01 9.933541666666669823e-01
2.416609733530610260e-01 9.944724999999999815e-01 9.943125000000002656e-01
2.486656392473525212e-01 9.955791666666667927e-01 9.954566666666667674e-01
2.556703051416442385e-01 9.967441666666665423e-01 9.965750000000002107e-01
2.626749710359357337e-01 9.977750000000001895e-01 9.976249999999998730e-01
2.696796369302274510e-01 9.985850000000000559e-01 9.985499999999998266e-01
2.766843028245191682e-01 9.992816666666667347e-01 9.992591666666668093e-01
2.836889687188106635e-01 9.997341666666663684e-01 9.997374999999997236e-01
2.906936346131023807e-01 9.999733333333327145e-01 9.999733333333328256e-01
2.976983005073938759e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.047029664016855932e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.117076322959770884e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.187122981902688057e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.257169640845605230e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.327216299788520182e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.397262958731437354e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.467309617674352307e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.537356276617269479e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.607402935560184432e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.677449594503101604e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.747496253446018777e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.817542912388933729e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.887589571331850902e-01 1.000000000000000000e+00 1.000000000000000000e+00
3.957636230274765854e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.027682889217683027e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.097729548160597979e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.167776207103515151e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.237822866046432324e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.307869524989347276e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.377916183932264449e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.447962842875179401e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.518009501818096574e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.588056160761011526e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.658102819703928699e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.728149478646845871e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.798196137589760824e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.868242796532677996e-01 1.000000000000000000e+00 1.000000000000000000e+00
4.938289455475592948e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.008336114418510121e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.078382773361425073e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.148429432304342246e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.218476091247259419e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.288522750190174371e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.358569409133091543e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.428616068076006496e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.498662727018923668e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.568709385961838620e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.638756044904755793e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.708802703847672966e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.778849362790587918e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.848896021733505091e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.918942680676420043e-01 1.000000000000000000e+00 1.000000000000000000e+00
5.988989339619337215e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.059035998562254388e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.129082657505169340e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.199129316448086513e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.269175975391001465e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.339222634333918638e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.409269293276833590e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.479315952219750763e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.549362611162667935e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.619409270105582888e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.689455929048500060e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.759502587991415012e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.829549246934332185e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.899595905877247137e-01 1.000000000000000000e+00 1.000000000000000000e+00
6.969642564820164310e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.039689223763081483e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.109735882705996435e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.179782541648913607e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.249829200591828560e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.319875859534745732e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.389922518477660685e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.459969177420577857e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.530015836363495030e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.600062495306409982e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.670109154249327155e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.740155813192242107e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.810202472135159280e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.880249131078074232e-01 1.000000000000000000e+00 1.000000000000000000e+00
7.950295790020991404e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.020342448963908577e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.090389107906823529e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.160435766849740702e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.230482425792655654e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.300529084735572827e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.370575743678487779e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.440622402621404952e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.510669061564322124e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.580715720507237076e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.650762379450154249e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.720809038393069201e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.790855697335986374e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.860902356278901326e-01 1.000000000000000000e+00 1.000000000000000000e+00
8.930949015221818499e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.000995674164735671e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.071042333107650624e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.141088992050567796e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.211135650993482749e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.281182309936399921e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.351228968879317094e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.421275627822232046e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.491322286765149219e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.561368945708064171e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.631415604650979123e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.701462263593898516e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.771508922536813468e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.841555581479728421e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.911602240422647814e-01 1.000000000000000000e+00 1.000000000000000000e+00
9.981648899365562766e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.005169555830847772e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.012174221725139267e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.019178887619431206e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.026183553513722702e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.033188219408014197e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.040192885302306136e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.047197551196597631e+00 1.000000000000000000e+00 1.000000000000000000e+00
