,frm_1.0,lc_1.0,frm_1.5,lc_1.5,frm_2.0,lc_2.0,frm_2.5,lc_2.5,frm_3.0,lc_3.0,frm_3.5,lc_3.5
28,-0.840603177587438,1.0,-0.840603177587438,1.0,-0.840603177587438,1.0,-0.840603177587438,1.0,-0.840603177587438,1.0,-0.840603177587438,1.0
29,-0.8375070332869318,1.0,-0.8375070332869318,1.0,-0.8375070332869318,1.0,-0.8375070332869318,1.0,-0.8375070332869318,1.0,-0.8375070332869318,1.0
30,-0.8344108889864256,1.0,-0.8344108889864256,1.0,-0.8344108889864256,1.0,-0.8344108889864256,1.0,-0.8344108889864256,1.0,-0.8344108889864256,1.0
31,-0.8313147446859194,1.0,-0.8313147446859194,1.0,-0.8313147446859194,1.0,-0.8313147446859194,1.0,-0.8313147446859194,1.0,-0.8313147446859194,1.0
32,-0.8282186003854131,1.0,-0.8282186003854131,1.0,-0.8282186003854131,1.0,-0.8282186003854131,1.0,-0.8282186003854131,1.0,-0.8282186003854131,1.0
33,-0.8251224560849069,1.0,-0.8251224560849069,1.0,-0.8251224560849069,1.0,-0.8251224560849069,1.0,-0.8251224560849069,1.0,-0.8251224560849069,1.0
34,-0.8220263117844007,1.0,-0.8220263117844007,1.0,-0.8220263117844007,1.0,-0.8220263117844007,1.0,-0.8220263117844007,1.0,-0.8220263117844007,1.0
35,-0.8189301674838945,1.0,-0.8189301674838945,1.0,-0.8189301674838945,1.0,-0.8189301674838945,1.0,-0.8189301674838945,1.0,-0.8189301674838945,1.0
36,-0.8158340231833883,1.0,-0.8158340231833883,1.0,-0.8158340231833883,1.0,-0.8158340231833883,1.0,-0.8158340231833883,1.0,-0.8158340231833883,1.0
37,-0.8127378788828821,1.0,-0.8127378788828821,1.0,-0.8127378788828821,1.0,-0.8127378788828821,1.0,-0.8127378788828821,1.0,-0.8127378788828821,1.0
38,-0.8096417345823759,1.0,-0.8096417345823759,1.0,-0.8096417345823759,1.0,-0.8096417345823759,1.0,-0.8096417345823759,1.0,-0.8096417345823759,1.0
39,-0.8065455902818696,1.0,-0.8065455902818696,1.0,-0.8065455902818696,1.0,-0.8065455902818696,1.0,-0.8065455902818696,1.0,-0.8065455902818696,1.0
40,-0.8034494459813634,1.0,-0.8034494459813634,1.0,-0.8034494459813634,1.0,-0.8034494459813634,1.0,-0.8034494459813634,1.0,-0.8034494459813634,1.0
41,-0.8003533016808572,1.0,-0.8003533016808572,1.0,-0.8003533016808572,1.0,-0.8003533016808572,1.0,-0.8003533016808572,1.0,-0.8003533016808572,1.0
42,-0.797257157380351,1.0,-0.797257157380351,1.0,-0.797257157380351,1.0,-0.797257157380351,1.0,-0.797257157380351,1.0,-0.797257157380351,1.0
43,-0.7941610130798447,1.0,-0.7941610130798447,1.0,-0.7941610130798447,1.0,-0.7941610130798447,1.0,-0.7941610130798447,1.0,-0.7941610130798447,1.0
44,-0.7910648687793385,1.0,-0.7910648687793385,1.0,-0.7910648687793385,1.0,-0.7910648687793385,1.0,-0.7910648687793385,1.0,-0.7910648687793385,1.0
45,-0.7879687244788323,1.0,-0.7879687244788323,1.0,-0.7879687244788323,1.0,-0.7879687244788323,1.0,-0.7879687244788323,1.0,-0.7879687244788323,1.0
46,-0.7848725801783261,1.0,-0.7848725801783261,1.0,-0.7848725801783261,1.0,-0.7848725801783261,1.0,-0.7848725801783261,1.0,-0.7848725801783261,1.0
47,-0.7817764358778199,1.0,-0.7817764358778199,1.0,-0.7817764358778199,1.0,-0.7817764358778199,1.0,-0.7817764358778199,1.0,-0.7817764358778199,1.0
48,-0.7786802915773137,1.0,-0.7786802915773137,1.0,-0.7786802915773137,1.0,-0.7786802915773137,1.0,-0.7786802915773137,1.0,-0.7786802915773137,1.0
49,-0.7755841472768075,1.0,-0.7755841472768075,1.0,-0.7755841472768075,1.0,-0.7755841472768075,1.0,-0.7755841472768075,1.0,-0.7755841472768075,1.0
50,-0.7724880029763013,1.0,-0.7724880029763013,1.0,-0.7724880029763013,1.0,-0.7724880029763013,1.0,-0.7724880029763013,1.0,-0.7724880029763013,1.0
51,-0.769391858675795,1.0,-0.769391858675795,1.0,-0.769391858675795,1.0,-0.769391858675795,1.0,-0.769391858675795,1.0,-0.769391858675795,1.0
52,-0.7662957143752888,1.0,-0.7662957143752888,1.0,-0.7662957143752888,1.0,-0.7662957143752888,1.0,-0.7662957143752888,1.0,-0.7662957143752888,1.0
53,-0.7631995700747826,1.0,-0.7631995700747826,1.0,-0.7631995700747826,1.0,-0.7631995700747826,1.0,-0.7631995700747826,1.0,-0.7631995700747826,1.0
54,-0.7601034257742764,1.0,-0.7601034257742764,1.0,-0.7601034257742764,1.0,-0.7601034257742764,1.0,-0.7601034257742764,1.0,-0.7601034257742764,1.0
55,-0.75700728147377,1.0,-0.75700728147377,1.0,-0.75700728147377,1.0,-0.75700728147377,1.0,-0.75700728147377,1.0,-0.75700728147377,1.0
56,-0.7539111371732639,1.0,-0.7539111371732639,1.0,-0.7539111371732639,1.0,-0.7539111371732639,1.0,-0.7539111371732639,1.0,-0.7539111371732639,1.0
57,-0.7508149928727577,1.0,-0.7508149928727577,1.0,-0.7508149928727577,1.0,-0.7508149928727577,1.0,-0.7508149928727577,1.0,-0.7508149928727577,1.0
58,-0.7477188485722515,1.0,-0.7477188485722515,1.0,-0.7477188485722515,1.0,-0.7477188485722515,1.0,-0.7477188485722515,1.0,-0.7477188485722515,1.0
59,-0.7446227042717453,1.0,-0.7446227042717453,1.0,-0.7446227042717453,1.0,-0.7446227042717453,1.0,-0.7446227042717453,1.0,-0.7446227042717453,1.0
60,-0.7415265599712391,1.0,-0.7415265599712391,1.0,-0.7415265599712391,1.0,-0.7415265599712391,1.0,-0.7415265599712391,1.0,-0.7415265599712391,1.0
61,-0.7384304156707329,1.0,-0.7384304156707329,1.0,-0.7384304156707329,1.0,-0.7384304156707329,1.0,-0.7384304156707329,1.0,-0.7384304156707329,1.0
62,-0.7353342713702266,1.0,-0.7353342713702266,1.0,-0.7353342713702266,1.0,-0.7353342713702266,1.0,-0.7353342713702266,1.0,-0.7353342713702266,1.0
63,-0.7322381270697204,1.0,-0.7322381270697204,1.0,-0.7322381270697204,1.0,-0.7322381270697204,1.0,-0.7322381270697204,1.0,-0.7322381270697204,1.0
64,-0.7291419827692142,1.0,-0.7291419827692142,1.0,-0.7291419827692142,1.0,-0.7291419827692142,1.0,-0.7291419827692142,1.0,-0.7291419827692142,1.0
65,-0.726045838468708,1.0,-0.726045838468708,1.0,-0.726045838468708,1.0,-0.726045838468708,1.0,-0.726045838468708,1.0,-0.726045838468708,1.0
66,-0.7229496941682018,1.0,-0.7229496941682018,1.0,-0.7229496941682018,1.0,-0.7229496941682018,1.0,-0.7229496941682018,1.0,-0.7229496941682018,1.0
67,-0.7198535498676955,1.0,-0.7198535498676955,1.0,-0.7198535498676955,1.0,-0.7198535498676955,1.0,-0.7198535498676955,1.0,-0.7198535498676955,1.0
68,-0.7167574055671893,1.0,-0.7167574055671893,1.0,-0.7167574055671893,1.0,-0.7167574055671893,1.0,-0.7167574055671893,1.0,-0.7167574055671893,1.0
69,-0.7136612612666831,1.0,-0.7136612612666831,1.0,-0.7136612612666831,1.0,-0.7136612612666831,1.0,-0.7136612612666831,1.0,-0.7136612612666831,1.0
70,-0.7105651169661769,1.0,-0.7105651169661769,1.0,-0.7105651169661769,1.0,-0.7105651169661769,1.0,-0.7105651169661769,1.0,-0.7105651169661769,1.0
71,-0.7074689726656707,1.0,-0.7074689726656707,1.0,-0.7074689726656707,1.0,-0.7074689726656707,1.0,-0.7074689726656707,1.0,-0.7074689726656707,1.0
72,-0.7043728283651645,1.0,-0.7043728283651645,1.0,-0.7043728283651645,1.0,-0.7043728283651645,1.0,-0.7043728283651645,1.0,-0.7043728283651645,1.0
73,-0.7012766840646583,1.0,-0.7012766840646583,1.0,-0.7012766840646583,1.0,-0.7012766840646583,1.0,-0.7012766840646583,1.0,-0.7012766840646583,1.0
74,-0.698180539764152,1.0,-0.698180539764152,1.0,-0.698180539764152,1.0,-0.698180539764152,1.0,-0.698180539764152,1.0,-0.698180539764152,1.0
75,-0.6950843954636458,1.0,-0.6950843954636458,1.0,-0.6950843954636458,1.0,-0.6950843954636458,1.0,-0.6950843954636458,1.0,-0.6950843954636458,1.0
76,-0.6919882511631396,1.0,-0.6919882511631396,1.0,-0.6919882511631396,1.0,-0.6919882511631396,1.0,-0.6919882511631396,1.0,-0.6919882511631396,1.0
77,-0.6888921068626334,1.0,-0.6888921068626334,1.0,-0.6888921068626334,1.0,-0.6888921068626334,1.0,-0.6888921068626334,1.0,-0.6888921068626334,1.0
78,-0.685795962562127,1.0,-0.685795962562127,1.0,-0.685795962562127,1.0,-0.685795962562127,1.0,-0.685795962562127,1.0,-0.685795962562127,1.0
79,-0.6826998182616208,1.0,-0.6826998182616208,1.0,-0.6826998182616208,1.0,-0.6826998182616208,1.0,-0.6826998182616208,1.0,-0.6826998182616208,1.0
80,-0.6796036739611147,1.0,-0.6796036739611147,1.0,-0.6796036739611147,1.0,-0.6796036739611147,1.0,-0.6796036739611147,1.0,-0.6796036739611147,1.0
81,-0.6765075296606085,1.0,-0.6765075296606085,1.0,-0.6765075296606085,1.0,-0.6765075296606085,1.0,-0.6765075296606085,1.0,-0.6765075296606085,1.0
82,-0.6734113853601023,1.0,-0.6734113853601023,1.0,-0.6734113853601023,1.0,-0.6734113853601023,1.0,-0.6734113853601023,1.0,-0.6734113853601023,1.0
83,-0.6703152410595961,1.0,-0.6703152410595961,1.0,-0.6703152410595961,1.0,-0.6703152410595961,1.0,-0.6703152410595961,1.0,-0.6703152410595961,1.0
84,-0.6672190967590899,1.0,-0.6672190967590899,1.0,-0.6672190967590899,1.0,-0.6672190967590899,1.0,-0.6672190967590899,1.0,-0.6672190967590899,1.0
85,-0.6641229524585837,0.9999305555555554,-0.6641229524585837,0.9999305555555554,-0.6641229524585837,0.9999305555555554,-0.6641229524585837,0.9999305555555554,-0.6641229524585837,0.9999305555555554,-0.6641229524585837,0.9999305555555554
86,-0.6610268081580774,0.9996888888888891,-0.6610268081580774,0.9996888888888891,-0.6610268081580774,0.9996888888888891,-0.6610268081580774,0.9996888888888891,-0.6610268081580774,0.9996888888888891,-0.6610268081580774,0.9996888888888891
87,-0.6579306638575712,0.9994749999999999,-0.6579306638575712,0.9994749999999999,-0.6579306638575712,0.9994749999999999,-0.6579306638575712,0.9994749999999999,-0.6579306638575712,0.9994749999999999,-0.6579306638575712,0.9994749999999999
88,-0.654834519557065,0.9991416666666666,-0.654834519557065,0.9991416666666666,-0.654834519557065,0.9991416666666666,-0.654834519557065,0.9991416666666666,-0.654834519557065,0.9991416666666666,-0.654834519557065,0.9991416666666666
89,-0.6517383752565586,0.9987638888888889,-0.6517383752565586,0.9987638888888889,-0.6517383752565586,0.9987638888888889,-0.6517383752565586,0.9987638888888889,-0.6517383752565586,0.9987638888888889,-0.6517383752565586,0.9987638888888889
90,-0.6486422309560524,0.9983222222222222,-0.6486422309560524,0.9983222222222222,-0.6486422309560524,0.9983222222222222,-0.6486422309560524,0.9983222222222222,-0.6486422309560524,0.9983222222222222,-0.6486422309560524,0.9983222222222222
91,-0.6455460866555462,0.9979055555555555,-0.6455460866555462,0.9979055555555555,-0.6455460866555462,0.9979055555555555,-0.6455460866555462,0.9979055555555555,-0.6455460866555462,0.9979055555555555,-0.6455460866555462,0.9979055555555555
92,-0.64244994235504,0.9974055555555553,-0.64244994235504,0.9974055555555553,-0.64244994235504,0.9974055555555553,-0.64244994235504,0.9974055555555553,-0.64244994235504,0.9974055555555553,-0.64244994235504,0.9974055555555553
93,-0.6393537980545339,0.9968611111111113,-0.6393537980545339,0.9968611111111113,-0.6393537980545339,0.9968611111111113,-0.6393537980545339,0.9968611111111113,-0.6393537980545339,0.9968611111111113,-0.6393537980545339,0.9968611111111113
94,-0.6362576537540277,0.996311111111111,-0.6362576537540277,0.996311111111111,-0.6362576537540277,0.996311111111111,-0.6362576537540277,0.996311111111111,-0.6362576537540277,0.996311111111111,-0.6362576537540277,0.996311111111111
95,-0.6331615094535215,0.9957222222222223,-0.6331615094535215,0.9957222222222223,-0.6331615094535215,0.9957222222222223,-0.6331615094535215,0.9957222222222223,-0.6331615094535215,0.9957222222222223,-0.6331615094535215,0.9957222222222223
96,-0.6300653651530153,0.9951472222222222,-0.6300653651530153,0.9951472222222222,-0.6300653651530153,0.9951472222222222,-0.6300653651530153,0.9951472222222222,-0.6300653651530153,0.9951472222222222,-0.6300653651530153,0.9951472222222222
97,-0.6269692208525091,0.994536111111111,-0.6269692208525091,0.994536111111111,-0.6269692208525091,0.994536111111111,-0.6269692208525091,0.994536111111111,-0.6269692208525091,0.994536111111111,-0.6269692208525091,0.994536111111111
98,-0.6238730765520027,0.9938861111111112,-0.6238730765520027,0.9938861111111112,-0.6238730765520027,0.9938861111111112,-0.6238730765520027,0.9938861111111112,-0.6238730765520027,0.9938861111111112,-0.6238730765520027,0.9938861111111112
99,-0.6207769322514965,0.9931777777777779,-0.6207769322514965,0.9931777777777779,-0.6207769322514965,0.9931777777777779,-0.6207769322514965,0.9931777777777779,-0.6207769322514965,0.9931777777777779,-0.6207769322514965,0.9931777777777779
100,-0.6176807879509904,0.9924416666666667,-0.6176807879509904,0.9924416666666667,-0.6176807879509904,0.9924416666666667,-0.6176807879509904,0.9924416666666667,-0.6176807879509904,0.9924416666666667,-0.6176807879509904,0.9924416666666667
101,-0.614584643650484,0.9917611111111112,-0.614584643650484,0.9917611111111112,-0.614584643650484,0.9917611111111112,-0.614584643650484,0.9917611111111112,-0.614584643650484,0.9917611111111112,-0.614584643650484,0.9917611111111112
102,-0.6114884993499778,0.9909972222222224,-0.6114884993499778,0.9909972222222224,-0.6114884993499778,0.9909972222222224,-0.6114884993499778,0.9909972222222224,-0.6114884993499778,0.9909972222222224,-0.6114884993499778,0.9909972222222224
103,-0.6083923550494716,0.9902249999999998,-0.6083923550494716,0.9902249999999998,-0.6083923550494716,0.9902249999999998,-0.6083923550494716,0.9902249999999998,-0.6083923550494716,0.9902249999999998,-0.6083923550494716,0.9902249999999998
104,-0.6052962107489654,0.989313888888889,-0.6052962107489654,0.989313888888889,-0.6052962107489654,0.989313888888889,-0.6052962107489654,0.989313888888889,-0.6052962107489654,0.989313888888889,-0.6052962107489654,0.989313888888889
105,-0.6022000664484592,0.9884694444444444,-0.6022000664484592,0.9884694444444444,-0.6022000664484592,0.9884694444444444,-0.6022000664484592,0.9884694444444444,-0.6022000664484592,0.9884694444444444,-0.6022000664484592,0.9884694444444444
106,-0.599103922147953,0.9875916666666666,-0.599103922147953,0.9875916666666666,-0.599103922147953,0.9875916666666666,-0.599103922147953,0.9875916666666666,-0.599103922147953,0.9875916666666666,-0.599103922147953,0.9875916666666666
107,-0.5960077778474469,0.9867944444444444,-0.5960077778474469,0.9867944444444444,-0.5960077778474469,0.9867944444444444,-0.5960077778474469,0.9867944444444444,-0.5960077778474469,0.9867944444444444,-0.5960077778474469,0.9867944444444444
108,-0.5929116335469407,0.9859083333333332,-0.5929116335469407,0.9859083333333332,-0.5929116335469407,0.9859083333333332,-0.5929116335469407,0.9859083333333332,-0.5929116335469407,0.9859083333333332,-0.5929116335469407,0.9859083333333332
109,-0.5898154892464345,0.985038888888889,-0.5898154892464345,0.985038888888889,-0.5898154892464345,0.985038888888889,-0.5898154892464345,0.985038888888889,-0.5898154892464345,0.985038888888889,-0.5898154892464345,0.985038888888889
110,-0.5867193449459281,0.9841666666666666,-0.5867193449459281,0.9841666666666666,-0.5867193449459281,0.9841666666666666,-0.5867193449459281,0.9841666666666666,-0.5867193449459281,0.9841666666666666,-0.5867193449459281,0.9841666666666666
111,-0.583623200645422,0.9832277777777778,-0.583623200645422,0.9832277777777778,-0.583623200645422,0.9832277777777778,-0.583623200645422,0.9832277777777778,-0.583623200645422,0.9832277777777778,-0.583623200645422,0.9832277777777778
112,-0.5805270563449157,0.9823666666666667,-0.5805270563449157,0.9823666666666667,-0.5805270563449157,0.9823666666666667,-0.5805270563449157,0.9823666666666667,-0.5805270563449157,0.9823666666666667,-0.5805270563449157,0.9823666666666667
113,-0.5774309120444094,0.9815194444444444,-0.5774309120444094,0.9815194444444444,-0.5774309120444094,0.9815194444444444,-0.5774309120444094,0.9815194444444444,-0.5774309120444094,0.9815194444444444,-0.5774309120444094,0.9815194444444444
114,-0.5743347677439032,0.9805944444444444,-0.5743347677439032,0.9805944444444444,-0.5743347677439032,0.9805944444444444,-0.5743347677439032,0.9805944444444444,-0.5743347677439032,0.9805944444444444,-0.5743347677439032,0.9805944444444444
115,-0.571238623443397,0.9796638888888888,-0.571238623443397,0.9796638888888888,-0.571238623443397,0.9796638888888888,-0.571238623443397,0.9796638888888888,-0.571238623443397,0.9796638888888888,-0.571238623443397,0.9796638888888888
116,-0.5681424791428908,0.9787166666666666,-0.5681424791428908,0.9787166666666666,-0.5681424791428908,0.9787166666666666,-0.5681424791428908,0.9787166666666666,-0.5681424791428908,0.9787166666666666,-0.5681424791428908,0.9787166666666666
117,-0.5650463348423846,0.9777055555555556,-0.5650463348423846,0.9777055555555556,-0.5650463348423846,0.9777055555555556,-0.5650463348423846,0.9777055555555556,-0.5650463348423846,0.9777055555555556,-0.5650463348423846,0.9777055555555556
118,-0.5619501905418784,0.9768277777777777,-0.5619501905418784,0.9768277777777777,-0.5619501905418784,0.9768277777777777,-0.5619501905418784,0.9768277777777777,-0.5619501905418784,0.9768277777777777,-0.5619501905418784,0.9768277777777777
119,-0.5588540462413722,0.9758222222222224,-0.5588540462413722,0.9758222222222224,-0.5588540462413722,0.9758222222222224,-0.5588540462413722,0.9758222222222224,-0.5588540462413722,0.9758222222222224,-0.5588540462413722,0.9758222222222224
120,-0.555757901940866,0.9748444444444444,-0.555757901940866,0.9748444444444444,-0.555757901940866,0.9748444444444444,-0.555757901940866,0.9748444444444444,-0.555757901940866,0.9748444444444444,-0.555757901940866,0.9748444444444444
121,-0.5526617576403597,0.9738194444444443,-0.5526617576403597,0.9738194444444443,-0.5526617576403597,0.9738194444444443,-0.5526617576403597,0.9738194444444443,-0.5526617576403597,0.9738194444444443,-0.5526617576403597,0.9738194444444443
122,-0.5495656133398535,0.9728555555555557,-0.5495656133398535,0.9728555555555557,-0.5495656133398535,0.9728555555555557,-0.5495656133398535,0.9728555555555557,-0.5495656133398535,0.9728555555555557,-0.5495656133398535,0.9728555555555557
123,-0.5464694690393473,0.9717611111111114,-0.5464694690393473,0.9717611111111114,-0.5464694690393473,0.9717611111111114,-0.5464694690393473,0.9717611111111114,-0.5464694690393473,0.9717611111111114,-0.5464694690393473,0.9717611111111114
124,-0.543373324738841,0.9707416666666666,-0.543373324738841,0.9707416666666666,-0.543373324738841,0.9707416666666666,-0.543373324738841,0.9707416666666666,-0.543373324738841,0.9707416666666666,-0.543373324738841,0.9707416666666666
125,-0.5402771804383348,0.9696388888888889,-0.5402771804383348,0.9696388888888889,-0.5402771804383348,0.9696388888888889,-0.5402771804383348,0.9696388888888889,-0.5402771804383348,0.9696388888888889,-0.5402771804383348,0.9696388888888889
126,-0.5371810361378286,0.9686138888888889,-0.5371810361378286,0.9686138888888889,-0.5371810361378286,0.9686138888888889,-0.5371810361378286,0.9686138888888889,-0.5371810361378286,0.9686138888888889,-0.5371810361378286,0.9686138888888889
127,-0.5340848918373224,0.9675472222222221,-0.5340848918373224,0.9675472222222221,-0.5340848918373224,0.9675472222222221,-0.5340848918373224,0.9675472222222221,-0.5340848918373224,0.9675472222222221,-0.5340848918373224,0.9675472222222221
128,-0.5309887475368162,0.9663583333333333,-0.5309887475368162,0.9663583333333333,-0.5309887475368162,0.9663583333333333,-0.5309887475368162,0.9663583333333333,-0.5309887475368162,0.9663583333333333,-0.5309887475368162,0.9663583333333333
129,-0.52789260323631,0.9652805555555555,-0.52789260323631,0.9652805555555555,-0.52789260323631,0.9652805555555555,-0.52789260323631,0.9652805555555555,-0.52789260323631,0.9652805555555555,-0.52789260323631,0.9652805555555555
130,-0.5247964589358038,0.9641972222222223,-0.5247964589358038,0.9641972222222223,-0.5247964589358038,0.9641972222222223,-0.5247964589358038,0.9641972222222223,-0.5247964589358038,0.9641972222222223,-0.5247964589358038,0.9641972222222223
131,-0.5217003146352976,0.9631722222222222,-0.5217003146352976,0.9631722222222222,-0.5217003146352976,0.9631722222222222,-0.5217003146352976,0.9631722222222222,-0.5217003146352976,0.9631722222222222,-0.5217003146352976,0.9631722222222222
132,-0.5186041703347914,0.9621749999999998,-0.5186041703347914,0.9621749999999998,-0.5186041703347914,0.9621749999999998,-0.5186041703347914,0.9621749999999998,-0.5186041703347914,0.9621749999999998,-0.5186041703347914,0.9621749999999998
133,-0.5155080260342851,0.9610472222222223,-0.5155080260342851,0.9610472222222223,-0.5155080260342851,0.9610472222222223,-0.5155080260342851,0.9610472222222223,-0.5155080260342851,0.9610472222222223,-0.5155080260342851,0.9610472222222223
134,-0.5124118817337789,0.959902777777778,-0.5124118817337789,0.959902777777778,-0.5124118817337789,0.959902777777778,-0.5124118817337789,0.959902777777778,-0.5124118817337789,0.959902777777778,-0.5124118817337789,0.959902777777778
135,-0.5093157374332727,0.9587861111111111,-0.5093157374332727,0.9587861111111111,-0.5093157374332727,0.9587861111111111,-0.5093157374332727,0.9587861111111111,-0.5093157374332727,0.9587861111111111,-0.5093157374332727,0.9587861111111111
136,-0.5062195931327664,0.9577000000000001,-0.5062195931327664,0.9577000000000001,-0.5062195931327664,0.9577000000000001,-0.5062195931327664,0.9577000000000001,-0.5062195931327664,0.9577000000000001,-0.5062195931327664,0.9577000000000001
137,-0.5031234488322602,0.9565694444444444,-0.5031234488322602,0.9565694444444444,-0.5031234488322602,0.9565694444444444,-0.5031234488322602,0.9565694444444444,-0.5031234488322602,0.9565694444444444,-0.5031234488322602,0.9565694444444444
138,-0.500027304531754,0.9555222222222223,-0.500027304531754,0.9555222222222223,-0.500027304531754,0.9555222222222223,-0.500027304531754,0.9555222222222223,-0.500027304531754,0.9555222222222223,-0.500027304531754,0.9555222222222223
139,-0.49693116023124784,0.9544916666666666,-0.49693116023124784,0.9544916666666666,-0.49693116023124784,0.9544916666666666,-0.49693116023124784,0.9544916666666666,-0.49693116023124784,0.9544916666666666,-0.49693116023124784,0.9544916666666666
140,-0.49383501593074164,0.9533916666666666,-0.49383501593074164,0.9533916666666666,-0.49383501593074164,0.9533916666666666,-0.49383501593074164,0.9533916666666666,-0.49383501593074164,0.9533916666666666,-0.49383501593074164,0.9533916666666666
