frame,2d,2dstd,3d,3dstd
-0.6283185307179586,1.0,0.0,1.0,0.0
-0.6251690643985703,1.0,0.0,1.0,0.0
-0.6220195980791821,1.0,0.0,1.0,0.0
-0.6188701317597939,1.0,0.0,1.0,0.0
-0.6157206654404056,1.0,0.0,1.0,0.0
-0.6125711991210173,1.0,0.0,1.0,0.0
-0.609421732801629,1.0,0.0,1.0,0.0
-0.6062722664822408,1.0,0.0,1.0,0.0
-0.6031228001628525,1.0,0.0,1.0,0.0
-0.5999733338434643,1.0,0.0,1.0,0.0
-0.596823867524076,1.0,0.0,1.0,0.0
-0.5936744012046877,1.0,0.0,1.0,0.0
-0.5905249348852994,1.0,0.0,1.0,0.0
-0.5873754685659112,1.0,0.0,1.0,0.0
-0.5842260022465229,1.0,0.0,1.0,0.0
-0.5810765359271347,1.0,0.0,1.0,0.0
-0.5779270696077464,1.0,0.0,1.0,0.0
-0.5747776032883581,1.0,0.0,1.0,0.0
-0.5716281369689699,1.0,0.0,1.0,0.0
-0.5684786706495816,1.0,0.0,1.0,0.0
-0.5653292043301934,1.0,0.0,1.0,0.0
-0.5621797380108051,1.0,0.0,1.0,0.0
-0.5590302716914168,1.0,0.0,1.0,0.0
-0.5558808053720286,1.0,0.0,1.0,0.0
-0.5527313390526403,1.0,0.0,1.0,0.0
-0.549581872733252,1.0,0.0,1.0,0.0
-0.5464324064138638,1.0,0.0,1.0,0.0
-0.5432829400944755,1.0,0.0,1.0,0.0
-0.5401334737750872,1.0,0.0,1.0,0.0
-0.536984007455699,1.0,0.0,1.0,0.0
-0.5338345411363107,1.0,0.0,1.0,0.0
-0.5306850748169225,1.0,0.0,1.0,0.0
-0.5275356084975342,0.9999969444444445,8.188557207230438e-06,0.9999961111111111,1.1124991330286352e-05
-0.5243861421781459,0.9999825000000003,2.187400791402276e-05,0.9999816666666667,1.9649710204258763e-05
-0.5212366758587577,0.9999633333333336,3.399346342395057e-05,0.9999638888888887,2.8409483723433818e-05
-0.5180872095393694,0.999952222222222,3.587099657190417e-05,0.9999497222222222,3.3436183918945635e-05
-0.5149377432199811,0.9999480555555554,3.3794266808674135e-05,0.9999505555555557,3.5546873940103955e-05
-0.5117882769005928,0.999949722222222,3.405356165995659e-05,0.9999441666666666,4.1841300702108085e-05
-0.5086388105812046,0.9999486111111111,3.382165461634535e-05,0.9999369444444446,4.069325936840946e-05
-0.5054893442618164,0.9999438888888884,3.421969687652127e-05,0.9999349999999997,4.245913067618502e-05
-0.5023398779424281,0.9999402777777776,3.885415115181955e-05,0.9999344444444443,4.387130449421732e-05
-0.4991904116230398,0.9999349999999996,4.8705463987335656e-05,0.9999374999999997,4.1708312520805866e-05
-0.49604094530365156,0.9999372222222224,4.2368168810972394e-05,0.9999344444444441,4.126098806138561e-05
-0.4928914789842633,0.9999372222222225,3.712674321467499e-05,0.9999297222222219,4.608181800468551e-05
-0.48974201266487505,0.9999361111111112,3.765912740017845e-05,0.9999283333333332,4.597704741377751e-05
-0.48659254634548676,0.9999322222222219,3.23274145021649e-05,0.9999294444444443,4.648443254612604e-05
-0.4834430800260985,0.9999263888888887,3.932787940843996e-05,0.9999327777777776,4.160736520744917e-05
-0.4802936137067102,0.9999241666666664,4.2890364108183035e-05,0.9999327777777778,3.757297426424297e-05
-0.47714414738732197,0.9999291666666666,3.877463374710338e-05,0.9999294444444442,3.971736567047516e-05
-0.4739946810679337,0.9999330555555551,3.512433822582877e-05,0.9999263888888886,4.351901102951941e-05
-0.47084521474854546,0.999936944444444,4.381586752436869e-05,0.9999250000000001,4.594682917362834e-05
-0.4676957484291572,0.9999349999999999,4.3906466241060966e-05,0.9999272222222222,4.127220689190142e-05
-0.4645462821097689,0.9999302777777778,4.8087657870868325e-05,0.9999252777777774,4.2735368588503974e-05
-0.4613968157903806,0.9999236111111107,4.38369946365502e-05,0.999925555555555,4.166296279833649e-05
-0.4582473494709924,0.9999241666666666,4.1239476772191e-05,0.9999255555555553,4.440623357420115e-05
-0.45509788315160415,0.9999188888888886,4.614456617689702e-05,0.9999213888888886,4.692800501108613e-05
-0.45194841683221587,0.9999241666666666,4.6165463281538155e-05,0.9999202777777773,4.5779429581842656e-05
-0.4487989505128276,0.9999244444444446,4.985782254706727e-05,0.999914722222222,4.814538809751563e-05
-0.4456494841934393,0.9999294444444444,4.511986778720943e-05,0.9999161111111109,5.41745008579644e-05
-0.442500017874051,0.9999313888888889,4.449736432754077e-05,0.999915555555555,5.144816401239603e-05
-0.4393505515546628,0.9999302777777778,4.67698924470203e-05,0.9999088888888885,4.476964359534388e-05
-0.43620108523527457,0.9999233333333335,4.7404875511091395e-05,0.9999058333333328,4.45735970677193e-05
-0.4330516189158863,0.9999225,4.75876384508916e-05,0.9999083333333334,5.0689687752481005e-05
-0.429902152596498,0.999926944444444,4.460128575902061e-05,0.9999019444444442,4.9332738985403e-05
-0.4267526862771097,0.9999236111111108,4.0716006801701124e-05,0.999903611111111,5.103935179935238e-05
-0.4236032199577215,0.9999119444444443,5.299735027151471e-05,0.9999069444444442,4.457013477183482e-05
-0.4204537536383332,0.9999105555555556,4.698962323063684e-05,0.9999083333333332,4.684489774184592e-05
-0.417304287318945,0.9999125000000006,4.9335867052044814e-05,0.9999083333333332,4.564354645875676e-05
-0.4141548209995567,0.9999183333333328,4.5765100725810125e-05,0.9999083333333332,5.761462005814292e-05
-0.4110053546801684,0.9999163888888886,4.4121220504029864e-05,0.999909166666666,4.8225454320756824e-05
-0.4078558883607801,0.9999194444444445,4.468683900485905e-05,0.9999102777777782,4.727203255338062e-05
-0.4047064220413919,0.9999180555555555,4.640219370079687e-05,0.9999074999999995,4.463587246946314e-05
-0.4015569557220037,0.9999172222222223,4.513012735480407e-05,0.9999094444444443,4.737231050380867e-05
-0.3984074894026154,0.9999152777777774,4.6799579242587316e-05,0.9999030555555556,4.9276399830406584e-05
-0.3952580230832271,0.9999088888888887,4.834929493784753e-05,0.9999074999999998,4.661455423648897e-05
-0.3921085567638388,0.9999086111111105,4.169350987182362e-05,0.9999105555555554,4.7284272957672215e-05
-0.38895909044445054,0.9999141666666662,4.200694387042021e-05,0.9999138888888888,4.427049291807338e-05
-0.3858096241250623,0.9999188888888882,3.914203323068064e-05,0.9999011111111107,4.578195773796391e-05
-0.3826601578056741,0.999918055555555,4.2983811193179616e-05,0.9998991666666665,4.822545432076089e-05
-0.3795106914862858,0.9999158333333333,4.337337893223827e-05,0.9998983333333331,4.884783629916534e-05
-0.3763612251668975,0.9999144444444443,4.232443767719861e-05,0.9998994444444445,4.9718342492948736e-05
-0.37321175884750923,0.9999097222222216,4.620221922947464e-05,0.9998938888888892,5.0732291808054765e-05
-0.370062292528121,0.9999052777777776,4.5107040046187565e-05,0.9998919444444445,5.411250853773525e-05
-0.3669128262087327,0.9999074999999998,4.30519711769606e-05,0.9998938888888886,5.221631172226045e-05
-0.3637633598893445,0.9999038888888891,4.3287012279642303e-05,0.9998991666666665,5.2499999999994026e-05
-0.3606138935699562,0.9999044444444443,4.542664688168299e-05,0.9998974999999996,5.725794462099415e-05
-0.35746442725056793,0.9999036111111107,5.224954958751982e-05,0.9998963888888885,5.062952464156995e-05
-0.3543149609311797,0.9998977777777779,4.6643512774554216e-05,0.9998975000000001,5.7136532388062634e-05
-0.3511654946117914,0.9998930555555546,5.6890218083420035e-05,0.9998999999999996,5.577733510226556e-05
-0.34801602829240313,0.9998936111111109,4.722303920861897e-05,0.9999005555555556,5.413175513115846e-05
-0.3448665619730149,0.9998974999999999,4.9867881001248905e-05,0.9999055555555554,4.841627621439401e-05
-0.3417170956536266,0.999899722222222,4.7506497281427986e-05,0.9999033333333329,4.731689855525848e-05
-0.33856762933423834,0.9999030555555557,4.469460845214649e-05,0.9998983333333327,4.5916591046518435e-05
-0.3354181630148501,0.9999024999999995,4.41037287413234e-05,0.9998916666666662,5.821416398856631e-05
-0.33226869669546183,0.9998963888888885,5.0216352901868435e-05,0.9998911111111113,4.849271295644106e-05
-0.32911923037607355,0.9999005555555555,4.115988098219461e-05,0.9998949999999995,4.536885862938273e-05
-0.3259697640566853,0.9998977777777777,4.356419982247729e-05,0.999893611111111,4.0920164669059334e-05
-0.32282029773729704,0.9998955555555551,5.158296685084164e-05,0.9998886111111105,4.4746370292130605e-05
-0.31967083141790875,0.9998972222222218,4.6314811112587046e-05,0.9998941666666661,4.625563028792377e-05
-0.3165213650985205,0.9998886111111104,4.6868775306858555e-05,0.9998966666666667,4.9469406932183585e-05
-0.31337189877913224,0.9998916666666665,4.6992907266231814e-05,0.9998947222222216,5.276973622947073e-05
-0.310222432459744,0.9998913888888888,4.889914665113273e-05,0.999891388888889,4.612198666927507e-05
-0.30707296614035573,0.999895,3.912231531434815e-05,0.9998852777777774,5.162558103579742e-05
-0.30392349982096745,0.9998916666666667,6.066758241066648e-05,0.9998902777777775,5.357943796680836e-05
-0.3007740335015792,0.9998894444444437,4.858808978685647e-05,0.9998894444444443,4.873080502130542e-05
-0.29762456718219094,0.9998933333333331,5.066228051189759e-05,0.9998902777777777,5.119332156481528e-05
-0.29447510086280265,0.9998880555555549,4.8908613445232715e-05,0.9998916666666667,4.930066485915636e-05
-0.2913256345434144,0.9998913888888887,4.904095668008751e-05,0.9998805555555553,5.8663089116498195e-05
-0.28817616822402614,0.9998899999999998,4.983305462574738e-05,0.9998800000000004,5.835713800003495e-05
-0.28502670190463786,0.9999002777777772,5.1301727884644826e-05,0.9998669444444446,6.2341775027498e-05
-0.28187723558524963,0.9999072222222222,4.9615807915028516e-05,0.9998708333333327,6.02368012283281e-05
-0.27872776926586135,0.9998972222222218,5.850503829733117e-05,0.9998674999999999,5.669729564390636e-05
-0.27557830294647306,0.9998941666666665,5.65255596070362e-05,0.9998819444444439,5.939834661205996e-05
-0.27242883662708484,0.9998886111111113,5.491927296686687e-05,0.9998794444444442,5.1177493124110313e-05
-0.26927937030769655,0.9998902777777771,5.7336051830464435e-05,0.9998849999999997,5.359311730271126e-05
-0.26612990398830827,0.9998922222222216,5.672110674710288e-05,0.9998869444444446,5.325877311373018e-05
-0.26298043766892004,0.9998872222222212,5.5683186725883794e-05,0.9998863888888884,5.517158979934054e-05
-0.25983097134953176,0.9998919444444444,5.411250853773275e-05,0.9998752777777772,5.521353050310055e-05
-0.2566815050301435,0.9998902777777774,5.266435180096887e-05,0.9998697222222226,5.368302603197424e-05
