,frm_0.6,lc_0.6,frm_0.8,lc_0.8,frm_1.0,lc_1.0,frm_1.2,lc_1.2,frm_1.4,lc_1.4,frm_1.6,lc_1.6
27,-0.8436993218879442,1.0,-0.8436993218879442,1.0,-0.8436993218879442,1.0,-0.8436993218879442,0.9896666666666667,-0.8436993218879442,0.9686138888888889,-0.8436993218879442,0.9396166666666667
28,-0.840603177587438,1.0,-0.840603177587438,1.0,-0.840603177587438,1.0,-0.840603177587438,0.9889805555555555,-0.840603177587438,0.9676416666666666,-0.840603177587438,0.9383888888888889
29,-0.8375070332869318,1.0,-0.8375070332869318,1.0,-0.8375070332869318,0.9999,-0.8375070332869318,0.9882722222222223,-0.8375070332869318,0.9666194444444444,-0.8375070332869318,0.9371833333333335
30,-0.8344108889864256,1.0,-0.8344108889864256,1.0,-0.8344108889864256,0.9996916666666669,-0.8344108889864256,0.9874861111111112,-0.8344108889864256,0.965627777777778,-0.8344108889864256,0.9359361111111109
31,-0.8313147446859194,1.0,-0.8313147446859194,1.0,-0.8313147446859194,0.9995361111111111,-0.8313147446859194,0.9867472222222222,-0.8313147446859194,0.9646027777777777,-0.8313147446859194,0.9346722222222221
32,-0.8282186003854131,1.0,-0.8282186003854131,1.0,-0.8282186003854131,0.9992722222222221,-0.8282186003854131,0.9859944444444443,-0.8282186003854131,0.9634888888888887,-0.8282186003854131,0.9333555555555555
33,-0.8251224560849069,1.0,-0.8251224560849069,1.0,-0.8251224560849069,0.9989944444444444,-0.8251224560849069,0.9852222222222223,-0.8251224560849069,0.9624333333333335,-0.8251224560849069,0.9320444444444446
34,-0.8220263117844007,1.0,-0.8220263117844007,1.0,-0.8220263117844007,0.9986861111111112,-0.8220263117844007,0.9844055555555554,-0.8220263117844007,0.961322222222222,-0.8220263117844007,0.93075
35,-0.8189301674838945,1.0,-0.8189301674838945,1.0,-0.8189301674838945,0.9983194444444445,-0.8189301674838945,0.9835694444444444,-0.8189301674838945,0.9602222222222223,-0.8189301674838945,0.9295527777777779
36,-0.8158340231833883,1.0,-0.8158340231833883,1.0,-0.8158340231833883,0.9979527777777777,-0.8158340231833883,0.9828111111111109,-0.8158340231833883,0.9590694444444444,-0.8158340231833883,0.9281805555555555
37,-0.8127378788828821,1.0,-0.8127378788828821,1.0,-0.8127378788828821,0.9975722222222223,-0.8127378788828821,0.9819277777777778,-0.8127378788828821,0.9579027777777777,-0.8127378788828821,0.9267055555555557
38,-0.8096417345823759,1.0,-0.8096417345823759,1.0,-0.8096417345823759,0.9971277777777777,-0.8096417345823759,0.9810777777777777,-0.8096417345823759,0.9567722222222221,-0.8096417345823759,0.9253111111111111
39,-0.8065455902818696,1.0,-0.8065455902818696,1.0,-0.8065455902818696,0.9966444444444443,-0.8065455902818696,0.9801111111111113,-0.8065455902818696,0.9556305555555554,-0.8065455902818696,0.9238833333333333
40,-0.8034494459813634,1.0,-0.8034494459813634,1.0,-0.8034494459813634,0.9961749999999999,-0.8034494459813634,0.9793472222222223,-0.8034494459813634,0.954411111111111,-0.8034494459813634,0.9224694444444445
41,-0.8003533016808572,1.0,-0.8003533016808572,1.0,-0.8003533016808572,0.9956888888888891,-0.8003533016808572,0.9784833333333336,-0.8003533016808572,0.9533027777777777,-0.8003533016808572,0.9210583333333333
42,-0.797257157380351,1.0,-0.797257157380351,1.0,-0.797257157380351,0.9952138888888887,-0.797257157380351,0.9776055555555554,-0.797257157380351,0.952111111111111,-0.797257157380351,0.9197055555555553
43,-0.7941610130798447,1.0,-0.7941610130798447,1.0,-0.7941610130798447,0.9946611111111111,-0.7941610130798447,0.9767000000000002,-0.7941610130798447,0.9508527777777778,-0.7941610130798447,0.9182916666666665
44,-0.7910648687793385,1.0,-0.7910648687793385,1.0,-0.7910648687793385,0.994077777777778,-0.7910648687793385,0.9758611111111111,-0.7910648687793385,0.9496416666666669,-0.7910648687793385,0.916861111111111
45,-0.7879687244788323,1.0,-0.7879687244788323,1.0,-0.7879687244788323,0.993538888888889,-0.7879687244788323,0.9749722222222224,-0.7879687244788323,0.9484166666666665,-0.7879687244788323,0.9153944444444446
46,-0.7848725801783261,1.0,-0.7848725801783261,1.0,-0.7848725801783261,0.9929388888888888,-0.7848725801783261,0.9740444444444445,-0.7848725801783261,0.9472083333333333,-0.7848725801783261,0.9138777777777778
47,-0.7817764358778199,1.0,-0.7817764358778199,1.0,-0.7817764358778199,0.9923305555555556,-0.7817764358778199,0.9730333333333334,-0.7817764358778199,0.9459416666666667,-0.7817764358778199,0.912463888888889
48,-0.7786802915773137,1.0,-0.7786802915773137,1.0,-0.7786802915773137,0.9916472222222222,-0.7786802915773137,0.9719555555555556,-0.7786802915773137,0.9447055555555556,-0.7786802915773137,0.9108916666666664
49,-0.7755841472768075,1.0,-0.7755841472768075,1.0,-0.7755841472768075,0.9909777777777778,-0.7755841472768075,0.970972222222222,-0.7755841472768075,0.9434333333333331,-0.7755841472768075,0.9093194444444445
50,-0.7724880029763013,1.0,-0.7724880029763013,1.0,-0.7724880029763013,0.9902916666666667,-0.7724880029763013,0.9700666666666667,-0.7724880029763013,0.9421083333333333,-0.7724880029763013,0.9077694444444444
51,-0.769391858675795,1.0,-0.769391858675795,0.9999944444444444,-0.769391858675795,0.9895527777777777,-0.769391858675795,0.9691250000000002,-0.769391858675795,0.9408833333333335,-0.769391858675795,0.9062361111111112
52,-0.7662957143752888,1.0,-0.7662957143752888,0.999875,-0.7662957143752888,0.9887694444444445,-0.7662957143752888,0.968047222222222,-0.7662957143752888,0.9396055555555556,-0.7662957143752888,0.9047388888888889
53,-0.7631995700747826,1.0,-0.7631995700747826,0.9996777777777779,-0.7631995700747826,0.9880027777777776,-0.7631995700747826,0.9670250000000001,-0.7631995700747826,0.9382194444444446,-0.7631995700747826,0.903172222222222
54,-0.7601034257742764,1.0,-0.7601034257742764,0.9994916666666668,-0.7601034257742764,0.9872166666666666,-0.7601034257742764,0.9659444444444445,-0.7601034257742764,0.936836111111111,-0.7601034257742764,0.9015166666666666
55,-0.75700728147377,1.0,-0.75700728147377,0.9992249999999999,-0.75700728147377,0.9865388888888889,-0.75700728147377,0.9649027777777778,-0.75700728147377,0.9354555555555556,-0.75700728147377,0.8998250000000001
56,-0.7539111371732639,1.0,-0.7539111371732639,0.9989166666666667,-0.7539111371732639,0.9857916666666665,-0.7539111371732639,0.963716666666667,-0.7539111371732639,0.9341416666666666,-0.7539111371732639,0.8981722222222223
57,-0.7508149928727577,1.0,-0.7508149928727577,0.9985722222222224,-0.7508149928727577,0.9849416666666669,-0.7508149928727577,0.962625,-0.7508149928727577,0.9328222222222222,-0.7508149928727577,0.8965972222222222
58,-0.7477188485722515,1.0,-0.7477188485722515,0.9981972222222224,-0.7477188485722515,0.9840472222222222,-0.7477188485722515,0.9614833333333335,-0.7477188485722515,0.9315361111111113,-0.7477188485722515,0.8950055555555555
59,-0.7446227042717453,1.0,-0.7446227042717453,0.9978444444444443,-0.7446227042717453,0.9832805555555555,-0.7446227042717453,0.9603361111111111,-0.7446227042717453,0.9301638888888889,-0.7446227042717453,0.8933722222222222
60,-0.7415265599712391,1.0,-0.7415265599712391,0.9973944444444444,-0.7415265599712391,0.982438888888889,-0.7415265599712391,0.9591722222222221,-0.7415265599712391,0.9286111111111109,-0.7415265599712391,0.8918333333333331
61,-0.7384304156707329,1.0,-0.7384304156707329,0.9969472222222223,-0.7384304156707329,0.9815666666666668,-0.7384304156707329,0.9579805555555555,-0.7384304156707329,0.9272138888888889,-0.7384304156707329,0.8900694444444444
62,-0.7353342713702266,1.0,-0.7353342713702266,0.996502777777778,-0.7353342713702266,0.9806499999999999,-0.7353342713702266,0.9567777777777776,-0.7353342713702266,0.9258111111111111,-0.7353342713702266,0.8883472222222222
63,-0.7322381270697204,1.0,-0.7322381270697204,0.9959861111111111,-0.7322381270697204,0.9797805555555557,-0.7322381270697204,0.9556083333333333,-0.7322381270697204,0.9244000000000001,-0.7322381270697204,0.8865916666666668
64,-0.7291419827692142,1.0,-0.7291419827692142,0.9954972222222221,-0.7291419827692142,0.9789222222222222,-0.7291419827692142,0.9545527777777778,-0.7291419827692142,0.9229472222222221,-0.7291419827692142,0.8848972222222224
65,-0.726045838468708,1.0,-0.726045838468708,0.9949944444444445,-0.726045838468708,0.9780638888888888,-0.726045838468708,0.9532638888888888,-0.726045838468708,0.9215583333333333,-0.726045838468708,0.8830722222222223
66,-0.7229496941682018,1.0,-0.7229496941682018,0.9944388888888889,-0.7229496941682018,0.9771472222222223,-0.7229496941682018,0.952038888888889,-0.7229496941682018,0.9200583333333334,-0.7229496941682018,0.8813305555555555
67,-0.7198535498676955,1.0,-0.7198535498676955,0.9938777777777781,-0.7198535498676955,0.9762805555555553,-0.7198535498676955,0.9507972222222221,-0.7198535498676955,0.9185750000000001,-0.7198535498676955,0.8795416666666667
68,-0.7167574055671893,1.0,-0.7167574055671893,0.993277777777778,-0.7167574055671893,0.9752861111111114,-0.7167574055671893,0.9494666666666668,-0.7167574055671893,0.9169222222222222,-0.7167574055671893,0.8777305555555556
69,-0.7136612612666831,1.0,-0.7136612612666831,0.9926694444444443,-0.7136612612666831,0.9742861111111112,-0.7136612612666831,0.9481694444444444,-0.7136612612666831,0.9154361111111113,-0.7136612612666831,0.8760361111111111
70,-0.7105651169661769,1.0,-0.7105651169661769,0.9920722222222224,-0.7105651169661769,0.9733305555555555,-0.7105651169661769,0.9469361111111113,-0.7105651169661769,0.9139083333333333,-0.7105651169661769,0.8742833333333333
71,-0.7074689726656707,1.0,-0.7074689726656707,0.9914166666666667,-0.7074689726656707,0.9723638888888888,-0.7074689726656707,0.9456583333333334,-0.7074689726656707,0.9124333333333333,-0.7074689726656707,0.8725527777777776
72,-0.7043728283651645,1.0,-0.7043728283651645,0.9906722222222221,-0.7043728283651645,0.971438888888889,-0.7043728283651645,0.9444555555555555,-0.7043728283651645,0.9109333333333333,-0.7043728283651645,0.8707638888888888
73,-0.7012766840646583,0.9999416666666667,-0.7012766840646583,0.9900694444444444,-0.7012766840646583,0.970475,-0.7012766840646583,0.9431361111111111,-0.7012766840646583,0.9093638888888889,-0.7012766840646583,0.8690166666666665
74,-0.698180539764152,0.9997361111111113,-0.698180539764152,0.9891916666666665,-0.698180539764152,0.9694638888888889,-0.698180539764152,0.9418416666666667,-0.698180539764152,0.90785,-0.698180539764152,0.8672472222222222
75,-0.6950843954636458,0.9995833333333333,-0.6950843954636458,0.9883944444444445,-0.6950843954636458,0.9683527777777776,-0.6950843954636458,0.94055,-0.6950843954636458,0.9061861111111109,-0.6950843954636458,0.8654138888888888
76,-0.6919882511631396,0.9993388888888889,-0.6919882511631396,0.9876499999999999,-0.6919882511631396,0.9672777777777779,-0.6919882511631396,0.9392083333333332,-0.6919882511631396,0.9045749999999999,-0.6919882511631396,0.8635444444444444
77,-0.6888921068626334,0.9990166666666666,-0.6888921068626334,0.9869277777777778,-0.6888921068626334,0.9662000000000001,-0.6888921068626334,0.9378055555555554,-0.6888921068626334,0.9028305555555554,-0.6888921068626334,0.8617888888888889
78,-0.685795962562127,0.9987305555555557,-0.685795962562127,0.9861805555555557,-0.685795962562127,0.9651222222222224,-0.685795962562127,0.9364388888888888,-0.685795962562127,0.9012388888888891,-0.685795962562127,0.8597972222222222
79,-0.6826998182616208,0.9983805555555555,-0.6826998182616208,0.9853666666666666,-0.6826998182616208,0.9639972222222224,-0.6826998182616208,0.9351166666666669,-0.6826998182616208,0.8996416666666668,-0.6826998182616208,0.8578
80,-0.6796036739611147,0.9980138888888891,-0.6796036739611147,0.9845999999999999,-0.6796036739611147,0.9628527777777778,-0.6796036739611147,0.9336694444444444,-0.6796036739611147,0.897877777777778,-0.6796036739611147,0.8558944444444444
81,-0.6765075296606085,0.9976222222222222,-0.6765075296606085,0.9838444444444444,-0.6765075296606085,0.9616833333333332,-0.6765075296606085,0.9321916666666665,-0.6765075296606085,0.8962361111111112,-0.6765075296606085,0.8539277777777776
82,-0.6734113853601023,0.9971555555555557,-0.6734113853601023,0.9829361111111111,-0.6734113853601023,0.9605388888888888,-0.6734113853601023,0.9309138888888887,-0.6734113853601023,0.8946444444444445,-0.6734113853601023,0.852011111111111
83,-0.6703152410595961,0.9967861111111112,-0.6703152410595961,0.9820250000000001,-0.6703152410595961,0.9593972222222222,-0.6703152410595961,0.9294583333333336,-0.6703152410595961,0.893025,-0.6703152410595961,0.8498527777777777
84,-0.6672190967590899,0.996286111111111,-0.6672190967590899,0.9812333333333334,-0.6672190967590899,0.9582416666666665,-0.6672190967590899,0.9280666666666667,-0.6672190967590899,0.8912277777777776,-0.6672190967590899,0.847963888888889
85,-0.6641229524585837,0.9957972222222224,-0.6641229524585837,0.9804194444444444,-0.6641229524585837,0.9570944444444446,-0.6641229524585837,0.9265777777777777,-0.6641229524585837,0.8893944444444445,-0.6641229524585837,0.8460749999999999
86,-0.6610268081580774,0.9953138888888888,-0.6610268081580774,0.9795583333333335,-0.6610268081580774,0.955913888888889,-0.6610268081580774,0.9251638888888887,-0.6610268081580774,0.8877138888888889,-0.6610268081580774,0.84395
87,-0.6579306638575712,0.9947777777777779,-0.6579306638575712,0.9786833333333332,-0.6579306638575712,0.9546416666666667,-0.6579306638575712,0.9237861111111112,-0.6579306638575712,0.8859527777777778,-0.6579306638575712,0.8419638888888888
88,-0.654834519557065,0.9942555555555556,-0.654834519557065,0.9777916666666668,-0.654834519557065,0.9534027777777775,-0.654834519557065,0.9221722222222221,-0.654834519557065,0.8841333333333334,-0.654834519557065,0.84
89,-0.6517383752565586,0.9936833333333335,-0.6517383752565586,0.9768916666666667,-0.6517383752565586,0.9521916666666667,-0.6517383752565586,0.9205972222222223,-0.6517383752565586,0.8823166666666666,-0.6517383752565586,0.838113888888889
90,-0.6486422309560524,0.9930333333333335,-0.6486422309560524,0.97595,-0.6486422309560524,0.9510111111111113,-0.6486422309560524,0.9190527777777778,-0.6486422309560524,0.8806305555555556,-0.6486422309560524,0.8362027777777779
91,-0.6455460866555462,0.9924805555555558,-0.6455460866555462,0.975061111111111,-0.6455460866555462,0.949725,-0.6455460866555462,0.9175666666666665,-0.6455460866555462,0.8787999999999999,-0.6455460866555462,0.8341527777777779
92,-0.64244994235504,0.9918999999999999,-0.64244994235504,0.9740944444444443,-0.64244994235504,0.9484444444444444,-0.64244994235504,0.916047222222222,-0.64244994235504,0.8769527777777778,-0.64244994235504,0.832111111111111
93,-0.6393537980545339,0.9913027777777776,-0.6393537980545339,0.9731611111111111,-0.6393537980545339,0.9472416666666665,-0.6393537980545339,0.9146083333333335,-0.6393537980545339,0.8752305555555554,-0.6393537980545339,0.8301333333333334
94,-0.6362576537540277,0.9906666666666665,-0.6362576537540277,0.9721833333333334,-0.6362576537540277,0.9460666666666666,-0.6362576537540277,0.9131083333333332,-0.6362576537540277,0.8734888888888891,-0.6362576537540277,0.8280444444444444
95,-0.6331615094535215,0.9899666666666666,-0.6331615094535215,0.9712638888888887,-0.6331615094535215,0.9447638888888886,-0.6331615094535215,0.9115277777777777,-0.6331615094535215,0.8717138888888888,-0.6331615094535215,0.8258555555555556
96,-0.6300653651530153,0.9891916666666667,-0.6300653651530153,0.9701555555555557,-0.6300653651530153,0.9434666666666666,-0.6300653651530153,0.9099055555555557,-0.6300653651530153,0.8698888888888888,-0.6300653651530153,0.8237055555555555
97,-0.6269692208525091,0.9884277777777777,-0.6269692208525091,0.9691305555555556,-0.6269692208525091,0.9421972222222222,-0.6269692208525091,0.9082472222222224,-0.6269692208525091,0.8679638888888888,-0.6269692208525091,0.8215555555555555
98,-0.6238730765520027,0.9877555555555555,-0.6238730765520027,0.9681249999999998,-0.6238730765520027,0.9408888888888887,-0.6238730765520027,0.9067333333333332,-0.6238730765520027,0.8661444444444442,-0.6238730765520027,0.8194222222222222
99,-0.6207769322514965,0.9869805555555554,-0.6207769322514965,0.9671083333333331,-0.6207769322514965,0.9394722222222222,-0.6207769322514965,0.9051111111111112,-0.6207769322514965,0.8642638888888889,-0.6207769322514965,0.8173638888888888
100,-0.6176807879509904,0.986252777777778,-0.6176807879509904,0.9660916666666667,-0.6176807879509904,0.9380083333333334,-0.6176807879509904,0.9033972222222221,-0.6176807879509904,0.862211111111111,-0.6176807879509904,0.8151944444444447
101,-0.614584643650484,0.9855777777777777,-0.614584643650484,0.9649666666666668,-0.614584643650484,0.9366249999999999,-0.614584643650484,0.9018111111111112,-0.614584643650484,0.8603000000000001,-0.614584643650484,0.8131111111111111
102,-0.6114884993499778,0.9847194444444445,-0.6114884993499778,0.9638472222222221,-0.6114884993499778,0.9352611111111112,-0.6114884993499778,0.9003083333333335,-0.6114884993499778,0.8584333333333335,-0.6114884993499778,0.8111111111111111
103,-0.6083923550494716,0.9839611111111112,-0.6083923550494716,0.9626972222222222,-0.6083923550494716,0.9339666666666666,-0.6083923550494716,0.8986805555555555,-0.6083923550494716,0.856513888888889,-0.6083923550494716,0.8088666666666666
104,-0.6052962107489654,0.9831861111111111,-0.6052962107489654,0.9616388888888889,-0.6052962107489654,0.9327416666666666,-0.6052962107489654,0.8970499999999999,-0.6052962107489654,0.8545249999999999,-0.6052962107489654,0.8066666666666666
105,-0.6022000664484592,0.9824499999999998,-0.6022000664484592,0.9606361111111111,-0.6022000664484592,0.9314,-0.6022000664484592,0.8953194444444446,-0.6022000664484592,0.8524333333333333,-0.6022000664484592,0.804472222222222
106,-0.599103922147953,0.9816666666666666,-0.599103922147953,0.9595750000000002,-0.599103922147953,0.9300777777777779,-0.599103922147953,0.8936083333333331,-0.599103922147953,0.8505055555555556,-0.599103922147953,0.8021694444444445
107,-0.5960077778474469,0.9808611111111111,-0.5960077778474469,0.9584527777777778,-0.5960077778474469,0.9285972222222222,-0.5960077778474469,0.8918805555555556,-0.5960077778474469,0.8486027777777778,-0.5960077778474469,0.7999999999999998
108,-0.5929116335469407,0.9801611111111111,-0.5929116335469407,0.9572083333333331,-0.5929116335469407,0.927211111111111,-0.5929116335469407,0.8901249999999999,-0.5929116335469407,0.8467166666666667,-0.5929116335469407,0.7976194444444444
109,-0.5898154892464345,0.9793888888888892,-0.5898154892464345,0.9561222222222222,-0.5898154892464345,0.9257305555555556,-0.5898154892464345,0.88835,-0.5898154892464345,0.8447305555555555,-0.5898154892464345,0.7953333333333334
110,-0.5867193449459281,0.9784999999999999,-0.5867193449459281,0.9549194444444444,-0.5867193449459281,0.9243166666666668,-0.5867193449459281,0.8866388888888888,-0.5867193449459281,0.8426972222222221,-0.5867193449459281,0.7930722222222221
111,-0.583623200645422,0.977625,-0.583623200645422,0.9537194444444445,-0.583623200645422,0.9228583333333334,-0.583623200645422,0.8848694444444445,-0.583623200645422,0.8407750000000002,-0.583623200645422,0.7908138888888888
112,-0.5805270563449157,0.9768500000000001,-0.5805270563449157,0.9525055555555555,-0.5805270563449157,0.9211999999999999,-0.5805270563449157,0.8831722222222222,-0.5805270563449157,0.8387861111111112,-0.5805270563449157,0.7885222222222223
113,-0.5774309120444094,0.9759749999999998,-0.5774309120444094,0.9514111111111111,-0.5774309120444094,0.9198194444444445,-0.5774309120444094,0.8814805555555556,-0.5774309120444094,0.8368833333333332,-0.5774309120444094,0.7862500000000001
114,-0.5743347677439032,0.9751277777777777,-0.5743347677439032,0.9502361111111112,-0.5743347677439032,0.9182277777777779,-0.5743347677439032,0.8798027777777778,-0.5743347677439032,0.8348027777777778,-0.5743347677439032,0.7839861111111112
115,-0.571238623443397,0.9742861111111112,-0.571238623443397,0.9491027777777779,-0.571238623443397,0.9168833333333334,-0.571238623443397,0.8781000000000001,-0.571238623443397,0.8327611111111111,-0.571238623443397,0.7817000000000002
116,-0.5681424791428908,0.9732666666666668,-0.5681424791428908,0.9479277777777776,-0.5681424791428908,0.9153916666666666,-0.5681424791428908,0.8762666666666667,-0.5681424791428908,0.8307888888888887,-0.5681424791428908,0.7793166666666665
117,-0.5650463348423846,0.9723472222222223,-0.5650463348423846,0.9466666666666667,-0.5650463348423846,0.9137805555555555,-0.5650463348423846,0.8743833333333333,-0.5650463348423846,0.828738888888889,-0.5650463348423846,0.7770249999999999
118,-0.5619501905418784,0.9714166666666666,-0.5619501905418784,0.9454805555555554,-0.5619501905418784,0.9123388888888889,-0.5619501905418784,0.8725361111111112,-0.5619501905418784,0.8266777777777776,-0.5619501905418784,0.7747222222222222
119,-0.5588540462413722,0.9704861111111109,-0.5588540462413722,0.9442972222222221,-0.5588540462413722,0.9108083333333332,-0.5588540462413722,0.8707333333333332,-0.5588540462413722,0.824586111111111,-0.5588540462413722,0.7723777777777777
120,-0.555757901940866,0.9695805555555557,-0.555757901940866,0.9429888888888889,-0.555757901940866,0.9093222222222224,-0.555757901940866,0.8688611111111111,-0.555757901940866,0.822513888888889,-0.555757901940866,0.7701305555555558
121,-0.5526617576403597,0.968563888888889,-0.5526617576403597,0.9416250000000002,-0.5526617576403597,0.9078972222222222,-0.5526617576403597,0.8669916666666666,-0.5526617576403597,0.82035,-0.5526617576403597,0.7678666666666666
122,-0.5495656133398535,0.9675916666666667,-0.5495656133398535,0.9403916666666665,-0.5495656133398535,0.9063083333333333,-0.5495656133398535,0.8650305555555556,-0.5495656133398535,0.8183111111111112,-0.5495656133398535,0.7654805555555555
123,-0.5464694690393473,0.9666111111111112,-0.5464694690393473,0.9391472222222222,-0.5464694690393473,0.904736111111111,-0.5464694690393473,0.8632305555555556,-0.5464694690393473,0.8161666666666666,-0.5464694690393473,0.7631749999999999
124,-0.543373324738841,0.9656444444444445,-0.543373324738841,0.937947222222222,-0.543373324738841,0.9031861111111112,-0.543373324738841,0.8613333333333334,-0.543373324738841,0.8140055555555556,-0.543373324738841,0.7608111111111112
125,-0.5402771804383348,0.9646277777777778,-0.5402771804383348,0.936775,-0.5402771804383348,0.9016305555555556,-0.5402771804383348,0.8594027777777778,-0.5402771804383348,0.8118972222222222,-0.5402771804383348,0.7583166666666667
126,-0.5371810361378286,0.9636750000000001,-0.5371810361378286,0.9355305555555558,-0.5371810361378286,0.8999805555555557,-0.5371810361378286,0.8574888888888889,-0.5371810361378286,0.8097277777777777,-0.5371810361378286,0.7560416666666668
