# frame, 2d, 3d
-1.473309467674492446e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.470164730283511689e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.467019992892531155e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.463875255501550177e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.460730518110569420e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.457585780719588664e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.454441043328607908e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.451296305937627151e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.448151568546646395e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.445006831155665639e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.441862093764684660e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.438717356373704126e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.435572618982723148e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.432427881591742391e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.429283144200761857e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.426138406809780879e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.422993669418800122e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.419848932027819366e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.416704194636838610e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.413559457245857853e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.410414719854877097e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.407269982463896341e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.404125245072915362e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.400980507681934828e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.397835770290954072e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.394691032899973093e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.391546295508992559e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.388401558118011581e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.385256820727030824e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.382112083336050290e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.378967345945069312e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.375822608554088555e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.372677871163107799e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.369533133772127043e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.366388396381146286e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.363243658990165530e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.360098921599184774e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.356954184208203795e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.353809446817223261e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.350664709426242505e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.347519972035261526e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.344375234644280992e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.341230497253300014e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.338085759862319257e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.334941022471338501e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.331796285080357745e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.328651547689376988e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.325506810298396232e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.322362072907415476e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.319217335516434719e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.316072598125453963e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.312927860734473207e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.309783123343492228e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.306638385952511472e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.303493648561530938e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.300348911170549959e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.297204173779569203e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.294059436388588447e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.290914698997607690e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.287769961606626934e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.284625224215646178e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.281480486824665199e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.278335749433684443e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.275191012042703909e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.272046274651723152e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.268901537260742174e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.265756799869761418e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.262612062478780661e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.259467325087799905e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.256322587696819371e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.253177850305838392e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.250033112914857636e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.246888375523876880e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.243743638132896123e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.240598900741915145e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.237454163350934611e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.234309425959953632e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.231164688568972876e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.228019951177992342e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.224875213787011363e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.221730476396030607e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.218585739005049851e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.215441001614069094e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.212296264223088338e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.209151526832107582e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.206006789441126825e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.202862052050145847e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.199717314659165313e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.196572577268184556e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.193427839877203578e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.190283102486223044e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.187138365095242065e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.183993627704261309e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.180848890313280775e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.177704152922299796e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.174559415531319040e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.171414678140338284e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.168269940749357527e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.165125203358376771e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.161980465967396015e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.158835728576415258e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.155690991185434280e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.152546253794453746e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.149401516403472989e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.146256779012492011e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.143112041621511255e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.139967304230530498e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.136822566839549742e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.133677829448568986e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.130533092057588229e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.127388354666607251e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.124243617275626717e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.121098879884645960e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.117954142493665204e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.114809405102684225e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.111664667711703469e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.108519930320722713e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.105375192929741957e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.102230455538761422e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.099085718147780444e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.095940980756799688e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.092796243365818931e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.089651505974838175e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.086506768583857419e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.083362031192876662e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.080217293801895684e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.077072556410914927e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.073927819019934393e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.070783081628953637e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.067638344237972658e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.064493606846991902e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.061348869456011146e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.058204132065030389e+00 1.000000000000000000e+00 1.000000000000000000e+00
-1.055059394674049855e+00 1.000000000000000000e+00 9.999700000000000255e-01
-1.051914657283068877e+00 1.000000000000000000e+00 9.999599999999999600e-01
-1.048769919892087898e+00 1.000000000000000000e+00 9.999200000000000310e-01
-1.045625182501107364e+00 1.000000000000000000e+00 9.998599999999999710e-01
-1.042480445110126608e+00 1.000000000000000000e+00 9.998099999999999765e-01
-1.039335707719145852e+00 1.000000000000000000e+00 9.997000000000000330e-01
-1.036190970328165095e+00 1.000000000000000000e+00 9.996300000000000185e-01
-1.033046232937184117e+00 1.000000000000000000e+00 9.995100000000000096e-01
-1.029901495546203360e+00 9.999700000000000255e-01 9.993900000000000006e-01
-1.026756758155222826e+00 9.998299999999999965e-01 9.993099999999999206e-01
-1.023612020764242070e+00 9.997700000000000475e-01 9.992099999999999316e-01
-1.020467283373261091e+00 9.997000000000000330e-01 9.990700000000000136e-01
-1.017322545982280335e+00 9.996099999999999985e-01 9.989700000000000246e-01
-1.014177808591299579e+00 9.995199999999999640e-01 9.989299999999999846e-01
-1.011033071200318822e+00 9.994399999999999951e-01 9.988399999999999501e-01
-1.007888333809338066e+00 9.992900000000000116e-01 9.987699999999999356e-01
-1.004743596418357310e+00 9.992099999999999316e-01 9.986599999999999921e-01
-1.001598859027376331e+00 9.990799999999999681e-01 9.985399999999999832e-01
-9.984541216363956861e-01 9.990200000000000191e-01 9.984599999999999032e-01
-9.953093842454150408e-01 9.988799999999999901e-01 9.983899999999999997e-01
-9.921646468544341735e-01 9.987200000000000522e-01 9.982699999999999907e-01
-9.890199094634534172e-01 9.986300000000000177e-01 9.981899999999999107e-01
-9.858751720724725498e-01 9.985200000000000742e-01 9.981199999999998962e-01
-9.827304346814917935e-01 9.984599999999999032e-01 9.979899999999999327e-01
-9.795856972905111482e-01 9.983999999999999542e-01 9.978899999999999437e-01
-9.764409598995302808e-01 9.983599999999999142e-01 9.977899999999999547e-01
-9.732962225085495245e-01 9.984399999999999942e-01 9.977599999999999802e-01
-9.701514851175686571e-01 9.984999999999999432e-01 9.977099999999999858e-01
-9.670067477265880118e-01 9.985600000000000032e-01 9.976300000000000168e-01
-9.638620103356072555e-01 9.985800000000000232e-01 9.975600000000000023e-01
-9.607172729446263881e-01 9.985800000000000232e-01 9.974800000000000333e-01
-9.575725355536457428e-01 9.985699999999999577e-01 9.973600000000000243e-01
-9.544277981626647644e-01 9.985699999999999577e-01 9.973799999999999333e-01
-9.512830607716841191e-01 9.985999999999999321e-01 9.973899999999999988e-01
-9.481383233807033628e-01 9.986099999999999977e-01 9.973899999999999988e-01
-9.449935859897224955e-01 9.986299999999999066e-01 9.973600000000000243e-01
-9.418488485987418501e-01 9.986399999999999721e-01 9.972600000000000353e-01
-9.387041112077609828e-01 9.985800000000000232e-01 9.972099999999999298e-01
-9.355593738167802265e-01 9.985699999999999577e-01 9.972199999999999953e-01
-9.324146364257995812e-01 9.985600000000000032e-01 9.972300000000000608e-01
-9.292698990348187138e-01 9.985500000000000487e-01 9.973100000000000298e-01
-9.261251616438377354e-01 9.985399999999999832e-01 9.973199999999999843e-01
-9.229804242528570901e-01 9.985399999999999832e-01 9.973400000000000043e-01
-9.198356868618763338e-01 9.985300000000000287e-01 9.973600000000000243e-01
-9.166909494708956885e-01 9.984999999999999432e-01 9.973699999999999788e-01
-9.135462120799148211e-01 9.984699999999999687e-01 9.973099999999999188e-01
-9.104014746889339538e-01 9.984699999999999687e-01 9.972900000000000098e-01
-9.072567372979531974e-01 9.984600000000000142e-01 9.973099999999999188e-01
-9.041119999069725521e-01 9.984299999999999287e-01 9.973300000000000498e-01
-9.009672625159917958e-01 9.984500000000000597e-01 9.973400000000000043e-01
-8.978225251250109284e-01 9.985299999999999176e-01 9.973700000000000898e-01
-8.946777877340300611e-01 9.985200000000000742e-01 9.973799999999999333e-01
-8.915330503430493048e-01 9.985200000000000742e-01 9.973100000000000298e-01
-8.883883129520686595e-01 9.985699999999999577e-01 9.973400000000000043e-01
-8.852435755610879031e-01 9.985800000000000232e-01 9.973300000000000498e-01
-8.820988381701070358e-01 9.985600000000000032e-01 9.974000000000000643e-01
-8.789541007791261684e-01 9.985300000000000287e-01 9.974600000000000133e-01
-8.758093633881455231e-01 9.984999999999999432e-01 9.974799999999999223e-01
-8.726646259971647668e-01 9.984100000000000197e-01 9.974700000000000788e-01
-8.695198886061841215e-01 9.983899999999999997e-01 9.974300000000000388e-01
-8.663751512152032541e-01 9.983999999999999542e-01 9.974899999999999878e-01
-8.632304138242223868e-01 9.983100000000000307e-01 9.975300000000000278e-01
-8.600856764332416304e-01 9.982400000000000162e-01 9.975000000000000533e-01
-8.569409390422608741e-01 9.982800000000000562e-01 9.974899999999999878e-01
-8.537962016512802288e-01 9.982500000000000817e-01 9.974499999999999478e-01
-8.506514642602993614e-01 9.982500000000000817e-01 9.974600000000000133e-01
-8.475067268693184941e-01 9.982400000000000162e-01 9.974399999999999933e-01
-8.443619894783377378e-01 9.982699999999999907e-01 9.974300000000000388e-01
-8.412172520873570924e-01 9.982699999999999907e-01 9.974399999999999933e-01
-8.380725146963763361e-01 9.982199999999999962e-01 9.973199999999999843e-01
-8.349277773053954688e-01 9.981700000000000017e-01 9.972799999999999443e-01
-8.317830399144146014e-01 9.981999999999999762e-01 9.973100000000000298e-01
-8.286383025234339561e-01 9.982100000000000417e-01 9.973100000000000298e-01
-8.254935651324531998e-01 9.982100000000000417e-01 9.972900000000000098e-01
-8.223488277414724434e-01 9.981199999999998962e-01 9.973499999999999588e-01
-8.192040903504915761e-01 9.982400000000000162e-01 9.973499999999999588e-01
-8.160593529595107087e-01 9.982400000000000162e-01 9.973899999999999988e-01
-8.129146155685300634e-01 9.983100000000000307e-01 9.974000000000000643e-01
-8.097698781775493071e-01 9.983299999999999397e-01 9.974100000000000188e-01
-8.066251407865686618e-01 9.982800000000000562e-01 9.974399999999999933e-01
-8.034804033955877944e-01 9.982100000000000417e-01 9.974399999999999933e-01
-8.003356660046069271e-01 9.982299999999999507e-01 9.974300000000000388e-01
-7.971909286136261708e-01 9.982900000000000107e-01 9.975199999999999623e-01
-7.940461912226455254e-01 9.982499999999999707e-01 9.975500000000000478e-01
-7.909014538316645471e-01 9.982400000000000162e-01 9.975899999999999768e-01
-7.877567164406839018e-01 9.982499999999999707e-01 9.975699999999999568e-01
-7.846119790497030344e-01 9.982400000000000162e-01 9.975600000000000023e-01
-7.814672416587222781e-01 9.981900000000000217e-01 9.975199999999999623e-01
-7.783225042677416328e-01 9.981499999999999817e-01 9.975499999999999368e-01
-7.751777668767607654e-01 9.981400000000000272e-01 9.975700000000000678e-01
-7.720330294857800091e-01 9.981700000000000017e-01 9.976499999999999257e-01
-7.688882920947991417e-01 9.981599999999999362e-01 9.976400000000000823e-01
-7.657435547038184964e-01 9.981499999999999817e-01 9.976099999999999968e-01
-7.625988173128377401e-01 9.981100000000000527e-01 9.975399999999999823e-01
-7.594540799218568727e-01 9.981400000000000272e-01 9.974899999999999878e-01
-7.563093425308761164e-01 9.981199999999998962e-01 9.974700000000000788e-01
-7.531646051398952491e-01 9.980599999999999472e-01 9.974700000000000788e-01
-7.500198677489146037e-01 9.981200000000000072e-01 9.974800000000000333e-01
-7.468751303579338474e-01 9.981599999999999362e-01 9.974899999999999878e-01
-7.437303929669529801e-01 9.981900000000000217e-01 9.975799999999999113e-01
-7.405856555759723348e-01 9.982199999999999962e-01 9.975700000000000678e-01
-7.374409181849914674e-01 9.981999999999999762e-01 9.975100000000000078e-01
-7.342961807940107111e-01 9.981700000000000017e-01 9.974699999999999678e-01
-7.311514434030300658e-01 9.981700000000000017e-01 9.974100000000000188e-01
-7.280067060120490874e-01 9.981100000000000527e-01 9.973799999999999333e-01
-7.248619686210684421e-01 9.981499999999999817e-01 9.973799999999999333e-01
-7.217172312300875747e-01 9.981800000000000672e-01 9.973899999999999988e-01
-7.185724938391068184e-01 9.981999999999999762e-01 9.973799999999999333e-01
-7.154277564481261731e-01 9.982100000000000417e-01 9.973099999999999188e-01
-7.122830190571453057e-01 9.982100000000000417e-01 9.973300000000000498e-01
-7.091382816661645494e-01 9.981400000000000272e-01 9.973199999999999843e-01
-7.059935442751836820e-01 9.981499999999999817e-01 9.973099999999999188e-01
-7.028488068842030367e-01 9.981900000000000217e-01 9.972699999999999898e-01
-6.997040694932221694e-01 9.981400000000000272e-01 9.973000000000000753e-01
-6.965593321022414131e-01 9.981400000000000272e-01 9.973100000000000298e-01
-6.934145947112606567e-01 9.981100000000000527e-01 9.972900000000000098e-01
-6.902698573202797894e-01 9.981700000000000017e-01 9.973300000000000498e-01
-6.871251199292991441e-01 9.981800000000000672e-01 9.973199999999999843e-01
-6.839803825383182767e-01 9.981999999999999762e-01 9.973400000000000043e-01
-6.808356451473375204e-01 9.981899999999999107e-01 9.972900000000000098e-01
-6.776909077563568751e-01 9.981700000000000017e-01 9.972900000000000098e-01
-6.745461703653760077e-01 9.981700000000000017e-01 9.973899999999999988e-01
-6.714014329743952514e-01 9.981200000000000072e-01 9.973499999999999588e-01
-6.682566955834143840e-01 9.981400000000000272e-01 9.972999999999999643e-01
-6.651119581924337387e-01 9.981200000000000072e-01 9.973100000000000298e-01
-6.619672208014529824e-01 9.980900000000000327e-01 9.973199999999999843e-01
-6.588224834104721150e-01 9.981999999999999762e-01 9.973499999999999588e-01
-6.556777460194913587e-01 9.981799999999999562e-01 9.972799999999999443e-01
-6.525330086285104914e-01 9.981799999999999562e-01 9.972600000000000353e-01
-6.493882712375298460e-01 9.981200000000000072e-01 9.972300000000000608e-01
-6.462435338465490897e-01 9.980999999999999872e-01 9.973099999999999188e-01
-6.430987964555682224e-01 9.980799999999999672e-01 9.973799999999999333e-01
-6.399540590645875771e-01 9.980200000000000182e-01 9.974600000000000133e-01
-6.368093216736067097e-01 9.980700000000000127e-01 9.974399999999999933e-01
-6.336645842826259534e-01 9.980299999999999727e-01 9.974899999999999878e-01
-6.305198468916453081e-01 9.980499999999999927e-01 9.976000000000000423e-01
-6.273751095006643297e-01 9.980599999999999472e-01 9.976700000000000568e-01
-6.242303721096836844e-01 9.979899999999999327e-01 9.976300000000000168e-01
-6.210856347187028170e-01 9.980099999999999527e-01 9.976599999999999913e-01
-6.179408973277220607e-01 9.979799999999999782e-01 9.976300000000000168e-01
-6.147961599367411933e-01 9.979499999999998927e-01 9.977200000000000513e-01
-6.116514225457605480e-01 9.978799999999999892e-01 9.977599999999999802e-01
-6.085066851547797917e-01 9.978100000000000858e-01 9.977300000000000058e-01
-6.053619477637989243e-01 9.977399999999999602e-01 9.977099999999999858e-01
-6.022172103728182790e-01 9.977199999999999402e-01 9.977300000000000058e-01
-5.990724729818373007e-01 9.976499999999999257e-01 9.976300000000000168e-01
-5.959277355908566554e-01 9.976199999999999513e-01 9.976300000000000168e-01
-5.927829981998758990e-01 9.976700000000000568e-01 9.975400000000000933e-01
-5.896382608088950317e-01 9.976800000000000113e-01 9.975899999999999768e-01
-5.864935234179143864e-01 9.977000000000000313e-01 9.976499999999999257e-01
-5.833487860269335190e-01 9.976899999999999658e-01 9.977000000000000313e-01
-5.802040486359527627e-01 9.976899999999999658e-01 9.977599999999999802e-01
-5.770593112449721174e-01 9.977099999999999858e-01 9.978000000000000203e-01
-5.739145738539912500e-01 9.976700000000000568e-01 9.977499999999999147e-01
-5.707698364630104937e-01 9.976700000000000568e-01 9.976899999999999658e-01
-5.676250990720296263e-01 9.977199999999999402e-01 9.976899999999999658e-01
-5.644803616810488700e-01 9.977200000000000513e-01 9.976300000000000168e-01
-5.613356242900682247e-01 9.977199999999999402e-01 9.975300000000000278e-01
-5.581908868990873573e-01 9.977300000000000058e-01 9.974899999999999878e-01
-5.550461495081066010e-01 9.977500000000000258e-01 9.974300000000000388e-01
-5.519014121171257337e-01 9.977599999999999802e-01 9.974600000000000133e-01
-5.487566747261450883e-01 9.976899999999999658e-01 9.974699999999999678e-01
-5.456119373351643320e-01 9.977400000000000713e-01 9.974000000000000643e-01
-5.424671999441834647e-01 9.978199999999999292e-01 9.973899999999999988e-01
-5.393224625532028194e-01 9.978099999999999747e-01 9.973600000000000243e-01
-5.361777251622219520e-01 9.978199999999999292e-01 9.973199999999999843e-01
-5.330329877712411957e-01 9.978199999999999292e-01 9.972300000000000608e-01
-5.298882503802604393e-01 9.977400000000000713e-01 9.972399999999999043e-01
-5.267435129892795720e-01 9.977099999999999858e-01 9.972600000000000353e-01
-5.235987755982989267e-01 9.977000000000000313e-01 9.972999999999999643e-01
-5.204540382073180593e-01 9.976800000000000113e-01 9.973199999999999843e-01
-5.173093008163373030e-01 9.976499999999999257e-01 9.973600000000000243e-01
-5.141645634253566577e-01 9.976800000000000113e-01 9.974000000000000643e-01
-5.110198260343757903e-01 9.976700000000000568e-01 9.973799999999999333e-01
-5.078750886433950340e-01 9.977199999999999402e-01 9.973899999999999988e-01
-5.047303512524141667e-01 9.976700000000000568e-01 9.975300000000000278e-01
-5.015856138614335213e-01 9.977000000000000313e-01 9.975100000000000078e-01
-4.984408764704525985e-01 9.976800000000000113e-01 9.975600000000000023e-01
-4.952961390794718977e-01 9.976099999999999968e-01 9.975799999999999113e-01
-4.921514016884911968e-01 9.976099999999999968e-01 9.976300000000000168e-01
-4.890066642975103295e-01 9.976300000000000168e-01 9.976300000000000168e-01
-4.858619269065296287e-01 9.976099999999999968e-01 9.976300000000000168e-01
-4.827171895155487058e-01 9.975800000000000223e-01 9.975700000000000678e-01
-4.795724521245680050e-01 9.975700000000000678e-01 9.975100000000000078e-01
-4.764277147335873042e-01 9.976300000000000168e-01 9.975199999999999623e-01
-4.732829773426064368e-01 9.976899999999999658e-01 9.975400000000000933e-01
-4.701382399516257360e-01 9.976499999999999257e-01 9.975600000000000023e-01
-4.669935025606448686e-01 9.976800000000000113e-01 9.974499999999999478e-01
-4.638487651696641678e-01 9.977300000000000058e-01 9.974300000000000388e-01
-4.607040277786834670e-01 9.977000000000000313e-01 9.973499999999999588e-01
-4.575592903877025996e-01 9.977000000000000313e-01 9.973700000000000898e-01
-4.544145529967218988e-01 9.977300000000000058e-01 9.974700000000000788e-01
-4.512698156057409760e-01 9.977499999999999147e-01 9.974800000000000333e-01
-4.481250782147602751e-01 9.978500000000000147e-01 9.974199999999999733e-01
-4.449803408237795743e-01 9.978100000000000858e-01 9.973899999999999988e-01
-4.418356034327987070e-01 9.977400000000000713e-01 9.974199999999999733e-01
-4.386908660418180061e-01 9.977199999999999402e-01 9.974499999999999478e-01
-4.355461286508371388e-01 9.977199999999999402e-01 9.974899999999999878e-01
-4.324013912598564380e-01 9.976800000000000113e-01 9.974300000000000388e-01
-4.292566538688757372e-01 9.976800000000000113e-01 9.973300000000000498e-01
-4.261119164778948698e-01 9.976300000000000168e-01 9.972699999999999898e-01
-4.229671790869141690e-01 9.977100000000000968e-01 9.972900000000000098e-01
-4.198224416959332461e-01 9.976899999999999658e-01 9.972100000000000408e-01
-4.166777043049525453e-01 9.977500000000000258e-01 9.971799999999999553e-01
-4.135329669139716779e-01 9.976899999999999658e-01 9.971999999999999753e-01
-4.103882295229909771e-01 9.976899999999999658e-01 9.972199999999999953e-01
-4.072434921320102763e-01 9.977399999999999602e-01 9.971700000000000008e-01
-4.040987547410294090e-01 9.976700000000000568e-01 9.972300000000000608e-01
-4.009540173500487081e-01 9.975800000000000223e-01 9.972099999999999298e-01
-3.978092799590678408e-01 9.975399999999999823e-01 9.971499999999999808e-01
-3.946645425680871400e-01 9.975600000000000023e-01 9.971700000000000008e-01
-3.915198051771064391e-01 9.975499999999999368e-01 9.972799999999999443e-01
-3.883750677861255163e-01 9.975800000000000223e-01 9.973499999999999588e-01
