frame,u1_0.0_u2_0.0_b_0.0,std_u1_0.0_u2_0.0_b_0.0,u1_0.0_u2_0.2_b_0.0,std_u1_0.0_u2_0.2_b_0.0,u1_0.0_u2_0.4_b_0.0,std_u1_0.0_u2_0.4_b_0.0,u1_0.0_u2_0.6_b_0.0,std_u1_0.0_u2_0.6_b_0.0,u1_0.0_u2_0.0_b_0.2,std_u1_0.0_u2_0.0_b_0.2,u1_0.0_u2_0.2_b_0.2,std_u1_0.0_u2_0.2_b_0.2,u1_0.0_u2_0.4_b_0.2,std_u1_0.0_u2_0.4_b_0.2,u1_0.0_u2_0.6_b_0.2,std_u1_0.0_u2_0.6_b_0.2,u1_0.0_u2_0.0_b_0.4,std_u1_0.0_u2_0.0_b_0.4,u1_0.0_u2_0.2_b_0.4,std_u1_0.0_u2_0.2_b_0.4
-0.0005953175273133856,0.9963437500000002,0.0005536664931600526,0.9962368055555552,0.0005853136854196231,0.9960979166666668,0.0006065482275259032,0.9959236111111114,0.0006235708969958832,0.9963548611111116,0.0005035172393667415,0.996266666666667,0.0005626902970288125,0.9961840277777779,0.0005524457231313977,0.9960819444444448,0.0005514063809148258,0.9964402777777775,0.0005542536829482749,0.9964145833333332,0.0005730706863678096
-0.0005819396053512872,0.9963888888888892,0.0005765812931879744,0.996254861111111,0.0005641996783109448,0.9961291666666666,0.0005972399868158933,0.9959833333333336,0.0006275503521188144,0.9963388888888888,0.0005186044902273328,0.9962548611111116,0.0005374080275891731,0.9961597222222224,0.0005662767585588807,0.9960763888888892,0.0005821996258337832,0.9964173611111112,0.0005790013586361155,0.9963694444444448,0.0005829098992273831
-0.0005685616833891884,0.9963736111111116,0.0005557968226111889,0.9962715277777779,0.0005669827379685518,0.9961361111111116,0.000571905252016406,0.995979166666667,0.0006187885790442117,0.996371527777778,0.0005317354354399071,0.9962423611111114,0.0005400612783875387,0.9961263888888896,0.0005420920694203073,0.9960201388888892,0.0005790513307754698,0.9964298611111114,0.0005357579255446926,0.996361111111111,0.0005681896744686907
-0.0005551837614270901,0.9963986111111122,0.0005098773605873341,0.9962395833333332,0.000543326782935973,0.9961333333333332,0.0005757844890041554,0.9960361111111112,0.0005864730320176255,0.9963090277777772,0.0005156571492035152,0.9962458333333338,0.0005199548146322518,0.9961333333333342,0.0005508200956553591,0.9960090277777776,0.0005538998766044908,0.9964062499999996,0.0005628920958532615,0.9963548611111113,0.0005627824222414429
-0.0005418058394649915,0.9964284722222221,0.0005023435624987623,0.9962777777777784,0.0005183366083021477,0.9961486111111116,0.0005492190724166222,0.9959854166666672,0.0005789180621514437,0.9963069444444445,0.00048160410653574844,0.9962159722222226,0.0005078658863200585,0.9961104166666668,0.0005185407877989058,0.995999305555556,0.0005360278972551741,0.9963416666666663,0.0005928196902812756,0.9963284722222223,0.0006021081630148678
-0.0005284279175028928,0.9964076388888892,0.0005160385780571172,0.9963125000000004,0.00048689421050390633,0.9961347222222224,0.0005295857191717123,0.9960374999999998,0.0005535920161728903,0.996290277777778,0.00048376218203310565,0.9961826388888892,0.0004681147959543253,0.9960840277777782,0.0005183547505102486,0.9959597222222224,0.0005318537781740617,0.9963145833333332,0.000585260952007258,0.9962784722222225,0.0005921453299832598
-0.0005150499955407943,0.9963993055555558,0.0005744256222738447,0.9962847222222226,0.000551154442180957,0.9961569444444448,0.000514509760072515,0.9960000000000004,0.0005394184110894066,0.9963201388888886,0.0004725075730988913,0.996183333333333,0.0005090159351358515,0.9960500000000002,0.0004942259192507642,0.9959388888888886,0.0005359455702970085,0.9962729166666668,0.000588465764525446,0.9962402777777778,0.0005676649023482293
-0.0005016720735786958,0.99640625,0.0005615539884503086,0.9962861111111112,0.0005953847702883933,0.99614375,0.0005985091915040389,0.9960138888888892,0.0005571851100967961,0.9963618055555556,0.00046241814006960596,0.9962111111111108,0.0004767673423856074,0.9960708333333332,0.0005200438460859413,0.9959062499999998,0.0005387273347470919,0.9962673611111108,0.0005269250238030782,0.9961895833333333,0.0005681519036737846
-0.0004882941516165972,0.9963944444444444,0.0005377780647382184,0.9962604166666672,0.0005872450688029082,0.9961298611111108,0.0005882526535542204,0.9959854166666668,0.0005914771312225522,0.996415972222222,0.00047634991337160495,0.9962451388888888,0.00046910274793192364,0.9960888888888888,0.0004848077765949208,0.995929166666667,0.0005511614420341737,0.99631875,0.0005690373714375817,0.9961944444444442,0.0005720468987076032
-0.00047491622965449874,0.9963826388888892,0.0005789014014162778,0.9962763888888893,0.0005692733482798349,0.9961236111111114,0.0005994773315044125,0.9959659722222224,0.0006185309501273427,0.996421527777778,0.0004889160148724596,0.9963166666666669,0.0005036441277404222,0.9961256944444448,0.0004791963557629985,0.9959312500000004,0.0005220444252594261,0.9962916666666666,0.0006060077312793742,0.9961805555555558,0.0005780848542951352
-0.0004615383076924002,0.996361805555556,0.0005799999833705843,0.9962520833333336,0.0006216076919449957,0.9961395833333336,0.0006017107651583153,0.9959701388888892,0.0006011943969566731,0.9964423611111116,0.0004895665875780749,0.9962833333333336,0.0005141966045669173,0.9961701388888886,0.0004749994923648968,0.9959756944444446,0.000518008543443296,0.9962652777777784,0.0005960890412192874,0.9961993055555557,0.0006141932220752811
-0.00044816038573030167,0.9963409722222222,0.000589353442943938,0.9962256944444448,0.0005932096306492832,0.996092361111112,0.0006016754994478378,0.9959819444444448,0.0006609287213394183,0.9964569444444444,0.0004830438948180464,0.9963118055555558,0.0004896493257335908,0.9961618055555556,0.0005287231117116272,0.9960215277777772,0.0005236861683604896,0.9962604166666672,0.0005606257354757961,0.9961472222222222,0.0005743084945511234
-0.00043478246376820297,0.9963298611111114,0.0005847597474102961,0.9961868055555562,0.0005898442035093497,0.9960750000000002,0.0005948661536351999,0.9959361111111112,0.0006088404786108272,0.9964631944444448,0.0005219483435192309,0.9963145833333336,0.0005265478175499989,0.996171527777778,0.0005044129143046221,0.9960006944444444,0.0005557460610868737,0.9963076388888896,0.0005306350834810948,0.9961666666666671,0.0005743353646704258
-0.0004214045418061045,0.9963493055555565,0.0005781811993038122,0.9961965277777779,0.0006130143185798782,0.9960340277777778,0.0006217038856647271,0.9958937500000004,0.0006209090651050588,0.9964222222222222,0.0005127690501243571,0.9963111111111116,0.0005328050045180731,0.9961604166666672,0.0005232070906650806,0.9960027777777776,0.0005108695081143372,0.9963472222222224,0.0005465943944999472,0.9962069444444452,0.0005075795108911942
-0.00040802661984400585,0.9963534722222224,0.0005817434517661888,0.9962194444444444,0.0005890526501861768,0.9960743055555557,0.0006096063386459202,0.99589375,0.0006374648229219888,0.9964097222222226,0.0005058206722437703,0.9962909722222224,0.0005166213951193477,0.996153472222223,0.0005298929654033426,0.9959944444444448,0.0005396043360705804,0.9963465277777778,0.0005229673872406216,0.9962402777777773,0.0005216586054281887
-0.00039464869788190753,0.996359722222222,0.0006127487527124147,0.9962090277777786,0.0005988024152938327,0.9960527777777776,0.0006241599292520735,0.9959263888888888,0.0006132396642443076,0.9963527777777778,0.0005084623394286799,0.996255555555556,0.0005317177497809314,0.9961458333333332,0.0005438258248536726,0.9959875000000004,0.0005600150874290307,0.9963229166666668,0.0005136518785274881,0.9962256944444448,0.0005242273672384242
-0.0003812707759198088,0.9963729166666658,0.0006030365388014487,0.996230555555556,0.0006006105432735611,0.996078472222222,0.0006289960984147552,0.9959138888888892,0.0006297902845147199,0.9963375000000002,0.0005221760470129549,0.9962326388888892,0.0005496101136316277,0.9960972222222224,0.0005741674057942906,0.9959798611111114,0.0005873863003978372,0.9963562500000002,0.0004762851158435205,0.9962222222222219,0.0004995754370302317
-0.0003678928539577102,0.9964152777777786,0.0005612881321424471,0.9962513888888886,0.0006226793335812107,0.9960763888888892,0.0006516168755251325,0.9959090277777779,0.0006255549234011009,0.996325,0.0005322254117278597,0.9962131944444448,0.0005460078000788219,0.996079166666667,0.0005835168362165275,0.9959597222222226,0.0005954090693603436,0.9963944444444444,0.0005144591430585562,0.9962743055555557,0.0004987711558370884
-0.00035451493199561176,0.9964243055555564,0.0005510927521303675,0.9962812500000005,0.0005765541095193968,0.9961201388888892,0.0006182782838378141,0.9959333333333342,0.0006592117908420474,0.9963666666666672,0.000497493718553307,0.9962569444444446,0.0005354972737997019,0.9960930555555564,0.0005417930764178508,0.9959215277777778,0.0005752712557975724,0.9964166666666671,0.0004884072754030904,0.9963312499999997,0.0005186858505628157
-0.0003411370100335131,0.9964201388888893,0.0005412814691618667,0.9962715277777784,0.0005653473032592189,0.9961388888888894,0.0005617364502203589,0.9959604166666672,0.0005822373136031825,0.9964166666666672,0.0004807642449883953,0.9962263888888896,0.0005196579329558571,0.9960708333333332,0.0005521056075171237,0.995947222222222,0.0005459163776239255,0.9964027777777779,0.0005404187905095466,0.9963180555555552,0.0005463455329349998
-0.0003277590880714147,0.9964465277777782,0.0005723970707784944,0.9962833333333336,0.0005754828890206569,0.9961215277777778,0.0005911084840950383,0.9959819444444444,0.0005712218196847423,0.9964145833333335,0.0005432096080158552,0.9962895833333332,0.0005505639469872915,0.9961270833333336,0.0005445396564989583,0.9959208333333334,0.0005427179968216231,0.9963513888888892,0.0005555052060517695,0.9962951388888895,0.000536610572609042
-0.000314381166109316,0.9964430555555556,0.0005653972027818903,0.9963069444444448,0.0006115197497391112,0.9961430555555552,0.0005911366300882609,0.9959680555555558,0.0005844417379531794,0.9964034722222228,0.0005495153413140577,0.9962909722222228,0.0005651937386342527,0.996153472222223,0.0005480389949347915,0.9959472222222224,0.0005634439952670298,0.9963631944444448,0.0005878590149437363,0.99624375,0.0005673568611291966
-0.0003010032441472176,0.9964263888888888,0.0005875032834160912,0.9962770833333336,0.0005699011549285424,0.9961500000000004,0.0005910795208768483,0.9960041666666664,0.000622759874358582,0.9964041666666672,0.0005570102482599981,0.9962541666666668,0.0005763319918370112,0.9961270833333336,0.0005528715547200102,0.9959694444444444,0.0005723098638385604,0.9963666666666668,0.0005729633819338193,0.996219444444445,0.0005989896328375947
-0.000287625322185119,0.9964201388888898,0.0006272548061362197,0.996275,0.0006497506644290008,0.9961374999999996,0.0006294885122359544,0.995965277777778,0.0006226421574008925,0.9964236111111112,0.0005753001766120706,0.9962826388888892,0.0005884002001399147,0.9960951388888892,0.0006021081630148661,0.9959527777777779,0.0005761194149192652,0.9963715277777776,0.0006130237588038723,0.9962409722222225,0.0005962649789769014
-0.00027424740022302034,0.9963923611111116,0.0005648250131896496,0.9962576388888894,0.0006101946252712141,0.9961201388888882,0.0006490552102056183,0.9959673611111124,0.0006399413884957551,0.9964000000000004,0.0005460930255850109,0.9962729166666668,0.0005907232795950661,0.9961194444444448,0.00062274903293758,0.995972222222222,0.0006215025600098265,0.9963736111111109,0.0006003455152279554,0.9962798611111114,0.0006203340491716792
-0.0002608694782609219,0.9963416666666668,0.0006242031957861414,0.9962319444444444,0.0005990137856778399,0.996084722222222,0.0005948256176662997,0.9959319444444444,0.0006349197358624605,0.9963958333333334,0.0005751660388289807,0.99624375,0.0005657225079652753,0.996090277777778,0.0006010776715899103,0.9959694444444444,0.0006158528163108688,0.9964090277777776,0.0006320890402340063,0.9962833333333335,0.0006002892821150689
-0.00024749155629882327,0.996330555555556,0.0005736228812351797,0.9961965277777778,0.0006090364879650796,0.9960625000000004,0.0006503426803246535,0.9959111111111116,0.0006361717583898553,0.9963805555555558,0.0005358375813436856,0.9962590277777779,0.0005704729025656963,0.9961256944444448,0.0006036152496406682,0.9959576388888888,0.0005941454173905362,0.9963847222222224,0.0006231624221027668,0.9962500000000004,0.0006448693522578699
-0.00023411363433672484,0.996353472222222,0.0005815444627810994,0.9962194444444448,0.0005608704104193321,0.9960520833333342,0.0006015087608271853,0.9958812500000006,0.0006416903404723813,0.996404166666667,0.0005262386182458813,0.9962638888888892,0.0005457467417885731,0.9961423611111117,0.0005787914285361473,0.9959722222222224,0.0005919339511036137,0.9963854166666668,0.0005924937978265777,0.9962597222222218,0.0006203701976229734
-0.00022073571237462617,0.9963604166666664,0.0005448796269547681,0.9962097222222224,0.0005745351717521293,0.9960638888888892,0.0005989703098641591,0.9958951388888884,0.0006187180438187608,0.9963548611111112,0.0005016749530200402,0.996254861111111,0.0005002656508802303,0.9961138888888894,0.0005084851018126649,0.9959618055555558,0.0005645688121680443,0.9963979166666672,0.000580893957062604,0.996247916666667,0.0006228167887226699
-0.0002073577904125277,0.9963263888888892,0.0005564835998603882,0.9961638888888888,0.0005658013545755293,0.9960534722222226,0.0005691526183126053,0.9959062500000004,0.0005911737481172229,0.9963326388888896,0.00048668567235213034,0.9962145833333332,0.0005079988084157783,0.9960777777777782,0.0005265775827143519,0.9959208333333334,0.000534769117712734,0.9963576388888892,0.000589883446716279,0.9962562500000001,0.0005943564154706414
-0.0001939798684504292,0.9963152777777784,0.0005865174341972152,0.9961506944444452,0.0005988314076465543,0.9960111111111114,0.0005930669397814475,0.995848611111112,0.0005923883835066187,0.9963513888888892,0.00046574603303082684,0.9961972222222224,0.00048303790460372186,0.9960652777777778,0.0005066894335771801,0.9959298611111111,0.0005478277635239583,0.9963701388888891,0.0006125421218824463,0.9962604166666664,0.000601941544242616
-0.0001806019464883305,0.9963562500000004,0.0005578732038501856,0.9962180555555556,0.0005948450752761166,0.9960472222222224,0.0005839018393743041,0.9958847222222232,0.000610117563554788,0.9964006944444446,0.00047778131054895644,0.9962416666666668,0.00046849838926162947,0.996081944444445,0.0004844794043195994,0.9959104166666672,0.0005000188075166504,0.9963513888888891,0.0006146535584486464,0.9962333333333337,0.0005933270911032439
-0.00016722402452623206,0.9963881944444448,0.0005215823318116038,0.996241666666667,0.0005554235954389885,0.996099305555556,0.0005754724139595173,0.9959256944444442,0.0005817235559307303,0.9964180555555562,0.0004999980709839314,0.9962597222222224,0.0005104445381657214,0.9960881944444444,0.0005196704610782564,0.9959090277777779,0.0005213048791313694,0.9963222222222216,0.0005740262823595342,0.9962027777777783,0.0005727950207556475
-0.00015384610256413342,0.9963631944444444,0.0005037815141936178,0.9962326388888886,0.000508708403674578,0.9960881944444449,0.0005047569814668266,0.9959319444444448,0.0005353243363249333,0.9964013888888892,0.0005058664337208334,0.9962486111111116,0.0005334834134901855,0.996094444444445,0.0005043713236285002,0.995943055555556,0.0005215254660401456,0.9963416666666668,0.0005852547719994696,0.9962006944444446,0.0005820915188056195
-0.00014046818060203502,0.9963666666666666,0.0005110356224446677,0.9962236111111112,0.0004948792563798395,0.9960486111111112,0.0004922528677442796,0.9958972222222224,0.0005078929482810077,0.9963965277777782,0.00048543554247197326,0.9962541666666672,0.0004933410753896972,0.9961222222222228,0.0005294491080592097,0.9959493055555559,0.0005379461792976932,0.9963430555555556,0.0006011354354289848,0.9962097222222221,0.0005968652033647617
-0.00012709025863993635,0.9964069444444444,0.0004989785090253263,0.9962562500000002,0.0005188754868302555,0.9960854166666672,0.0005202455016090415,0.9959104166666674,0.000518763944480139,0.996415972222222,0.0005035172393667387,0.9962673611111121,0.00048231403935789386,0.9961138888888892,0.0005110960142697898,0.9959277777777784,0.0005354270246872422,0.9963486111111112,0.0005688665767108892,0.9962006944444453,0.0005797005765804114
-0.00011371233667783767,0.9964409722222226,0.000475608264699662,0.9962812500000002,0.000500585594578984,0.9961277777777776,0.0005032226392873786,0.9959597222222222,0.000502653069248255,0.9964243055555552,0.0005494100195653175,0.9962770833333336,0.000535451793054413,0.9961229166666672,0.0005260530114288227,0.9959416666666672,0.0005264530157362363,0.9963722222222222,0.0005258297382045396,0.996254861111111,0.0005913434008652809
-0.00010033441471573928,0.9964277777777776,0.000470782117830679,0.9963076388888892,0.0004635805487230053,0.9961541666666666,0.00048228454218399766,0.9959916666666668,0.0004899924413627093,0.9964326388888892,0.0005665538933263143,0.9962784722222234,0.0005556419203703363,0.996121527777778,0.0005610728637954731,0.99595625,0.0005613890778767042,0.9963652777777776,0.00046908886928167235,0.9962173611111116,0.0005301440921934893
-8.695649275364064e-05,0.9964138888888892,0.00048099690715363116,0.9962951388888892,0.0004863764156976687,0.9961284722222224,0.0005049403880902066,0.9959652777777782,0.0005201476968546677,0.9964166666666664,0.0005572543471408791,0.9962673611111112,0.0005627207214413778,0.9960986111111116,0.0005640650381684324,0.9959388888888886,0.0005986803904225892,0.9963666666666666,0.00046340626923939415,0.996213888888889,0.0005250367418066231
-7.357857079154221e-05,0.9964104166666666,0.0005050855377685685,0.9962805555555556,0.0005083712797008613,0.9961423611111117,0.0005235645978456535,0.9959604166666668,0.0005198560275228593,0.9964034722222224,0.0005504623302335723,0.9962548611111116,0.000567064385891866,0.996114583333334,0.0005967759152777152,0.9959305555555557,0.0005643060854046276,0.9963562500000004,0.0005098522956954574,0.9962243055555559,0.0005139034344788288
-6.020064882944357e-05,0.9963770833333336,0.0005166176612064065,0.9962381944444448,0.0005305805513309142,0.9961013888888888,0.0005316578862621005,0.9959416666666672,0.0005361470914811593,0.9963819444444448,0.0005701469244257135,0.9962541666666668,0.0005923753580415157,0.996081944444445,0.0005826368196228648,0.9959152777777774,0.0005960890412192902,0.9963958333333331,0.0005520636788954347,0.9962513888888894,0.0005612881321424399
-4.682272686734514e-05,0.9963854166666668,0.000535008491192566,0.9962479166666672,0.0005396825305643069,0.9960972222222224,0.0005406329166979018,0.9959270833333336,0.0005478876206918813,0.996411805555556,0.0005783813454027332,0.9962798611111121,0.0005854916256214435,0.996125,0.0005684612107682838,0.9959493055555556,0.0006023003581690937,0.9964263888888888,0.0005597601310570336,0.9963041666666668,0.0005785168216767389
-3.344480490524672e-05,0.996393055555556,0.0005298042236827696,0.9962562500000004,0.0005432841767981618,0.9961013888888884,0.0005417930764178477,0.9959499999999998,0.0005396758286230717,0.9963979166666668,0.0005714526749628696,0.9962861111111112,0.0006123472346654858,0.9961090277777784,0.0006103653119593273,0.995949305555556,0.0005985414209240108,0.9964159722222224,0.000572265623354085,0.9962541666666668,0.0005619956586757342
-2.0066882943147856e-05,0.996368055555556,0.0005358213811235417,0.9962229166666668,0.0005380394041917031,0.996071527777778,0.000547859453427497,0.9959062500000004,0.00055803915342855,0.9964111111111116,0.000583108422249897,0.9962388888888892,0.0006110416627205086,0.9960986111111121,0.0006102882717956745,0.9959305555555564,0.000582274170710447,0.9964340277777785,0.0005646713065258285,0.9962916666666671,0.0005510931896727655
-6.68896098104943e-06,0.9963229166666674,0.000526009006136817,0.9961673611111108,0.0005213603814795935,0.9960312499999998,0.0005358731301101743,0.9958798611111108,0.0005536908811069469,0.9963916666666662,0.0005862624870343478,0.9962479166666668,0.0005938986168780228,0.9960972222222221,0.0006023039612424902,0.9959319444444446,0.0005914106775381838,0.9964569444444444,0.0005579790888377929,0.9962993055555559,0.000569833454524269
6.688960981048996e-06,0.9963041666666668,0.0005162464689144799,0.9961541666666672,0.0005232610088028089,0.996,0.0005315290661366989,0.9958222222222228,0.0005425135829214998,0.9963965277777784,0.0005796506604130473,0.9962625,0.0005773151860760938,0.9961062500000004,0.0006035161728018008,0.9959236111111114,0.0006275488151786272,0.9964465277777778,0.0005503361591947969,0.9963145833333331,0.0005705405270929935
2.0066882943147856e-05,0.9962958333333332,0.0005272493699836453,0.9961611111111116,0.0005448340442763033,0.9960277777777776,0.0005445790649893686,0.995868055555556,0.0005529365349914901,0.9964076388888896,0.0005880558671861858,0.9962881944444444,0.0005812358952224704,0.9961340277777779,0.0005977674352419997,0.9959576388888892,0.0006154827066549918,0.99638125,0.0005353977515033244,0.9962840277777776,0.0005467174596716997
3.344480490524628e-05,0.9963152777777784,0.0005205480700279988,0.9961576388888892,0.0005333545821866635,0.99603125,0.0005522536424942346,0.995877777777778,0.000556311985032999,0.9964173611111116,0.000582687721433939,0.9962881944444448,0.0006053289426898629,0.9961340277777782,0.0005894810799956497,0.9959798611111116,0.0005954102842878982,0.9964187500000002,0.0005210235763663973,0.9962909722222224,0.0005530843475679772
4.682272686734471e-05,0.9963333333333332,0.0005424140143497066,0.9962076388888887,0.0005542341054760498,0.9960611111111114,0.0005546242193515823,0.9959069444444448,0.0005678687549421068,0.996403472222223,0.0005746371473201539,0.9962472222222224,0.0005596308858480447,0.9960902777777778,0.0005577301191458726,0.9959340277777784,0.0005806382018525983,0.9964555555555558,0.0005353189311286209,0.9963236111111109,0.0005472134094045043
6.020064882944357e-05,0.9964041666666672,0.0005467337780621174,0.9962701388888886,0.0005540252360600199,0.996121527777778,0.0005855015096025915,0.9959555555555556,0.0005754359592603517,0.9964361111111107,0.0005539978161030191,0.9962590277777778,0.0005732053144918778,0.9961104166666672,0.0005788680785073719,0.9959395833333338,0.000595698557018009,0.9964201388888893,0.0005420293479537943,0.996288888888889,0.0005843179520909857
7.357857079154201e-05,0.996414583333333,0.000494701380651519,0.99627013888889,0.0005013864842970964,0.9960986111111118,0.0005031133778659138,0.9959472222222224,0.0005034525858239647,0.9964083333333338,0.0005573997169396876,0.9962826388888892,0.0005686948826908553,0.9961201388888896,0.0005799301356123473,0.9959604166666672,0.0005588060291735788,0.9964611111111109,0.0005476098457934067,0.9963180555555554,0.0005891557964317567
8.695649275364042e-05,0.9964083333333332,0.0004652757048046707,0.9962576388888892,0.0004720174188235455,0.9961083333333342,0.0005059369745553597,0.9959236111111108,0.0005166872009061615,0.9963604166666666,0.000551425184223845,0.9962375,0.0005575294793733978,0.9960868055555552,0.0005621548152114639,0.9959361111111116,0.0005554583248248986,0.9964638888888888,0.0005624982853197465,0.9963250000000006,0.0005662580225905444
0.00010033441471573885,0.9964034722222224,0.00046522543237886523,0.9962375000000002,0.0004843201133777374,0.9960861111111112,0.0004826783557004877,0.9959263888888892,0.0004983982832689459,0.9963965277777777,0.0005095154553381048,0.9962361111111112,0.0005182249499642338,0.9960944444444446,0.00054877107372567,0.995966666666667,0.0005524985335995299,0.9964194444444444,0.0005530778080237849,0.9962722222222223,0.0005494876963090805
0.00011371233667783767,0.9963833333333336,0.0004919961231404045,0.9962263888888891,0.0005105578980722507,0.996078472222222,0.0005177738845526072,0.9959236111111112,0.0005245791228907638,0.9963958333333336,0.0005350287721581268,0.996264583333333,0.0005351815307289076,0.9961069444444448,0.0005315490262280177,0.99594375,0.0005404004966312138,0.9963868055555553,0.0005642509613430403,0.9962229166666675,0.000524863573543957
0.00012709025863993608,0.9963874999999996,0.0005346392432008409,0.9962402777777779,0.0005527899914898592,0.9961152777777776,0.0005661336681799752,0.9959513888888892,0.0005831927740708035,0.9963791666666671,0.0005297678125227995,0.9962444444444448,0.0005258077266759211,0.9960777777777776,0.0005668028158881747,0.9959375,0.0005557204616365004,0.9963423611111114,0.0005176062059264539,0.9962131944444448,0.0005063023902170559
0.00014046818060203456,0.9963763888888884,0.0005589117374388481,0.9962319444444446,0.0005702078216550063,0.9960972222222224,0.0005711356998597842,0.9959472222222228,0.0005609735805050818,0.9963812500000004,0.0005277773209062364,0.996253472222222,0.000537956936840731,0.996097222222223,0.0005299298229803163,0.9959194444444448,0.0005311950770447133,0.9963409722222224,0.0005250656741697722,0.9962076388888891,0.0005402755462678902
0.00015384610256413342,0.9964104166666664,0.0005449858242294977,0.9962881944444444,0.0005690611006433589,0.9961583333333336,0.0005739725119240851,0.9959875,0.0006131893324311875,0.9963902777777776,0.0005323975441920538,0.9962673611111112,0.0005287887794786032,0.9961069444444448,0.0005354540446673414,0.9959604166666672,0.0005612859841636149,0.9963263888888894,0.0005178060167549769,0.9961340277777782,0.0005579077807496405
0.00016722402452623185,0.9964395833333334,0.0005676423891363719,0.996305555555556,0.0005621483811851953,0.9961562500000004,0.0005489428497710983,0.9959930555555558,0.0005771079851667388,0.9963972222222224,0.000509485639919273,0.9962854166666666,0.0005292008409787282,0.9961173611111116,0.0005158927709129597,0.9959465277777784,0.000533463073773849,0.996325,0.0005594723042825798,0.9961493055555555,0.0006136842136174027
0.00018060194648833027,0.996468055555556,0.0005325279654164798,0.9963277777777779,0.0005399259780084613,0.996155555555556,0.0005504557595391976,0.9960020833333338,0.0005811927490721795,0.9964305555555556,0.0005198973070487547,0.9962902777777785,0.000529782377287085,0.9961145833333336,0.0005426340186909988,0.9959458333333336,0.0005481080675411581,0.996240277777778,0.0005791699973258847,0.9961111111111113,0.0005990282769145473
0.0001939798684504287,0.9964548611111108,0.0005538058383908619,0.9963201388888888,0.0005647840288361545,0.996175694444444,0.0005752209552654888,0.9960152777777782,0.0005775490332452039,0.9964229166666664,0.0005237598337271863,0.9962895833333336,0.0005209680381359921,0.9960923611111112,0.0005308531560633982,0.9959361111111114,0.0005631152328183786,0.9962736111111116,0.0005486919771624728,0.9961111111111113,0.0005861374401669194
0.00020735779041252758,0.9964798611111108,0.0005678496468702061,0.9963326388888892,0.0005789014014162759,0.996190277777778,0.0006127676411975153,0.9960201388888892,0.000631081141087111,0.99638125,0.0005299657680244835,0.9962368055555559,0.0005259466590038241,0.9961152777777786,0.0005317667240110455,0.9959229166666668,0.0005259649971630678,0.9963125,0.0005865240120120131,0.9961840277777781,0.0005613822055515081
0.00022073571237462598,0.9964631944444444,0.0005723970707784983,0.996329166666667,0.0005989815816744179,0.9961847222222224,0.0006113493853662143,0.9960069444444452,0.0006377934449295179,0.9963881944444448,0.0004916544058421055,0.9962027777777784,0.0004961347512098188,0.9960416666666668,0.000525727009852918,0.9958784722222224,0.0005681451131522339,0.9963270833333336,0.0005579976706608766,0.9961854166666665,0.0005634983424504896
0.0002341136343367244,0.9964701388888884,0.0006121641022775531,0.9963069444444448,0.0006178276733447769,0.9961520833333342,0.0006383448015360876,0.9959951388888888,0.0006498126362201349,0.996359027777778,0.0004914542659543143,0.9962243055555556,0.0005345467785775684,0.9960493055555556,0.000537106427110317,0.9959,0.0005547146413547549,0.9963347222222224,0.0005859053746337326,0.9961951388888893,0.000560928445927478
0.00024749155629882327,0.9964680555555556,0.0006151241343154086,0.9963062500000004,0.0006261251446470246,0.9961638888888892,0.0006344592817879734,0.996017361111112,0.0006522659784442253,0.9963388888888892,0.0005146840694620592,0.9962138888888886,0.0004956679618404493,0.9960583333333342,0.0005228129047119365,0.9958868055555556,0.0005585816024859774,0.9963347222222222,0.0005742329155996077,0.9962472222222222,0.0005953070065930403
0.0002608694782609217,0.9964590277777784,0.0006017909068145589,0.99633125,0.0006249502294997901,0.9961791666666674,0.0006346158432615029,0.9960458333333332,0.0006488816946899516,0.99633125,0.0004911794313652548,0.9961784722222224,0.0005252089347624611,0.996055555555556,0.0005463826046071405,0.9959125000000004,0.0005694630755759693,0.9963597222222221,0.000562112349277154,0.996263194444445,0.0005611863089050478
0.0002742474002230201,0.9965013888888892,0.0006199782826742063,0.9963527777777782,0.0006095054664071912,0.9962131944444444,0.000623219299704916,0.9960291666666664,0.0006234842731688549,0.9963347222222224,0.0005303282671965164,0.9962083333333338,0.0005597411769605549,0.9960541666666664,0.0005667943075199665,0.9958965277777776,0.0005703917425499203,0.9963923611111112,0.0005356931120889154,0.9962652777777784,0.0005579790888377885
0.0002876253221851185,0.9964715277777778,0.0005815942164101438,0.9963298611111118,0.0006175852611453348,0.9961826388888884,0.000604889015812502,0.996025,0.0006382484712955553,0.9963326388888896,0.0005499890395933744,0.9961756944444452,0.0005732053144918779,0.9960534722222224,0.0005652756449591256,0.9959000000000008,0.0005531475591758708,0.9963993055555558,0.0005767380970264803,0.9962576388888897,0.000545604896360082
0.0003010032441472174,0.9964833333333336,0.0005746979883188827,0.996325,0.0005913535947925537,0.9961798611111108,0.0006269410445189147,0.9960166666666668,0.0006289320754704418,0.996309722222222,0.0005722340209139595,0.9961687500000004,0.0005669793357165961,0.99605625,0.0005771660590525238,0.995918055555556,0.000598221063953809,0.9963958333333336,0.0005277320886656479,0.9962652777777782,0.0005542328002866517
