frame,u1_0.0_u2_0_b_0,std_u1_0.0_u2_0_b_0,u1_0.0_u2_0.2_b_0,std_u1_0.0_u2_0.2_b_0,u1_0.0_u2_0.4_b_0,std_u1_0.0_u2_0.4_b_0,u1_0.0_u2_0_b_0.2,std_u1_0.0_u2_0_b_0.2,u1_0.0_u2_0.2_b_0.2,std_u1_0.0_u2_0.2_b_0.2,u1_0.0_u2_0.4_b_0.2,std_u1_0.0_u2_0.4_b_0.2,u1_0.0_u2_0_b_0.4,std_u1_0.0_u2_0_b_0.4,u1_0.0_u2_0.2_b_0.4,std_u1_0.0_u2_0.2_b_0.4,u1_0.0_u2_0.4_b_0.4,std_u1_0.0_u2_0.4_b_0.4,u1_0.0_u2_0_b_0.6,std_u1_0.0_u2_0_b_0.6,u1_0.0_u2_0.2_b_0.6,std_u1_0.0_u2_0.2_b_0.6,u1_0.0_u2_0.4_b_0.6,std_u1_0.0_u2_0.4_b_0.6,u1_0.0_u2_0_b_0.8,std_u1_0.0_u2_0_b_0.8,u1_0.0_u2_0.2_b_0.8,std_u1_0.0_u2_0.2_b_0.8,u1_0.0_u2_0.4_b_0.8,std_u1_0.0_u2_0.4_b_0.8,u1_0.1_u2_0_b_0,std_u1_0.1_u2_0_b_0,u1_0.1_u2_0.2_b_0,std_u1_0.1_u2_0.2_b_0,u1_0.1_u2_0.4_b_0,std_u1_0.1_u2_0.4_b_0,u1_0.1_u2_0_b_0.2,std_u1_0.1_u2_0_b_0.2,u1_0.1_u2_0.2_b_0.2,std_u1_0.1_u2_0.2_b_0.2,u1_0.1_u2_0.4_b_0.2,std_u1_0.1_u2_0.4_b_0.2,u1_0.1_u2_0_b_0.4,std_u1_0.1_u2_0_b_0.4,u1_0.1_u2_0.2_b_0.4,std_u1_0.1_u2_0.2_b_0.4,u1_0.1_u2_0.4_b_0.4,std_u1_0.1_u2_0.4_b_0.4,u1_0.1_u2_0_b_0.6,std_u1_0.1_u2_0_b_0.6,u1_0.1_u2_0.2_b_0.6,std_u1_0.1_u2_0.2_b_0.6,u1_0.1_u2_0.4_b_0.6,std_u1_0.1_u2_0.4_b_0.6,u1_0.1_u2_0_b_0.8,std_u1_0.1_u2_0_b_0.8,u1_0.1_u2_0.2_b_0.8,std_u1_0.1_u2_0.2_b_0.8,u1_0.1_u2_0.4_b_0.8,std_u1_0.1_u2_0.4_b_0.8,u1_0.2_u2_0_b_0,std_u1_0.2_u2_0_b_0,u1_0.2_u2_0.2_b_0,std_u1_0.2_u2_0.2_b_0,u1_0.2_u2_0.4_b_0,std_u1_0.2_u2_0.4_b_0,u1_0.2_u2_0_b_0.2,std_u1_0.2_u2_0_b_0.2,u1_0.2_u2_0.2_b_0.2,std_u1_0.2_u2_0.2_b_0.2,u1_0.2_u2_0.4_b_0.2,std_u1_0.2_u2_0.4_b_0.2,u1_0.2_u2_0_b_0.4,std_u1_0.2_u2_0_b_0.4,u1_0.2_u2_0.2_b_0.4,std_u1_0.2_u2_0.2_b_0.4,u1_0.2_u2_0.4_b_0.4,std_u1_0.2_u2_0.4_b_0.4,u1_0.2_u2_0_b_0.6,std_u1_0.2_u2_0_b_0.6,u1_0.2_u2_0.2_b_0.6,std_u1_0.2_u2_0.2_b_0.6,u1_0.2_u2_0.4_b_0.6,std_u1_0.2_u2_0.4_b_0.6,u1_0.2_u2_0_b_0.8,std_u1_0.2_u2_0_b_0.8,u1_0.2_u2_0.2_b_0.8,std_u1_0.2_u2_0.2_b_0.8,u1_0.2_u2_0.4_b_0.8,std_u1_0.2_u2_0.4_b_0.8,u1_0.3_u2_0_b_0,std_u1_0.3_u2_0_b_0,u1_0.3_u2_0.2_b_0,std_u1_0.3_u2_0.2_b_0
-0.017303478850244212,0.9805,0.007872243785746347,0.9822500000000002,0.007777728174444987,0.9837083333333334,0.0071684832968890765,0.9839166666666668,0.007317691651819663,0.985,0.007264831572567788,0.9862500000000004,0.006548430685625709,0.9914583333333342,0.005672637785408526,0.9922083333333342,0.005373384770225283,0.9927083333333342,0.005219986962520982,0.9991666666666672,0.00170782512765993,0.9992083333333341,0.0016024070435857775,0.9995416666666672,0.0012631255326020039,1.0,0.0,1.0,0.0,1.0,0.0,0.9817916666666668,0.00788711590013878,0.983125,0.007328478506635748,0.9848333333333336,0.006990072325170251,0.9844583333333334,0.007320893805479703,0.9857083333333336,0.006670701903764615,0.9870833333333338,0.006266644503506906,0.9917500000000008,0.00557711096058405,0.9925416666666677,0.005355260912826243,0.9929583333333342,0.00529658564024453,0.9991666666666672,0.00170782512765993,0.9994166666666672,0.0013718398027628526,0.9996250000000004,0.0011777745020918762,1.0,0.0,1.0,0.0,1.0,0.0,0.9824166666666668,0.007816915418927501,0.9841250000000002,0.007153937338588056,0.985875,0.006917043162443835,0.9852916666666668,0.007025622748198196,0.9867916666666672,0.006442992532804751,0.9879166666666668,0.006154830984230558,0.9923333333333344,0.005436502143433374,0.9927916666666674,0.0051758990094046145,0.9935000000000006,0.0050799168847094,0.999208333333334,0.0016024070435857775,0.9995416666666672,0.0012631255326020039,0.9996666666666668,0.0011303883305208743,1.0,0.0,1.0,0.0,1.0,0.0,0.9835833333333336,0.0070862738994324544,0.9854166666666669,0.0070390774332373335
-0.017213590648424763,0.9799166666666668,0.007922804638089538,0.9812083333333332,0.007857122564908847,0.9824166666666668,0.007564078118169963,0.9830833333333336,0.007355553457535781,0.98425,0.007321486643207554,0.9854166666666668,0.007019318580413153,0.9907500000000008,0.005748792143669069,0.9915833333333341,0.005552151735038314,0.9922916666666676,0.005466914374469195,0.998833333333334,0.0018333333333333266,0.9989166666666672,0.0018085445345175527,0.9991666666666672,0.00170782512765993,1.0,0.0,1.0,0.0,1.0,0.0,0.980375,0.007834995391050176,0.9819583333333334,0.0076683648481566296,0.9838333333333334,0.0070336492820030645,0.9838333333333332,0.007304869000270377,0.9850000000000004,0.00709068246206088,0.986375,0.006459139734601745,0.9913750000000008,0.005644410952437828,0.9920416666666676,0.005413300235941524,0.9925833333333344,0.005399974279774149,0.9988750000000004,0.00182145774953286,0.9990000000000006,0.0017795130420052126,0.9992500000000004,0.001578941276791362,1.0,0.0,1.0,0.0,1.0,0.0,0.9817916666666668,0.007600141628797287,0.9832500000000002,0.007109754644930513,0.985,0.0069920589878010005,0.9844583333333334,0.007339840862640609,0.9857500000000003,0.006790004909178382,0.9872083333333336,0.006245970923545657,0.9916250000000006,0.005477067088222399,0.9924166666666676,0.005451172147142111,0.9930416666666672,0.005169186213623108,0.9989166666666672,0.0018085445345175527,0.9992083333333336,0.0016868568733330936,0.9994166666666672,0.0013718398027628526,1.0,0.0,1.0,0.0,1.0,0.0,0.9825000000000002,0.007499999999999989,0.9843333333333337,0.007019813229550893
-0.017123702446605313,0.9787916666666672,0.007909975242270554,0.9800833333333332,0.007816915418927496,0.9818333333333332,0.007690181330039535,0.9823750000000002,0.007803022028533411,0.9834166666666666,0.0073404321701412405,0.984625,0.007158789275351581,0.9901666666666674,0.005983774357005419,0.9910833333333342,0.0058160458121380865,0.9918333333333342,0.005346338310781822,0.9983333333333342,0.0020412414523193066,0.9985416666666672,0.001888837826107181,0.9987500000000006,0.0018540496217739086,1.0,0.0,1.0,0.0,1.0,0.0,0.9797916666666668,0.007876543058700013,0.981375,0.00782967556444354,0.982875,0.0072215678122320905,0.9830833333333332,0.007430698337153634,0.9842083333333336,0.007240774782055053,0.9855416666666668,0.006870705729560985,0.9907916666666674,0.005755281390939017,0.9914583333333342,0.0055738414341756646,0.9923750000000008,0.005431230421266345,0.9984583333333342,0.0018961767088304512,0.9987083333333342,0.001862924075509005,0.9989166666666672,0.0018085445345175527,1.0,0.0,1.0,0.0,1.0,0.0,0.9805833333333334,0.00791929780837781,0.9820833333333332,0.007662589495580302,0.9840000000000004,0.006920179830675558,0.98375,0.007291071404274016,0.9849583333333336,0.007051275495334944,0.986541666666667,0.0065286494689858225,0.9911666666666676,0.005823801736552056,0.9920000000000008,0.005364492313143704,0.9926250000000008,0.005392735597284771,0.9985416666666672,0.001888837826107181,0.9987500000000006,0.0018540496217739086,0.9991250000000004,0.0016451739185332948,1.0,0.0,1.0,0.0,1.0,0.0,0.9818333333333332,0.007690181330039535,0.9835416666666668,0.007097412478424006
-0.01703381424478586,0.9780833333333334,0.007971738274122583,0.9794166666666668,0.008006507769724978,0.9808750000000002,0.007971193797390409,0.9812500000000002,0.008016909213240058,0.9828333333333334,0.0075663729752107785,0.9839166666666668,0.007298687096549173,0.9893333333333338,0.006570134448142341,0.9903333333333342,0.0059301489582190715,0.9912916666666672,0.005688530126491381,0.9979166666666676,0.002436698586202241,0.9980833333333342,0.002222048604328894,0.9983750000000008,0.002040816149376405,1.0,0.0,1.0,0.0,1.0,0.0,0.978666666666667,0.007828012377211573,0.9801666666666669,0.0078510438088759,0.9817916666666668,0.007618394224215188,0.9821666666666672,0.007819136070493263,0.983625,0.007249401316277397,0.9847083333333334,0.007084681244299794,0.9899583333333342,0.006157510093824907,0.9910833333333342,0.00576808749355741,0.9918333333333342,0.005294126724756206,0.9979166666666676,0.002436698586202241,0.9982916666666674,0.002172667970747277,0.9985416666666674,0.001960991104291676,1.0,0.0,1.0,0.0,1.0,0.0,0.9799166666666668,0.00790525493298953,0.9815,0.007653975002136677,0.9832916666666666,0.007216758082561871,0.983125,0.007422633367687716,0.98425,0.007129262857328861,0.9857500000000003,0.0067489711150004895,0.9906250000000008,0.005918280296392421,0.9913750000000008,0.0055451117111280064,0.9922916666666676,0.005364330495659901,0.9981250000000006,0.0021630578920695635,0.9983750000000008,0.002040816149376405,0.9987083333333342,0.001936043359248152,1.0,0.0,1.0,0.0,1.0,0.0,0.9809583333333334,0.007909097258502024,0.9824166666666667,0.007564078118169958
-0.016943926042966413,0.9769583333333336,0.008386393576634838,0.9782500000000004,0.00785237048426919,0.9797916666666668,0.00784119729378108,0.980291666666667,0.008435930924062592,0.982041666666667,0.007879187599126076,0.9831666666666669,0.007395569244111263,0.9884166666666672,0.0068713374082326785,0.9896666666666672,0.0063595946761129726,0.9908333333333342,0.005785518319236601,0.9975833333333342,0.002580643761200339,0.9978750000000008,0.002540983514748221,0.9980416666666674,0.0023975537301359645,1.0,0.0,1.0,0.0,1.0,0.0,0.9779166666666668,0.00794730911832565,0.9793750000000004,0.007907340998506792,0.981125,0.0078163601574589,0.9813333333333336,0.008038103701191663,0.982875,0.007522997149481787,0.9840000000000002,0.007176350047203661,0.9891250000000004,0.006785273064185079,0.9902916666666676,0.006036779632662882,0.9912500000000006,0.005511981898051237,0.997833333333334,0.0025331140255951106,0.9979583333333342,0.0024434578185659585,0.9982916666666674,0.002107773311656954,1.0,0.0,1.0,0.0,1.0,0.0,0.9787083333333336,0.007949384148054055,0.9804583333333332,0.007918749725949293,0.982125,0.007587338685819498,0.9822500000000004,0.00779556497845623,0.9835,0.007282017424984492,0.9847916666666666,0.007087621251167419,0.9900000000000004,0.006078194176270158,0.9909583333333342,0.0057055954504718,0.9919583333333342,0.0052887130864806035,0.9978750000000008,0.002540983514748221,0.9980416666666674,0.0023975537301359645,0.9984583333333342,0.002037410529732939,1.0,0.0,1.0,0.0,1.0,0.0,0.9797916666666668,0.00784119729378108,0.981625,0.0076193057061942505
-0.01685403784114696,0.9759583333333336,0.008687375099022203,0.9774583333333334,0.008253681838360909,0.9787500000000005,0.007877094077838025,0.9797083333333336,0.008647314130217925,0.9807500000000002,0.008366185245113539,0.9825000000000002,0.007664854858377944,0.9877500000000003,0.007105846575571102,0.9887500000000004,0.006674474594386524,0.9901666666666672,0.006075908711186064,0.9972500000000007,0.0026757657263337237,0.9975416666666672,0.0026216910361232283,0.9978333333333341,0.0025331140255951106,1.0,0.0,1.0,0.0,1.0,0.0,0.9768333333333334,0.008331666499966648,0.9783333333333336,0.007799572637865045,0.9798333333333336,0.007921489758877414,0.980291666666667,0.008534143027991863,0.9820000000000004,0.007881060278357924,0.9832916666666668,0.0074067114835127765,0.9883333333333338,0.00679051626248779,0.9895833333333341,0.006548430685625715,0.9908333333333342,0.005833333333333338,0.9973333333333342,0.002656229575084875,0.9976666666666671,0.002656229575084872,0.9980000000000008,0.0023921166824012186,1.0,0.0,1.0,0.0,1.0,0.0,0.9779583333333336,0.007861540526159247,0.9793333333333336,0.007717224601860131,0.98125,0.007752687705993738,0.9815000000000004,0.00795647884152,0.9829583333333334,0.007416081437584737,0.9842083333333334,0.0071052357455611516,0.9889166666666672,0.006661977517557718,0.9904583333333342,0.006026417537254897,0.9913333333333342,0.005338539126015661,0.9976250000000004,0.002645423196558329,0.997833333333334,0.0025331140255951106,0.9981666666666674,0.002229848026709939,1.0,0.0,1.0,0.0,1.0,0.0,0.9789583333333336,0.007933644076547237,0.9807916666666665,0.007696387139431054
-0.01676414963932751,0.9750833333333336,0.008611603928550255,0.9764583333333334,0.008633651055929668,0.978,0.007845734863959867,0.9788333333333334,0.008804985961248188,0.9798750000000002,0.008570682424534357,0.9817500000000003,0.007905254932989544,0.9868750000000004,0.007680128579652816,0.9881250000000004,0.007067998105703076,0.988916666666667,0.0067035438388959616,0.9966250000000008,0.0031838895674595595,0.9971666666666672,0.002843120351538668,0.9973750000000006,0.002773573206773772,1.0,0.0,1.0,0.0,1.0,0.0,0.9760000000000002,0.00874642784226795,0.9774583333333332,0.00823683714244193,0.9790416666666668,0.007909097258502019,0.9795,0.008804985961248193,0.9809583333333336,0.008319884981843861,0.9827916666666668,0.007517456536474139,0.987583333333334,0.0072452091450527206,0.9886250000000004,0.006865650207939362,0.9900416666666672,0.006313428149587196,0.9970833333333342,0.0028565227501671066,0.9972916666666674,0.002793531715310292,0.9976666666666671,0.002656229575084872,1.0,0.0,1.0,0.0,1.0,0.0,0.9770416666666668,0.008198810042384869,0.9785,0.007991314729824554,0.9803333333333336,0.00789866374071518,0.9802916666666668,0.008566630187989772,0.9822500000000002,0.00779556497845623,0.9835416666666668,0.007403898184965355,0.9883333333333338,0.006912147117775909,0.9893750000000006,0.006626834127662734,0.9909583333333342,0.005754074643241959,0.9971666666666672,0.002843120351538668,0.9975000000000008,0.0027638539919628336,0.9978750000000008,0.002371342212522029,1.0,0.0,1.0,0.0,1.0,0.0,0.9779166666666668,0.008016909213240045,0.9794583333333335,0.007983381175917868
-0.01667426143750806,0.974291666666667,0.00880646463936831,0.9755833333333336,0.008784060690945967,0.9770416666666668,0.008147831170181282,0.978,0.00903081145609604,0.9792499999999998,0.008707834913966208,0.9804166666666668,0.008239049972202159,0.9862083333333338,0.007705404849123039,0.987291666666667,0.007209055840476691,0.9884166666666668,0.0068510948030223616,0.996208333333334,0.003445760277339231,0.9966250000000004,0.0033538431521001268,0.9971250000000008,0.003015872363199597,1.0,0.0,1.0,0.0,1.0,0.0,0.9752500000000004,0.008656644846590388,0.976625,0.008391360471077112,0.978,0.008020806277010635,0.9787916666666666,0.008854436270405166,0.9799166666666668,0.008739676449642995,0.9818750000000004,0.007867721504137433,0.9870000000000004,0.00738993309246512,0.9880833333333336,0.0069277020400386425,0.9889583333333338,0.006658197745803455,0.9963333333333342,0.0034801021696368533,0.9969166666666672,0.00306299599158152,0.9973750000000006,0.00272303700958242,1.0,0.0,1.0,0.0,1.0,0.0,0.976125,0.008747122542743853,0.9777083333333334,0.008072479826890584,0.979125,0.00809224165481975,0.9794583333333332,0.008747122542743855,0.981291666666667,0.007949384148054066,0.9827916666666668,0.007443187601200622,0.987541666666667,0.0070266111240689004,0.9886250000000004,0.006784249528626339,0.9901666666666674,0.0064096281743431386,0.9967500000000008,0.003247862544984183,0.9971250000000008,0.003015872363199597,0.9976666666666671,0.002656229575084872,1.0,0.0,1.0,0.0,1.0,0.0,0.97725,0.008109921906734563,0.978791666666667,0.008117945655562526
-0.01658437323568861,0.973375,0.008811194741791702,0.9748750000000004,0.008691371040034793,0.9762083333333336,0.0087360007058913,0.9772916666666668,0.008930188345655921,0.9785416666666666,0.009080561503685887,0.9795833333333333,0.008698259723773609,0.9852916666666668,0.008022429494860012,0.9865416666666672,0.00757268024619494,0.987666666666667,0.0070395706939809545,0.9957083333333336,0.0036966106848781953,0.9960833333333342,0.0036808438042263045,0.996833333333334,0.003201562118716427,1.0,0.0,1.0,0.0,1.0,0.0,0.974125,0.00859980216180711,0.9756666666666666,0.008746427842267946,0.9774166666666666,0.008232304254176539,0.9780416666666666,0.009093553119289144,0.97925,0.008850219708509433,0.9809166666666672,0.008044580646483552,0.9860833333333338,0.007542011962629356,0.9871666666666672,0.007151145984308304,0.988416666666667,0.0067489711150005,0.9959166666666672,0.0036883826627217993,0.9964166666666672,0.003526683994916475,0.9970000000000006,0.0029627314724385324,1.0,0.0,1.0,0.0,1.0,0.0,0.9752083333333336,0.00870574124101765,0.9767916666666666,0.008206429559260897,0.978541666666667,0.008128204496279184,0.978875,0.009005303221497375,0.9800833333333336,0.00856308290797706,0.982291666666667,0.007792335087193763,0.9868333333333338,0.007262919523166975,0.9880833333333336,0.006703543838895958,0.9890000000000004,0.006654154925892375,0.9960833333333342,0.0036808438042263045,0.9968333333333341,0.003201562118716427,0.9973333333333338,0.002953340857778225,1.0,0.0,1.0,0.0,1.0,0.0,0.9764583333333334,0.008536583853561609,0.9777916666666668,0.008026756470981559
-0.01649448503386916,0.9724999999999998,0.009257129384665877,0.9737916666666668,0.008656143451008912,0.9753333333333334,0.008733715004382598,0.9762500000000004,0.009506941908123996,0.977625,0.009009158149103365,0.9790416666666666,0.008806464639368308,0.9846249999999998,0.008173360352048863,0.9857916666666668,0.00774137064378424,0.9869166666666672,0.007105846575571094,0.9950833333333338,0.004081632298752829,0.9957916666666672,0.003754395572007721,0.9961250000000004,0.003705991770093408,1.0,0.0,1.0,0.0,1.0,0.0,0.9735,0.008626509529738351,0.9749166666666668,0.008643799961693802,0.9765,0.008414603707576216,0.9773333333333336,0.008888194417315582,0.978625,0.008986003777480218,0.9797916666666668,0.008729639008700312,0.9852083333333336,0.007850048655192447,0.9866250000000004,0.007331320746556438,0.9878333333333338,0.00679256129077161,0.9954583333333338,0.003987611022487868,0.9959583333333338,0.0036777767287679017,0.9965833333333342,0.003414633541424653,1.0,0.0,1.0,0.0,1.0,0.0,0.9742083333333336,0.008559331327725182,0.9757916666666664,0.008656143451008905,0.9775833333333336,0.008009976418331208,0.9782916666666668,0.009174144677056031,0.9792916666666668,0.008766947872549485,0.9812500000000004,0.007999565960447822,0.9861666666666672,0.007675719293112964,0.9872500000000004,0.006867293660695029,0.9885000000000004,0.006706133179576901,0.9958333333333338,0.0037080992435478415,0.9961666666666672,0.003693086634360065,0.9970416666666672,0.003027363631207123,1.0,0.0,1.0,0.0,1.0,0.0,0.975375,0.008811194741791702,0.9772083333333332,0.00824020883635036
-0.01640459683204971,0.971583333333333,0.009338912023237918,0.9727916666666668,0.009150648884095594,0.9745000000000004,0.00854887906882144,0.9753750000000004,0.009376296206688195,0.9765416666666668,0.009120242290884841,0.9782083333333332,0.00903609659458478,0.9835,0.008381527307120095,0.9849583333333336,0.00797554857047463,0.9862500000000004,0.007460544365005955,0.9946666666666668,0.004552166761249229,0.9950416666666668,0.004216164331079466,0.9957916666666672,0.0037912087635593155,1.0,0.0,1.0,0.0,1.0,0.0,0.9724999999999998,0.009151502608861559,0.9738333333333342,0.008709828420302611,0.9755,0.0087416626946289,0.9760000000000004,0.009404490653110591,0.97775,0.009094793993146723,0.9792916666666664,0.008845804875130855,0.984375,0.008158052429620954,0.9856250000000004,0.007630234997109263,0.9870000000000004,0.0071802197428460016,0.9948333333333336,0.00434293807359847,0.9956250000000004,0.0039649068225005215,0.9960000000000004,0.003704351795148821,1.0,0.0,1.0,0.0,1.0,0.0,0.973541666666667,0.008745534574855902,0.9750416666666668,0.008708133969009784,0.9768333333333332,0.008247895354439072,0.9772500000000004,0.008940777371123832,0.9785833333333332,0.009002700212220275,0.9802500000000002,0.008396014266040492,0.9853333333333336,0.007738791177495925,0.986666666666667,0.007321960878829594,0.9879166666666672,0.006818581638108875,0.9952083333333336,0.004178109287970136,0.9959166666666672,0.003762940634958557,0.9964583333333342,0.003509659290206586,1.0,0.0,1.0,0.0,1.0,0.0,0.974666666666667,0.008573214099741119,0.97625,0.008205265924324986
-0.01631470863023026,0.9702916666666658,0.009327285987300316,0.9721249999999998,0.009446394814954536,0.9734583333333336,0.008810406567740722,0.9744583333333336,0.00984524349340555,0.9755833333333336,0.009410027157830684,0.9770833333333334,0.00902735041723515,0.9828333333333334,0.008613619706281697,0.9839166666666668,0.00822892932147176,0.9852916666666672,0.007794117261684531,0.994166666666667,0.004844813951249547,0.9946250000000004,0.004425109854254725,0.9952500000000002,0.004175823272122527,1.0,0.0,1.0,0.0,1.0,0.0,0.9714583333333328,0.009440511844645337,0.9730416666666664,0.008947280002573095,0.9745000000000004,0.008597480251019288,0.9754166666666672,0.009463012792504884,0.9767083333333336,0.008920851821559541,0.9783333333333332,0.0089597867038104,0.9835,0.008314979788844275,0.9847083333333334,0.00797032255725366,0.9863750000000004,0.007325635163967381,0.9944166666666668,0.004496140320072076,0.994916666666667,0.004248365698843639,0.9957500000000004,0.003799671038392675,1.0,0.0,1.0,0.0,1.0,0.0,0.9725,0.009151502608861562,0.9740000000000004,0.008682677518420733,0.9758333333333332,0.00844097150806706,0.9760416666666668,0.009325796808375735,0.9778749999999998,0.009009928936703352,0.9791666666666666,0.008889756902063053,0.9841666666666666,0.008391463916782731,0.9857083333333336,0.007568093661330219,0.987416666666667,0.006830792210441061,0.9947083333333336,0.004431382716238562,0.9953750000000005,0.004166458328124751,0.9961666666666672,0.003655285366576896,1.0,0.0,1.0,0.0,1.0,0.0,0.9735416666666672,0.008887315398926714,0.975375,0.0086521312403361
-0.016224820428410808,0.9691666666666658,0.009796541339790396,0.9711666666666664,0.009340770846134702,0.9725,0.009151502608861559,0.9733333333333338,0.009916316520429009,0.9748750000000004,0.009441982930860795,0.9762083333333336,0.009079031856120143,0.9819166666666664,0.0087682349674518,0.983125,0.008255364417557016,0.9844166666666668,0.00802383601804301,0.9934166666666672,0.005109223685323117,0.9940416666666668,0.0049914858064063075,0.994625,0.004609583917111065,1.0,0.0,1.0,0.0,1.0,0.0,0.9706249999999996,0.009295963132217956,0.9721666666666666,0.009190877119308159,0.9735833333333336,0.008768234967451794,0.974666666666667,0.009524821374819692,0.9757916666666668,0.0091703591048067,0.9775833333333332,0.009097847730828059,0.982625,0.008687375099022206,0.9839166666666668,0.008144101478302489,0.9852083333333338,0.007561667768716394,0.993791666666667,0.005102933524508782,0.9945,0.004627814458971615,0.9952083333333336,0.00430902637881615,1.0,0.0,1.0,0.0,1.0,0.0,0.9717083333333332,0.009486741478974159,0.9731666666666668,0.009066115179306092,0.9749166666666668,0.008755553793006025,0.9753750000000004,0.009301937522186792,0.9769166666666668,0.008909654563699116,0.9784166666666668,0.008881550790512,0.9835,0.008129165598838124,0.9847500000000003,0.007866507766756755,0.9863750000000004,0.007191695635322103,0.994125,0.004950974932049025,0.9946666666666668,0.004612784167699361,0.995666666666667,0.0038873012632302095,1.0,0.0,1.0,0.0,1.0,0.0,0.972625,0.009139258266766872,0.9742500000000005,0.008546848021996825
-0.016134932226591358,0.9679999999999996,0.00969822435065077,0.9699166666666659,0.009412978628822366,0.9717083333333332,0.009413255281782176,0.9724166666666668,0.009999652771749402,0.9740000000000002,0.009809292646374769,0.9754583333333336,0.00935776192972087,0.9810833333333332,0.00890965456369911,0.9824166666666664,0.00867587651671768,0.9835,0.008247895354439077,0.9927083333333336,0.005272932717610246,0.9937083333333336,0.005082479436478055,0.99425,0.004886915637131925,1.0,0.0,1.0,0.0,1.0,0.0,0.9693333333333328,0.009507307131301108,0.9712916666666664,0.009435361236681226,0.9727083333333332,0.009084384495752405,0.9733333333333338,0.009746794344808957,0.9750416666666673,0.009427998344175587,0.9765833333333336,0.0087078349139662,0.9819583333333332,0.008782775915266066,0.9830416666666666,0.00835320547255163,0.9844166666666668,0.00812702966102075,0.9932916666666672,0.0051772405241059215,0.9940000000000004,0.00498330546257536,0.9945,0.004687453703475086,1.0,0.0,1.0,0.0,1.0,0.0,0.9706666666666658,0.00934523051258412,0.9722916666666664,0.009288489740892577,0.9740000000000004,0.008504900548115377,0.974666666666667,0.009466314547441946,0.9758750000000004,0.009298203978307969,0.9778333333333332,0.008789197915623468,0.9825416666666664,0.008632042213623476,0.98375,0.008306205845965744,0.9854166666666668,0.00738570315617349,0.9937500000000004,0.00512008571976855,0.9943333333333332,0.004725815626252621,0.9951666666666668,0.004342938073598472,1.0,0.0,1.0,0.0,1.0,0.0,0.9717916666666664,0.009368145642429871,0.9733333333333336,0.00888194172964948
-0.016045044024771908,0.9670833333333329,0.009766368027288572,0.9686666666666662,0.009683892697555964,0.9706249999999996,0.009502832180168416,0.97175,0.010082644604577815,0.9729583333333336,0.010013792571581779,0.9745833333333336,0.009536115561380318,0.980125,0.009105000915247977,0.9817083333333332,0.008959689819779845,0.9826666666666666,0.00871461097493424,0.9922500000000004,0.005446074019164846,0.9930416666666672,0.005060570619999297,0.993791666666667,0.0049928768705471294,1.0,0.0,1.0,0.0,1.0,0.0,0.9680833333333329,0.009672053096996066,0.9702499999999994,0.00936564347910905,0.9719166666666664,0.009291199539827398,0.9724166666666668,0.01004123443053138,0.9743333333333336,0.00970967444241967,0.9755416666666668,0.00941251752248627,0.9811249999999998,0.008881062092390124,0.9824166666666664,0.008707834913966204,0.9835833333333333,0.008279408862419525,0.9927083333333342,0.0051664986531821935,0.9935000000000004,0.0050799168847093954,0.9942916666666668,0.0047490861694061215,1.0,0.0,1.0,0.0,1.0,0.0,0.9693333333333328,0.009521904571390466,0.971583333333333,0.009398212004891614,0.9730833333333336,0.009048864262682052,0.973666666666667,0.009741092797468294,0.9751250000000004,0.009456681206662536,0.9767916666666672,0.008951159918630033,0.982125,0.008680177769556971,0.9832499999999996,0.008332916656249474,0.984625,0.007718911660475338,0.9931666666666672,0.004941322360124538,0.9939583333333336,0.004833153732295309,0.9945833333333336,0.004665922559723149,1.0,0.0,1.0,0.0,1.0,0.0,0.9708749999999996,0.009453743379682404,0.9727500000000001,0.009140492935893068
-0.015955155822952455,0.9656249999999996,0.010091164314499208,0.9674583333333328,0.009475754880512456,0.9691666666666664,0.009624909811987277,0.9709583333333331,0.010249576549518734,0.9721666666666666,0.010056783227697062,0.9738333333333336,0.009917717031207888,0.9792916666666668,0.00900144664299392,0.9807916666666668,0.008854436270405169,0.9823333333333332,0.00868267751842073,0.9919166666666668,0.005317032380316431,0.9923333333333334,0.005333333333333341,0.9933333333333336,0.005027701042999463,1.0,0.0,1.0,0.0,1.0,0.0,0.9669583333333328,0.009763790105395664,0.9688749999999996,0.009602426631962476,0.9708749999999996,0.009365180042168018,0.9718333333333332,0.0100678255403593,0.9731250000000004,0.009893091725486473,0.9748333333333336,0.009456038635002852,0.9802500000000002,0.00915567522845195,0.9817083333333332,0.008913063913903755,0.9829583333333332,0.00853088750756137,0.9920416666666668,0.005361740751741823,0.9930416666666672,0.005033050488741624,0.9936666666666668,0.004960958688712411,1.0,0.0,1.0,0.0,1.0,0.0,0.9681666666666662,0.00948536885008813,0.9702916666666664,0.009312383481746822,0.9720833333333332,0.009315086329891595,0.9727500000000004,0.01006610097748323,0.9745416666666672,0.009505024256208448,0.9759583333333336,0.009093553119289144,0.9812499999999998,0.008777733825487709,0.9825,0.008748015648007132,0.9840416666666664,0.007917872715151037,0.9925416666666668,0.005197321692735389,0.9933750000000005,0.004957983180913617,0.9943333333333332,0.004666666666666678,1.0,0.0,1.0,0.0,1.0,0.0,0.9698333333333328,0.009397103572673636,0.9716666666666667,0.009383792173506161
