frame,u1_0.0_u2_0_b_0,std_u1_0.0_u2_0_b_0,u1_0.0_u2_0.2_b_0,std_u1_0.0_u2_0.2_b_0,u1_0.0_u2_0.4_b_0,std_u1_0.0_u2_0.4_b_0,u1_0.0_u2_0_b_0.2,std_u1_0.0_u2_0_b_0.2,u1_0.0_u2_0.2_b_0.2,std_u1_0.0_u2_0.2_b_0.2,u1_0.0_u2_0.4_b_0.2,std_u1_0.0_u2_0.4_b_0.2,u1_0.0_u2_0_b_0.4,std_u1_0.0_u2_0_b_0.4,u1_0.0_u2_0.2_b_0.4,std_u1_0.0_u2_0.2_b_0.4,u1_0.0_u2_0.4_b_0.4,std_u1_0.0_u2_0.4_b_0.4,u1_0.0_u2_0_b_0.6,std_u1_0.0_u2_0_b_0.6,u1_0.0_u2_0.2_b_0.6,std_u1_0.0_u2_0.2_b_0.6,u1_0.0_u2_0.4_b_0.6,std_u1_0.0_u2_0.4_b_0.6,u1_0.0_u2_0_b_0.8,std_u1_0.0_u2_0_b_0.8,u1_0.0_u2_0.2_b_0.8,std_u1_0.0_u2_0.2_b_0.8,u1_0.0_u2_0.4_b_0.8,std_u1_0.0_u2_0.4_b_0.8,u1_0.1_u2_0_b_0,std_u1_0.1_u2_0_b_0
-0.08052484746325769,0.9202916666666664,0.015520539706394797,0.919125,0.015940372834758618,0.9182916666666668,0.01621036833840201,0.9207083333333334,0.01642908794046569,0.9193333333333332,0.01668665468104509,0.9185833333333332,0.016805876948258296,0.9271249999999996,0.014237506706661181,0.9276666666666664,0.01429257771634556,0.9283750000000004,0.014728975128410428,0.9443749999999996,0.013432896498273684,0.9455833333333332,0.01305729893797165,0.9467083333333332,0.012676462768979895,0.9695833333333332,0.009893530433795835,0.9710833333333332,0.009715037027435593,0.9725,0.009508767883730614,0.9197916666666666,0.015539767533653761
-0.07977577911476227,0.9205833333333332,0.01573014621673936,0.9189999999999996,0.0158675069805492,0.9176666666666669,0.01602428712229588,0.9206250000000002,0.015952131083686306,0.9199583333333332,0.016637422259606332,0.9184999999999997,0.016707450101343668,0.926583333333333,0.014288447159234,0.9271666666666664,0.014415462377445802,0.9279583333333332,0.014486523910172503,0.94375,0.013471935850335523,0.945,0.013059692016106496,0.9463749999999996,0.012868930608251805,0.9689166666666664,0.01013485460072209,0.9704166666666668,0.009737884210078134,0.972,0.00955394043197768,0.9197916666666665,0.01617906526279493
-0.07902671076626687,0.9206666666666664,0.015770929656244805,0.9186249999999998,0.015533956979612256,0.9175416666666668,0.01537262854339924,0.9205416666666666,0.015955178104093137,0.92,0.016072751268321583,0.9185,0.01674896348368391,0.9259583333333332,0.014801405244848272,0.926833333333333,0.014528707214798334,0.927125,0.014315335114639966,0.9433333333333332,0.013228756555322959,0.9444166666666666,0.013025349216900952,0.945625,0.0129699840443661,0.9680416666666664,0.010641816756968184,0.969875,0.009950485052387034,0.971125,0.009382959584030813,0.9196249999999996,0.015679017737799197
-0.07827764241777144,0.9204583333333332,0.015399709142274946,0.9188333333333332,0.015438947862827663,0.9174583333333336,0.015503079891141337,0.9199166666666664,0.016132911495862514,0.9196249999999996,0.016003417603749518,0.9185833333333332,0.016370493442641097,0.9253333333333336,0.014987031430910888,0.9255416666666668,0.014662345480856731,0.9264166666666668,0.014296221334480113,0.9422083333333336,0.013631496921957371,0.9438333333333336,0.0134794081637305,0.9453333333333336,0.013097921802925674,0.9672916666666668,0.011006232451560249,0.9690416666666668,0.0102224392338076,0.9705,0.009691061173404424,0.9197083333333333,0.0153947479319698
-0.07752857406927602,0.9202916666666664,0.015529485843245275,0.91875,0.015566836187513781,0.9173333333333332,0.015405626677721784,0.919875,0.015242883129877725,0.9190416666666664,0.015760303067446944,0.9183333333333332,0.015802601754844738,0.9247500000000002,0.014670217373228572,0.92525,0.014997916521970632,0.9255416666666668,0.014813129967850959,0.9417083333333336,0.01373351284267795,0.9432500000000004,0.013601215223484838,0.9447083333333336,0.01351638665965625,0.9664583333333332,0.0112588699600705,0.9681666666666668,0.010644508234557178,0.970125,0.0099365172470036,0.9192500000000001,0.015643378080765595
-0.0767795057207806,0.9204583333333328,0.01559686355578511,0.9186666666666669,0.015244306769705496,0.916791666666667,0.01590286268778883,0.9193333333333332,0.015215124054702937,0.9186249999999998,0.016096011842137232,0.9179999999999996,0.016034684627740912,0.9243749999999998,0.014563975247163794,0.9245416666666666,0.014900072240689887,0.9245833333333332,0.01497567472047029,0.9412500000000008,0.013717132434376444,0.9427500000000004,0.013650142449399164,0.9442083333333334,0.013751199442634495,0.9658750000000002,0.011170941345990296,0.967791666666667,0.010618952527334228,0.9695416666666666,0.010243476921653337,0.9194999999999999,0.015129992289048481
-0.07603043737228515,0.9206249999999996,0.01517576421286402,0.9185833333333332,0.015363873571176991,0.9168333333333336,0.01566045976336581,0.9189166666666668,0.015588234523369071,0.9184583333333328,0.015473487630280516,0.9171666666666668,0.016330782113678572,0.9242916666666664,0.014134215283016827,0.9240416666666664,0.014507600977112343,0.9239166666666666,0.01504414799478151,0.9404583333333336,0.01356817917449173,0.9418750000000008,0.013321283617663215,0.9433750000000009,0.014028678463933957,0.9650833333333336,0.010966805976825405,0.9669583333333336,0.010556642853357,0.9689166666666668,0.010445293996181566,0.9194999999999997,0.015175821412877636
-0.07528136902378972,0.9205416666666664,0.015753692247992022,0.918625,0.015226929270210713,0.9167083333333332,0.01564798309687225,0.918375,0.016599813837644202,0.9172499999999998,0.016018869082012818,0.9167083333333328,0.01601643036592943,0.9236666666666664,0.014039626459101786,0.9236249999999998,0.014454850685265941,0.9234999999999997,0.014746939418815759,0.9395,0.013945329763839307,0.9409166666666672,0.013904186020364114,0.9422916666666674,0.014265281766894369,0.9644166666666668,0.011239501274028531,0.9659166666666664,0.010749353985757056,0.9682500000000004,0.010710521825652469,0.9196249999999999,0.015129016913791113
-0.07453230067529433,0.920083333333333,0.01581116869670155,0.9184166666666668,0.015347593007084557,0.9167499999999996,0.015811168696701555,0.9179583333333332,0.016452741666158042,0.9169999999999998,0.0165042082175695,0.9158333333333328,0.015894618236651316,0.9237083333333332,0.014142074242800768,0.9230416666666666,0.014104705184204784,0.9232499999999998,0.01470992673144378,0.93875,0.014017598066557462,0.9398333333333336,0.014042593935752912,0.9415833333333342,0.014023541714639076,0.9639583333333336,0.011451513121757228,0.96525,0.010926204484835729,0.9669166666666668,0.010418666474703523,0.9192499999999999,0.015828727400240064
-0.0737832323267989,0.9197499999999998,0.015300462955958759,0.9179583333333332,0.01596431567590668,0.9163333333333332,0.015506271132817325,0.9184583333333328,0.01580210736649457,0.9168333333333332,0.01702857076275697,0.9160416666666664,0.01664243029461475,0.9234583333333332,0.01427355509324848,0.92325,0.01470992673144378,0.9232083333333334,0.014185710239533297,0.938125,0.014364730631345338,0.9388750000000003,0.01419060477530429,0.940416666666667,0.014542800815371012,0.9632083333333328,0.011648125147183329,0.9646249999999998,0.01127304737957853,0.9662499999999998,0.010767427733679013,0.9189583333333331,0.01614684136638218
-0.07303416397830348,0.9197499999999996,0.015623833289774512,0.9180416666666664,0.01581748109950927,0.9152916666666666,0.015939937177486676,0.9186666666666669,0.016164089141605758,0.9170416666666664,0.016244603804887868,0.9155416666666666,0.016938973388149703,0.9229999999999996,0.014352700094407315,0.9231666666666666,0.014336240015351916,0.9227916666666666,0.014524344984274584,0.9370416666666666,0.014472135583020688,0.9381666666666668,0.014209738444695834,0.9396250000000004,0.014220424962395155,0.9622916666666664,0.011685624478154535,0.9640416666666664,0.011263186716023136,0.9656666666666668,0.010857664983268216,0.9186666666666665,0.015684387141358107
-0.07228509562980806,0.9194999999999997,0.015715349891816655,0.9176666666666664,0.015963500033931568,0.9156666666666669,0.015647150965378116,0.9187083333333332,0.016231773966856204,0.9173333333333328,0.01608484448859303,0.9150833333333332,0.016724690663141643,0.9229583333333332,0.014481729389513903,0.9229583333333328,0.014366180869590137,0.9229583333333334,0.014605875434982403,0.9366249999999996,0.014808910136956219,0.937875,0.013936799309741104,0.9389166666666668,0.014286502954420537,0.9617499999999995,0.01179659790881347,0.9635833333333328,0.011239501274028526,0.9648333333333332,0.011079259903080169,0.918333333333333,0.01588150566609545
-0.07153602728131264,0.9197916666666665,0.015875765510851916,0.9175416666666664,0.015694512045085478,0.915375,0.015379403163538774,0.9184166666666668,0.016363704755749327,0.9169583333333337,0.016542821118405267,0.91525,0.016838901719266337,0.9224166666666664,0.014346650789954032,0.9228749999999994,0.014139618787097625,0.9228333333333328,0.014463555733098422,0.9360416666666664,0.01488934882166891,0.9371666666666666,0.01415293452099443,0.9384166666666666,0.01407297449408302,0.9612499999999996,0.01177774502091881,0.9629999999999996,0.011626120017730187,0.9643333333333329,0.01122249724635495,0.9181249999999999,0.015949954284156003
-0.07078695893281722,0.919625,0.015951260399521203,0.9174166666666664,0.01590750172437868,0.9152499999999998,0.01573014621673937,0.9185,0.016320573247012832,0.9171250000000004,0.016606087822776845,0.9154583333333336,0.016526441355866308,0.9222916666666664,0.01419696514908888,0.9222083333333332,0.014557775223036112,0.9219999999999996,0.014216578741424069,0.9350416666666668,0.014962859111071572,0.9364166666666668,0.014726912250857082,0.9375833333333334,0.014317578550703175,0.9606249999999992,0.012008026829306032,0.9622499999999996,0.011616260155488944,0.9636249999999996,0.011391928794838331,0.9184166666666664,0.01598588787371883
-0.0700378905843218,0.9199166666666664,0.015811168696701558,0.91675,0.016252991177694704,0.9150416666666666,0.015863950660398418,0.9185833333333332,0.015623833289774512,0.917041666666667,0.016473832364625338,0.91525,0.016953981833185954,0.9220416666666664,0.01450568614563115,0.9216249999999996,0.014443315928137825,0.9215416666666666,0.01458636873172269,0.9347083333333333,0.015281558875542334,0.9357083333333336,0.014683643110618016,0.9369583333333334,0.01459826616417169,0.9602916666666664,0.012066870969725332,0.9615833333333332,0.01151056278187803,0.962833333333333,0.011487916356860469,0.9180833333333334,0.016088082200464062
-0.06928882223582639,0.9198333333333332,0.015792930908057137,0.917125,0.01622535524350014,0.9144583333333336,0.015845992746152282,0.9189583333333332,0.015125344348697197,0.9168333333333332,0.01595044408995142,0.9151250000000006,0.01665786225780486,0.9218333333333332,0.01427799394561823,0.92175,0.014605697138065291,0.9209999999999996,0.014466436250085144,0.9337500000000002,0.015531106778905918,0.934625,0.014921030553476444,0.9358333333333334,0.014648663192705788,0.9594999999999996,0.0120080991186967,0.9608333333333328,0.011565033506220384,0.9622499999999998,0.011362401448050792,0.9184166666666667,0.01611568421686704
-0.06853975388733098,0.9193333333333332,0.016239526539349042,0.9176249999999998,0.016289002339683733,0.9148333333333334,0.016312060977489416,0.9186666666666672,0.014583095236151563,0.9170416666666668,0.01543799200745427,0.9144166666666672,0.016497264082938792,0.9214583333333336,0.014556821138788046,0.92125,0.01466642992233169,0.9207083333333334,0.014450045655444973,0.9329583333333336,0.01525699975967315,0.9340416666666668,0.015399258189204366,0.9355,0.014616391103445784,0.9589583333333334,0.011815641116757071,0.9602083333333332,0.0114787696543566,0.9616666666666664,0.01131616346451198,0.9182916666666664,0.016158879138108553
-0.06779068553883555,0.9193750000000002,0.016558765302199702,0.917125,0.016772528382248537,0.9150416666666668,0.016591444833608266,0.918375,0.014934986422640097,0.9167916666666668,0.014976312314971112,0.9146666666666668,0.016224124698183927,0.9217083333333334,0.014375845385769685,0.9208333333333334,0.014733748108792044,0.9205833333333334,0.014970109106705482,0.9324166666666664,0.015473768125443784,0.93375,0.01503121751555742,0.9349999999999998,0.014653403093555516,0.9582083333333332,0.011784450088522984,0.9595,0.011667857082124772,0.9610416666666663,0.011396804498532821,0.9177499999999998,0.016328017842551078
-0.06704161719034013,0.91875,0.01673631281575085,0.917125,0.016606087822776838,0.9151666666666668,0.01671576102565081,0.918125,0.015292007262328603,0.9165000000000004,0.01493411456289852,0.9142500000000002,0.015811168696701558,0.92125,0.014446981614779525,0.920625,0.014270149010356472,0.9198333333333332,0.014989811354531587,0.9323749999999998,0.015277013869790709,0.9335,0.01540111828551564,0.9343333333333332,0.014543039572248987,0.9576249999999996,0.011881284886558176,0.9589583333333334,0.011637985578841971,0.9603333333333332,0.011396880664852515,0.9177499999999998,0.016723029696266815
-0.06629254884184471,0.9183333333333336,0.016873713942763803,0.9167916666666664,0.016239900707824526,0.9147916666666666,0.01678990892371565,0.9185,0.015365003525327712,0.9164999999999998,0.01514650674798207,0.914625,0.015306985968649874,0.9205416666666666,0.014723787914648706,0.9202083333333334,0.014722844588522204,0.919875,0.01485526234855663,0.9318333333333332,0.015355961564016612,0.932625,0.015623110996924462,0.9336249999999998,0.015231489220981937,0.9570416666666663,0.012190544491531143,0.9582083333333332,0.011725373128391286,0.9595833333333332,0.011848288671552729,0.9174166666666667,0.016414551471179453
-0.0655434804933493,0.9182500000000002,0.016774443193276013,0.9160416666666664,0.01671737078942472,0.9143333333333334,0.016418147141366322,0.9185,0.015063753405664425,0.9166249999999998,0.01494892926303121,0.9142083333333332,0.015154241705432387,0.92075,0.01451029328136103,0.9196666666666664,0.014875408491123109,0.919,0.014761059883656353,0.9313749999999998,0.015667497761643726,0.9319166666666666,0.015800624108630076,0.9330833333333328,0.015668218008298054,0.9555416666666664,0.012258146384253129,0.9575416666666664,0.011911056371661123,0.9590416666666666,0.011857882399484328,0.9168333333333332,0.016498316412423546
-0.06479441214485387,0.91775,0.016855389840245937,0.915875,0.016332004622825694,0.9139166666666666,0.01662306797462155,0.9187916666666665,0.014778397804453178,0.916375,0.015084887120706087,0.9142083333333332,0.015145073914936457,0.9205416666666666,0.014686007607394337,0.9194583333333334,0.014845909930572347,0.9187916666666665,0.01496517949181439,0.9309583333333334,0.016100325652331104,0.9315,0.016045940988992268,0.932375,0.015935579949701646,0.9548333333333332,0.012537720863236854,0.9567916666666664,0.01211568943789646,0.9582499999999998,0.012006653248187959,0.9165416666666667,0.016384645166198194
-0.06404534379635846,0.9180416666666662,0.017018729470138987,0.9156666666666664,0.016877006053602425,0.9133750000000004,0.016712385211107482,0.9186666666666669,0.014781745499094471,0.9166666666666664,0.014681810363696824,0.914125,0.014834679246054937,0.9202916666666668,0.014598266164171684,0.9197083333333332,0.014852924796147048,0.9184583333333334,0.015119374527774315,0.9305416666666666,0.016316690074889575,0.9313749999999998,0.016386764221977032,0.9318333333333336,0.016329081079132675,0.9544583333333334,0.01249381791571781,0.9561249999999998,0.012432526224920408,0.957958333333333,0.011896471815906888,0.9164166666666661,0.016830651601567086
-0.06329627544786301,0.9176666666666666,0.016282232989093072,0.9156666666666666,0.016975472502014966,0.9130833333333336,0.01676450449942112,0.9183749999999998,0.014794835341354003,0.916375,0.01474970574094426,0.9145833333333327,0.014807796369930713,0.9206666666666669,0.015022205785658332,0.9192916666666664,0.014372946713260363,0.9182499999999998,0.014766469148415643,0.93,0.01643167672515498,0.9307499999999996,0.016898183663077836,0.9315,0.01679037422652236,0.9542083333333332,0.012657274478426328,0.955583333333333,0.012853609523312043,0.957208333333333,0.012410163285701676,0.9161666666666666,0.017070930456968836
-0.06254720709936759,0.917875,0.01622963467446715,0.9150416666666666,0.01685719225006214,0.912875,0.01648857980205962,0.9181666666666664,0.015137334272879369,0.916125,0.014827187397180587,0.9141666666666666,0.014995369655700754,0.920375,0.015110645162342413,0.91925,0.014962685068009832,0.9177083333333332,0.01491265076295216,0.9292916666666666,0.016672446914328776,0.9301666666666666,0.016515144564913743,0.9305833333333332,0.016698095367103663,0.9537083333333332,0.012942112033547282,0.9550416666666663,0.013165545838370029,0.9565833333333336,0.013038138500397813,0.9155416666666666,0.016574275164308747
-0.06179813875087217,0.9177083333333332,0.01668826725244081,0.91525,0.016328017842551074,0.912875,0.016463290392736054,0.918375,0.01486974697161991,0.9159583333333328,0.015181254431406875,0.9144166666666664,0.014951542098095131,0.9197916666666666,0.015214610576679237,0.918875,0.015165235738358953,0.9177083333333332,0.015143698267669687,0.9291666666666668,0.01710669134838437,0.9294166666666668,0.016421319137700913,0.93,0.01613312672044008,0.952875,0.012701090832418029,0.9544999999999996,0.0130926187856619,0.9557083333333332,0.012890497684556471,0.9159166666666666,0.016338222057494498
-0.06104907040237675,0.9178333333333332,0.016833333333333325,0.91525,0.016539305037126282,0.9126666666666668,0.01681104134523233,0.9182916666666664,0.014653343854257653,0.9164999999999996,0.0151097834384069,0.914125,0.015149658503668569,0.919625,0.015064617762602974,0.9183749999999998,0.01507383448599297,0.9174583333333332,0.015449233619971059,0.9285416666666672,0.016781634720398626,0.92875,0.016678121063903522,0.9295000000000004,0.016099516900964596,0.9519583333333332,0.012787730121748223,0.9537916666666664,0.012907187381885768,0.9550416666666666,0.01294211203354727,0.915875,0.016643682067913265
-0.060300002053881335,0.9179583333333332,0.016486473832946942,0.9152499999999998,0.01662306797462154,0.9122916666666668,0.01667161384909491,0.9179166666666664,0.014542800815370991,0.9159999999999996,0.014628738838327788,0.9144583333333332,0.01484123151149451,0.9194583333333336,0.014686007607394337,0.917708333333333,0.015542001783697112,0.916833333333333,0.015535800948490266,0.927875,0.016492790933549658,0.9282083333333334,0.016691179889723518,0.9287083333333334,0.016528542232554358,0.9513333333333333,0.0130660714150131,0.9531666666666666,0.012757350822173072,0.9546666666666664,0.012927146286443543,0.9159166666666664,0.016482103088569188
-0.059550933705385924,0.9180416666666664,0.016216364762520325,0.9149166666666668,0.01670807356406542,0.9120833333333332,0.016358611391761414,0.9182499999999998,0.014346650789954028,0.9159999999999998,0.014234152981864109,0.9141666666666668,0.015288884851420647,0.919625,0.015238782304078987,0.9173749999999996,0.014726145965594652,0.9159583333333332,0.01535409599712366,0.9271666666666668,0.016609067135486898,0.92775,0.01655609152749122,0.9283750000000002,0.016633247745270783,0.9508333333333332,0.013234005020736885,0.9524583333333332,0.01321556058843766,0.9541249999999998,0.012880257826094423,0.9157500000000004,0.01653258566857854
-0.0588018653568905,0.9179166666666664,0.01651072883511405,0.9151666666666668,0.016649157469507105,0.9117499999999998,0.017061775015122734,0.9179166666666664,0.014542800815370991,0.9159166666666664,0.014414257987608415,0.9139583333333337,0.014954502759295529,0.9194166666666668,0.015090237830391463,0.9175416666666664,0.01542674220307061,0.9159166666666664,0.015455806172582662,0.9267916666666668,0.01650289326485241,0.9276666666666664,0.016603212540549687,0.9277916666666666,0.01663283023621255,0.9505,0.013313526955694358,0.9518749999999996,0.013248099968590887,0.9535,0.01286575989896352,0.9160000000000001,0.01674481677680854
-0.05805279700839507,0.9186666666666669,0.01619842241975707,0.9153333333333332,0.016402913020422783,0.9116666666666668,0.017004901254246273,0.9176666666666666,0.014770466027403003,0.9158333333333332,0.014610688629295402,0.9139166666666666,0.014773991787371925,0.9198333333333332,0.015054530510410766,0.9177083333333332,0.01532602860423331,0.9159999999999998,0.015477582354991862,0.9260833333333336,0.016631421065761823,0.92675,0.01649052758404048,0.9275833333333332,0.01681579118963284,0.9502916666666664,0.013283173880264216,0.951375,0.013319719612497696,0.9528333333333334,0.013039469996045777,0.9158333333333332,0.016188988026845076
-0.05730372865989966,0.9191250000000002,0.016130920532388158,0.9157083333333332,0.01633157941263217,0.912375,0.01666828117180119,0.9174999999999992,0.014629688232418947,0.9155416666666664,0.014869279945952687,0.9138333333333332,0.014842693675864759,0.9192916666666668,0.015080282840701481,0.917666666666667,0.015946089733153312,0.9154583333333336,0.016092128424239658,0.9257916666666663,0.01618249869114435,0.9260833333333336,0.01673963194869521,0.926708333333333,0.016351127636955187,0.9499166666666669,0.01301681604694482,0.9511249999999996,0.01303780560523895,0.9524166666666666,0.012823318603232166,0.9165833333333333,0.01660802182347099
-0.056554660311404235,0.9186249999999996,0.016318817954877867,0.9157499999999996,0.01682404859453011,0.9127916666666666,0.01665369286708239,0.9176249999999998,0.01498326612888153,0.91525,0.015034913072948278,0.913458333333333,0.01484590993057234,0.9194583333333334,0.016041991338705774,0.9174583333333336,0.015610215227358143,0.915583333333333,0.01614840033357277,0.9246666666666664,0.016224124698183934,0.9254999999999998,0.016525233230830157,0.9261666666666668,0.016525233230830143,0.9494166666666668,0.013014681880262944,0.9506666666666664,0.013127579111676814,0.9518333333333334,0.012908868613820844,0.9164583333333329,0.016636170015294306
-0.05580559196290882,0.9183749999999996,0.016532743185032003,0.9160416666666664,0.016800245947273768,0.912875,0.016739372665133596,0.9167916666666664,0.0151514919507398,0.9146250000000002,0.01522510490750209,0.9129166666666666,0.01489197211027919,0.9191666666666668,0.01617182048434181,0.9173333333333336,0.01599826379468861,0.9152916666666668,0.016284738509823638,0.9240416666666659,0.016182069552439813,0.9249166666666662,0.016515775287080318,0.9255,0.016474728121175973,0.9488749999999998,0.01313333068950905,0.9500833333333332,0.013249475880619256,0.9515416666666664,0.01298443245240666,0.9167499999999997,0.016658122810075428
-0.055056523614413405,0.9185416666666664,0.016673696434137734,0.9157916666666668,0.016813881087429573,0.9130416666666668,0.01685059964313831,0.9165416666666666,0.015486945667597297,0.914625,0.015161113910263976,0.9124583333333336,0.015354548276578431,0.919,0.015823681268557217,0.9170416666666672,0.016372349234133873,0.9154166666666668,0.0162734872995584,0.9235833333333332,0.016404394736370686,0.9239166666666664,0.016514093307771326,0.9244583333333332,0.016607760485186834,0.948375,0.012920631112036805,0.9495416666666668,0.013309809978608521,0.9511666666666668,0.013156113914577263,0.9162499999999998,0.016653119494223552
-0.05430745526591799,0.9183749999999998,0.016287296941686378,0.9155416666666666,0.01631243348219727,0.91325,0.017086178624841766,0.9164583333333332,0.0155843916752913,0.9145833333333336,0.015468381729622954,0.9117083333333332,0.015320590266406543,0.91925,0.015784794018998852,0.9168333333333336,0.016320573247012832,0.915125,0.01665786225780486,0.9232083333333336,0.016460759314874326,0.9231666666666666,0.016329081079132682,0.9237499999999998,0.016205066080293117,0.9479166666666666,0.013021083330933384,0.9492083333333337,0.013460268178771351,0.950291666666667,0.013397696215726387,0.9161666666666664,0.016373250542678842
-0.05355838691742257,0.918,0.016155494421403512,0.9151666666666664,0.01648989589617431,0.9131666666666663,0.016632464907189448,0.9163749999999998,0.015600870257065068,0.9141250000000004,0.015831085366736188,0.9117500000000002,0.01563449711375457,0.9187916666666668,0.01620394113582659,0.9168333333333336,0.016413916859380834,0.9150416666666666,0.01690655485964606,0.922875,0.01618249869114434,0.9229999999999998,0.016292465879799906,0.9233749999999998,0.0163850689992783,0.9471250000000004,0.013288923436874468,0.9485000000000005,0.013175102782647788,0.9497083333333336,0.013272713760024956,0.9158333333333332,0.01635118072529048
-0.05280931856892715,0.917708333333333,0.016529382508463857,0.9154166666666658,0.01638406237781094,0.9128333333333334,0.01670079838410926,0.916125,0.015788917966585155,0.9136666666666664,0.01606064894219546,0.9109583333333336,0.015742668046497776,0.9186666666666669,0.01612106971912499,0.9172916666666672,0.01589106798382874,0.91475,0.016395925984490425,0.922375,0.0164079397277998,0.9230833333333331,0.015984150135542243,0.9230833333333331,0.016182766897055775,0.9465416666666672,0.013503536059533128,0.9477916666666668,0.013457172292540186,0.9491666666666664,0.01352466881911224,0.9157916666666663,0.016285164943046236
-0.0520602502204317,0.9176666666666662,0.016769681637473676,0.9152499999999996,0.016438226114084742,0.9127083333333336,0.016858016144651572,0.9161250000000004,0.01643542709785446,0.9131666666666666,0.016346083458873086,0.9105416666666668,0.016325199930713796,0.9192916666666668,0.01584380136415079,0.9174166666666668,0.016184483309639508,0.915125,0.016523919951257182,0.9226249999999996,0.01638676422197704,0.9226249999999998,0.015931221530204275,0.9227499999999996,0.015614941206706113,0.9462916666666666,0.013509191829598434,0.947375,0.013801104525041151,0.9486249999999998,0.0136798082142177,0.9157499999999997,0.01647367428488387
-0.051311181871936284,0.9175833333333328,0.01664143924064261,0.9152916666666664,0.01680520546008157,0.9126666666666668,0.016628289148315892,0.9155416666666668,0.016565893258271482,0.9132083333333334,0.01637616620105097,0.9099166666666668,0.01655776924051735,0.9195833333333342,0.01562916611125921,0.9174583333333332,0.015988222661974926,0.915125,0.01599430237094863,0.9226249999999998,0.016614031469413638,0.9227083333333332,0.016381678027601442,0.9222083333333329,0.01592468166435709,0.9457916666666666,0.013527171729522777,0.9467499999999998,0.013682663402195424,0.9482083333333332,0.013621304289808516,0.9157499999999997,0.016963809517125953
-0.05056211352344087,0.917708333333333,0.016604833215395774,0.9151666666666664,0.017004084476645268,0.9124166666666664,0.01656615525702931,0.9155416666666668,0.01702892759395024,0.9130833333333332,0.0169047577129438,0.9102083333333332,0.01639227248499189,0.9198333333333336,0.014868871286460618,0.91725,0.015300462955958766,0.9148333333333334,0.01601995283666243,0.922875,0.01616532425698084,0.9228333333333332,0.015969589154946274,0.9224166666666666,0.015819950484541132,0.9449166666666662,0.013353890402758624,0.9461666666666666,0.013386352917970024,0.9475,0.013369741957120948,0.915583333333333,0.01688009182439479
-0.04981304517494545,0.9173333333333332,0.016934514394507372,0.9150416666666664,0.017110699625283197,0.9124583333333334,0.016697835438563083,0.9157499999999998,0.01673299302442799,0.913,0.016796163583125485,0.9100833333333332,0.016431465411081127,0.9192916666666672,0.015190400386062534,0.9176666666666666,0.014485625058427171,0.915125,0.015146907916946097,0.9230833333333336,0.016122577337386226,0.9225,0.016266017746619274,0.9224166666666664,0.01600325487726377,0.9445416666666664,0.013573296394023087,0.9458749999999998,0.013470582660828831,0.9469583333333336,0.013490673218519864,0.9154166666666665,0.017178596178578347
-0.04906397682645003,0.9169999999999998,0.01674647558277395,0.914375,0.017156095045849508,0.9119999999999996,0.017196575886560136,0.9162916666666668,0.016549536331202083,0.9133333333333332,0.01639783183499845,0.9103333333333328,0.016453638570912574,0.9188750000000002,0.01532920007697727,0.9176666666666669,0.014854853303438116,0.9155,0.014635383303639303,0.9224166666666668,0.01610706366784461,0.9222916666666672,0.016283885609876876,0.921875,0.016036795797304534,0.9435416666666664,0.013242857089347788,0.9454583333333328,0.01307291251659962,0.9465,0.013259168735465874,0.9148333333333335,0.016995914541768884
-0.04831490847795461,0.9170416666666664,0.017070065986333427,0.9141666666666668,0.01762652672662553,0.9115416666666664,0.017392077937957842,0.9154583333333332,0.016066214983277437,0.9132083333333334,0.016736883338569594,0.9103333333333332,0.01647051237144059,0.9191666666666664,0.015307042678308416,0.916625,0.01501382464782226,0.9155,0.014415462377445797,0.9220833333333336,0.01656112415669097,0.9220833333333338,0.016586264397587126,0.9219583333333335,0.016538622725809627,0.9429999999999996,0.013627994064506424,0.9448333333333327,0.013238202294873734,0.9462083333333332,0.013351485040166056,0.9145000000000001,0.017409288708426115
-0.047565840129459185,0.9170833333333328,0.017040596950941712,0.913875,0.017673298676566036,0.9115416666666664,0.017392077937957842,0.9156666666666664,0.015989579940281936,0.9130416666666664,0.016517614755836327,0.9105833333333332,0.016855389840245948,0.9195,0.014549723174151603,0.9165416666666666,0.014789671226906963,0.9145,0.014405824439364018,0.921625,0.016515932963858455,0.9217916666666668,0.016540722055312772,0.9216666666666672,0.01625320481217985,0.9426666666666664,0.013666666666666669,0.9438333333333332,0.013438129830200832,0.9455416666666664,0.013467489145675565,0.9140416666666666,0.017572814784332192
-0.046816771780963766,0.9167916666666664,0.0172758964231157,0.9135416666666664,0.017562141653125456,0.9103749999999998,0.01794276200403196,0.9157916666666668,0.015765149239875757,0.9129583333333332,0.01617606041518006,0.9102083333333332,0.017056635642600914,0.919625,0.014962859111071581,0.917,0.01494062322067664,0.9142916666666666,0.014890281599456438,0.9211666666666666,0.016090887690449716,0.9213333333333332,0.016411378166788226,0.9208750000000002,0.016672863431336553,0.9423333333333336,0.0136055544213057,0.9434166666666666,0.013884193650815066,0.9447916666666664,0.013681331055290073,0.9140416666666663,0.01746976554889427
